Sample,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Lithologic unit (preliminary),Lithology Prefix,Lithology Principal Name,Lithology Suffix,Lithology prefix+name [read only],Lithology prefix+name+suffix [read only],Lithology name+suffix [read only],Lithology  abundance [%],Lithology color (Munsell),Bottom contact or boundary geometry,Bottom contact or boundary definition,Bottom contact or boundary geometry+definition [read only],Bottom contact or boundary attitude,Layer or bedding thickness,Lithology lithification,Lithology max. grain size class,Lithology max. grain size rank [read only],Grading,Sorting,Upper boundary ave. grain size class,Lowerr boundary ave. grain size class,General interval comment,Sedimentary structure,Bioturbation intensity,Bioturbation intensity rank [read only],Primary trace fossils,Secondary trace fossils,Minor trace fossils,Lithological asseccories,Diagenetic structure,Macrofossil,Macrofossil abundance name,Clasts (>2 mm) DOMINANT,Clasts (>2 mm) 2ND ORDER,DOMINANT clast roundness,Clast comments,Matrix comments,Ship File Links,Shore File Links,File Data,Exp,Site,Hole,Core,Type,Section,A/W,Minor Lithology Prefix,Minor Lithology Suffix,Minor Lithology Name,row_index
362-U1480F-55X-7-A,0,49,396.03,396.52,IIB,,clay,,clay,clay,clay,,GLEY 1 4/10GY (dark greenish gray),,,,,,partially lithified,silt,2,non-graded,well,,,,structureless,moderate,4,Chondrites,Nereites,,,,,,,,,,,,,,362,U1480,F,55,X,7,A,,,,491
362-U1480F-55X-CC-A,9.5,21,396.615,396.73,IIB,,clay,,clay,clay,clay,,GLEY 1 4/10GY (dark greenish gray),,,,,,partially lithified,silt,2,non-graded,well,,,,structureless,moderate,4,Chondrites,Nereites,,,,,,,,,,,,,,362,U1480,F,55,X,CC,A,,,,492
362-U1480F-55X-CC-A,21,34.5,396.73,396.865,IIB,,silt,,silt,silt,silt,,GLEY 1 4/N (dark gray),,,,,,partially lithified,very fine sand,3,normal grading,moderate,clay,very fine sand,,planar lamination,moderate,4,Planolites,,,,,,,,,,,,,,,362,U1480,F,55,X,CC,A,,,,493
362-U1480F-56X-1-A,0,21,396.8,397.01,IIB,,silty clay,,silty clay,silty clay,silty clay,,GLEY 1 5/10GY (greenish gray),,,,,medium bed,partially lithified,silt,2,non-graded,moderate,,,Core is disturbed by drilling,structureless,absent,1,,,,,,,,,,,,,,,,362,U1480,F,56,X,1,A,,,,494
362-U1480F-56X-1-A,21,130,397.01,398.1,IIB,,alternating sand/mud layers,,alternating sand/mud layers,alternating sand/mud layers,alternating sand/mud layers,,GLEY 1 4/10GY (dark greenish gray),planar,sharp,planar sharp,horizontal,thin bed,partially lithified,silt,2,non-graded,well,,,alternating clay to silt (fine sand) beds; often parallel and cross laminated and some load structures and small-scaled slumping features are evident.,planar lamination,heavy,4,Phycosiphon,Planolites,,,,,,,,,,,,,,362,U1480,F,56,X,1,A,,,,495
362-U1480F-56X-2-A,0,35,398.3,398.65,IIB,,alternating sand/mud layers,,alternating sand/mud layers,alternating sand/mud layers,alternating sand/mud layers,,GLEY 1 4/10GY (dark greenish gray),planar,sharp,planar sharp,horizontal,thin bed,partially lithified,silt,2,non-graded,well,,,alternating clay to silt (fine sand) beds; often parallel and cross laminated and some load structures and small-scaled slumping features are evident.,planar lamination,moderate,4,Phycosiphon,Planolites,,,,,,,,,,,,,,362,U1480,F,56,X,2,A,,,,496
362-U1480F-56X-2-A,35,44.5,398.65,398.745,IIB,,silt,,silt,silt,silt,,GLEY 1 4/N (dark gray),planar,sharp,planar sharp,horizontal,thin bed,partially lithified,fine sand,4,normal grading,well,clay,fine sand,,planar lamination,absent,1,,,,,,,,,,,,,,,,362,U1480,F,56,X,2,A,,,,497
362-U1480F-56X-2-A,44.5,132,398.745,399.62,IIB,,alternating sand/mud layers,,alternating sand/mud layers,alternating sand/mud layers,alternating sand/mud layers,,GLEY 1 4/10GY (dark greenish gray),planar,sharp,planar sharp,horizontal,thin bed,partially lithified,silt,2,non-graded,well,,,alternating clay to silt (fine sand) beds; often parallel and cross laminated and some load structures and small-scaled slumping features are evident.,planar lamination,moderate,4,Phycosiphon,Planolites,,,,,,,,,,,,,,362,U1480,F,56,X,2,A,,,,498
362-U1480F-56X-3-A,0,101,399.81,400.82,IIB,,alternating sand/mud layers,,alternating sand/mud layers,alternating sand/mud layers,alternating sand/mud layers,,GLEY 1 4/10GY (dark greenish gray),planar,sharp,planar sharp,horizontal,thin bed,partially lithified,silt,2,non-graded,well,,,alternating clay to silt (fine sand) beds; often parallel and cross laminated and some load structures and small-scaled slumping features are evident.,planar lamination,moderate,4,Phycosiphon,Planolites,,,,,,,,,,,,,,362,U1480,F,56,X,3,A,,,,499
362-U1480F-56X-3-A,101,105,400.82,400.86,IIB,,sand-silt-clay,,sand-silt-clay,sand-silt-clay,sand-silt-clay,,GLEY 1 4/N (dark gray),irregular,sharp,irregular sharp,sub-horizontal,thin bed,partially lithified,fine sand,4,non-graded,poor,,,,planar lamination,slight,3,Thalassinoides,,,,,plant fragment,C,,,,,,,,,362,U1480,F,56,X,3,A,,,,500
362-U1480F-56X-3-A,105,120,400.86,401.01,IIB,,silty clay,,silty clay,silty clay,silty clay,,GLEY 1 5/N (gray),planar,sharp,planar sharp,horizontal,thin bed,partially lithified,silt,2,non-graded,well,,,alternating clay to silt (fine sand) beds; often parallel and cross laminated and some load structures and small-scaled slumping features are evident.,planar lamination,moderate,4,Planolites,Planolites,,,,,,,,,,,,,,362,U1480,F,56,X,3,A,,,,501
362-U1480F-56X-4-A,0,47.5,401.01,401.485,IIB,,silty clay,,silty clay,silty clay,silty clay,,GLEY 1 5/N (gray),planar,sharp,planar sharp,horizontal,thin bed,partially lithified,silt,2,non-graded,well,,,alternating clay to silt (fine sand) beds; often parallel and cross laminated and some load structures and small-scaled slumping features are evident.,planar lamination,moderate,4,Planolites,Planolites,,,,,,,,,,,,,,362,U1480,F,56,X,4,A,,,,502
362-U1480F-56X-4-A,47.5,87,401.485,401.88,IIB,,very fine sand,,very fine sand,very fine sand,very fine sand,,GLEY 1 5/N (gray),planar,sharp,planar sharp,horizontal,thin bed,partially lithified,very fine sand,3,non-graded,moderate,,,alternating silty clay to fine sand beds; often parallel and cross laminated.,planar lamination,slight,3,Planolites,,,,,plant fragment,C,,,,,,,,,362,U1480,F,56,X,4,A,,,,503
362-U1480F-56X-CC-A,11,28,401.99,402.16,IIB,,very fine sand,,very fine sand,very fine sand,very fine sand,,GLEY 1 5/N (gray),planar,sharp,planar sharp,horizontal,thin bed,partially lithified,very fine sand,3,non-graded,moderate,,,alternating silty clay to fine sand beds; often parallel and cross laminated.,planar lamination,slight,3,Planolites,,,,,plant fragment,C,,,,,,,,,362,U1480,F,56,X,CC,A,,,,504
362-U1480F-57X-CC-A,0,3,406.6,406.63,IIB,,sand-silt-clay,,sand-silt-clay,sand-silt-clay,sand-silt-clay,,GLEY 1 5/N (gray),irregular,sharp,irregular sharp,sub-horizontal,,unlithified,fine sand,4,non-graded,poor,,,Severe coring disturbance,,,,,,,,,,,,,,,,,,,362,U1480,F,57,X,CC,A,,,,505
362-U1480F-57X-CC-A,3,14,406.63,406.74,IIB,,silt,,silt,silt,silt,,GLEY 1 5/N (gray),planar,gradational,planar gradational,horizontal,,partially lithified,silt,2,non-graded,moderate,,,,cross-lamination,absent,1,,,,,,,,,,,,,,,,362,U1480,F,57,X,CC,A,,,,506
362-U1480F-57X-CC-A,14,29,406.74,406.89,IIB,,fine sand,,fine sand,fine sand,fine sand,,GLEY 1 4/N (dark gray),planar,sharp,planar sharp,horizontal,,partially lithified,fine sand,4,normal grading,moderate,fine sand,silt,,planar lamination,absent,1,,,,,,,,,,,,,,,,362,U1480,F,57,X,CC,A,,,,507
362-U1480F-57X-CC-A,29,30,406.89,406.9,IIB,,clay,with silt,clay,clay with silt,clay with silt,,GLEY 1 5/N (gray),,,,,,partially lithified,silt,2,non-graded,moderate,,,,planar lamination,absent,1,,,,,,,,,,,,,,,,362,U1480,F,57,X,CC,A,,,,508
362-U1480F-58X-1-A,0,7,416.3,416.37,IIB,,sand-silt-clay,,sand-silt-clay,sand-silt-clay,sand-silt-clay,,,irregular,sharp,irregular sharp,sub-horizontal,,,,,,,,,Severe coring disturbance,,,,,,,,,,,,,,,,,,,362,U1480,F,58,X,1,A,,,,509
362-U1480F-58X-1-A,7,31,416.37,416.61,IIB,,silty clay,,silty clay,silty clay,silty clay,,GLEY 1 3/N (very dark gray),planar,sharp,planar sharp,horizontal,thin lamina,partially lithified,silt,2,normal grading,moderate,clay,silt,,planar lamination,absent,1,,,,,,,,,,,,,,,,362,U1480,F,58,X,1,A,,,,510
362-U1480F-58X-1-A,31,72,416.61,417.02,IIB,,silt,with clay,silt,silt with clay,silt with clay,,GLEY 1 3/N (very dark gray),,,,,very thin bed,partially lithified,silt,2,non-graded,moderate,,,cross-laminated beds are typically 1 cm-thick.,cross-lamination,absent,1,,,,,,,,,,,,,,,,362,U1480,F,58,X,1,A,,,,511
362-U1480F-58X-1-A,72,77,417.02,417.07,IIB,,silty clay,,silty clay,silty clay,silty clay,,GLEY 1 5/N (gray),,,,,,,,,non-graded,moderate,,,"Clay-clast shaped chunk, probably induced by coring. This unit could also be the base of a debris flow deposit.",mottling,,,,,,,,,,,,,,,,,,362,U1480,F,58,X,1,A,,,,512
362-U1480F-59X-1-A,0,7,426.1,426.17,IIB,,silty clay,,silty clay,silty clay,silty clay,,GLEY 1 4/N (dark gray),,,,,thin lamina,partially lithified,silt,2,non-graded,moderate,,,,structureless,slight,3,Phycosiphon,Planolites,,,,,,,,,,,,,,362,U1480,F,59,X,1,A,,,,513
362-U1480F-59X-1-A,7,13,426.17,426.23,IIB,,silt,,silt,silt,silt,,GLEY 1 5/N (gray),planar,sharp,planar sharp,horizontal,thin bed,partially lithified,silt,2,normal grading,moderate,clay,silt,,cross-lamination,absent,1,,,,,,,,,,,,,,,,362,U1480,F,59,X,1,A,,,,514
362-U1480F-59X-1-A,13,15,426.23,426.25,IIB,,silty clay,,silty clay,silty clay,silty clay,,GLEY 1 4/N (dark gray),,,,,thin lamina,partially lithified,silt,2,non-graded,moderate,,,,structureless,slight,3,Phycosiphon,Planolites,,,,,,,,,,,,,,362,U1480,F,59,X,1,A,,,,515
362-U1480F-59X-1-A,15,28,426.25,426.38,IIB,,silt,,silt,silt,silt,,GLEY 1 5/N (gray),planar,sharp,planar sharp,horizontal,very thin bed,partially lithified,silt,2,non-graded,moderate,,,,cross-lamination,absent,1,,,,,,,,,,,,,,,,362,U1480,F,59,X,1,A,,,,516
362-U1480F-59X-1-A,28,96,426.38,427.06,IIB,,silty clay,,silty clay,silty clay,silty clay,,GLEY 1 4/N (dark gray),,,,,thin lamina,partially lithified,silt,2,non-graded,moderate,,,"Laminae of cross-laminated silt at 41, 43, 49, 51, 66, 85 cm",structureless,slight,3,Phycosiphon,Planolites,,,,,,,,,,,,,,362,U1480,F,59,X,1,A,,,,517
362-U1480F-59X-1-A,96,117,427.06,427.27,IIB,,silt,,silt,silt,silt,,GLEY 1 5/N (gray),planar,sharp,planar sharp,horizontal,thin bed,partially lithified,silt,2,normal grading,moderate,clay,silt,,cross-lamination,absent,1,,,,,,,,,,,,,,,,362,U1480,F,59,X,1,A,,,,518
362-U1480F-59X-1-A,117,130,427.27,427.4,IIB,,silty clay,,silty clay,silty clay,silty clay,,GLEY 1 4/N (dark gray),,,,,thin lamina,partially lithified,silt,2,non-graded,moderate,,,,structureless,slight,3,Phycosiphon,Planolites,,,,,,,,,,,,,,362,U1480,F,59,X,1,A,,,,519
362-U1480F-59X-2-A,0,37,427.6,427.97,IIB,,silty clay,,silty clay,silty clay,silty clay,,GLEY 1 4/N (dark gray),,,,,thin lamina,partially lithified,silt,2,non-graded,moderate,,,,structureless,slight,3,Phycosiphon,Nereites,,,,,,,,,,,,,,362,U1480,F,59,X,2,A,,,,520
362-U1480F-59X-2-A,37,88,427.97,428.48,IIB,,silt,,silt,silt,silt,,GLEY 1 5/N (gray),planar,sharp,planar sharp,horizontal,thin lamina,partially lithified,silt,2,non-graded,moderate,,,normal faults at 42-49 and 82-86 cm.,cross-lamination,absent,1,,,,,,,,,,,,,,,,362,U1480,F,59,X,2,A,,,,521
362-U1480F-59X-2-A,88,104,428.48,428.64,IIB,,silty clay,,silty clay,silty clay,silty clay,,GLEY 1 4/N (dark gray),,,,,thin lamina,partially lithified,silt,2,non-graded,moderate,,,,structureless,slight,3,Phycosiphon,Nereites,,,,,,,,,,,,,,362,U1480,F,59,X,2,A,,,,522
362-U1480F-59X-2-A,104,112,428.64,428.72,IIB,,silt,,silt,silt,silt,,GLEY 1 5/N (gray),planar,sharp,planar sharp,horizontal,thin lamina,partially lithified,silt,2,non-graded,moderate,,,,cross-lamination,absent,1,,,,,,,,,,,,,,,,362,U1480,F,59,X,2,A,,,,523
362-U1480F-59X-2-A,112,118,428.72,428.78,IIB,,silty clay,,silty clay,silty clay,silty clay,,GLEY 1 4/N (dark gray),,,,,thin lamina,partially lithified,silt,2,non-graded,moderate,,,,structureless,slight,3,Phycosiphon,Nereites,,,,,,,,,,,,,,362,U1480,F,59,X,2,A,,,,524
362-U1480F-59X-2-A,118,129,428.78,428.89,IIB,,silt,,silt,silt,silt,,GLEY 1 5/N (gray),planar,sharp,planar sharp,horizontal,thin lamina,partially lithified,silt,2,non-graded,moderate,,,,cross-lamination,absent,1,,,,,,,,,,,,,,,,362,U1480,F,59,X,2,A,,,,525
362-U1480F-59X-2-A,129,144,428.89,429.04,IIB,,silty clay,,silty clay,silty clay,silty clay,,GLEY 1 4/N (dark gray),,,,,thin lamina,partially lithified,silt,2,non-graded,moderate,,,,structureless,slight,3,Phycosiphon,Nereites,,,,,,,,,,,,,,362,U1480,F,59,X,2,A,,,,526
362-U1480F-59X-2-A,144,150,429.04,429.1,IIB,,silt,,silt,silt,silt,,GLEY 1 5/N (gray),,,,,thin lamina,partially lithified,silt,2,non-graded,moderate,,,,cross-lamination,absent,1,,,,,,,,,,,,,,,,362,U1480,F,59,X,2,A,,,,527
362-U1480F-59X-3-A,0,6,429.1,429.16,IIB,,silt,,silt,silt,silt,,GLEY 1 5/N (gray),planar,sharp,planar sharp,horizontal,thin lamina,partially lithified,silt,2,non-graded,moderate,,,,cross-lamination,absent,1,,,,,,,,,,,,,,,,362,U1480,F,59,X,3,A,,,,528
362-U1480F-59X-3-A,6,34,429.16,429.44,IIB,,silty clay,,silty clay,silty clay,silty clay,,GLEY 1 4/N (dark gray),,,,,thin lamina,partially lithified,silt,2,non-graded,moderate,,,,structureless,slight,3,Phycosiphon,Nereites,,,,,,,,,,,,,,362,U1480,F,59,X,3,A,,,,529
362-U1480F-59X-3-A,34,56,429.44,429.66,IIB,,silt,,silt,silt,silt,,GLEY 1 5/N (gray),planar,sharp,planar sharp,horizontal,thin lamina,partially lithified,silt,2,non-graded,moderate,,,,cross-lamination,absent,1,,,,,,,,,,,,,,,,362,U1480,F,59,X,3,A,,,,530
362-U1480F-59X-3-A,56,82,429.66,429.92,IIB,,silty clay,,silty clay,silty clay,silty clay,,GLEY 1 4/N (dark gray),,,,,thin lamina,partially lithified,silt,2,non-graded,moderate,,,,structureless,slight,3,Phycosiphon,Nereites,,,,,,,,,,,,,,362,U1480,F,59,X,3,A,,,,531
362-U1480F-59X-CC-A,0,7,429.92,429.99,IIB,,silty clay,,silty clay,silty clay,silty clay,,GLEY 1 4/N (dark gray),,,,,thin lamina,partially lithified,silt,2,non-graded,moderate,,,,structureless,slight,3,Phycosiphon,Nereites,,,,,,,,,,,,,,362,U1480,F,59,X,CC,A,,,,532
362-U1480F-59X-CC-A,7,45,429.99,430.37,IIB,,silt,,silt,silt,silt,,GLEY 1 5/N (gray),,,,,thin lamina,partially lithified,silt,2,non-graded,moderate,,,"Convolute beddings are 8-9 cm. Common plant debris from 20-45 cm, but greater abundance towards the base.",cross-lamination,absent,1,,,,,,plant fragment,C,,,,,,,,,362,U1480,F,59,X,CC,A,,,,533
362-U1480F-60X-1-A,0,17,435.8,435.97,IIB,,sand-silt-clay,,sand-silt-clay,sand-silt-clay,sand-silt-clay,,,,,,,,,,,,,,,"Severe coring disturbance, creating something that looks like a debris flow deposit",,,,,,,,,,,,,,,,,,,362,U1480,F,60,X,1,A,,,,534
362-U1480F-60X-1-A,17,42,435.97,436.22,IIB,,clay,,clay,clay,clay,,gley 1 3/n (very dark gray),,,,,,partially lithified,silt,2,non-graded,moderate,,,"Clay biscuits. Drilling mud at 21-23.5,29-33, 35-37 cm.",structureless,slight,3,Planolites,Zoophycos,,,,,,,,,,,,,,362,U1480,F,60,X,1,A,,,,535
362-U1480F-60X-2-A,0,26,436.42,436.68,IIB,,fine sand,,fine sand,fine sand,fine sand,,gley 1 5/n (gray),irregular,sharp,irregular sharp,horizontal,,partially lithified,fine sand,4,non-graded,moderate,,,several clay laminae that separates the sand unit in lamia to very thin beds.,planar lamination,absent,1,,,,,,plant fragment,Tr,,,,,,,,,362,U1480,F,60,X,2,A,,,,536
362-U1480F-60X-2-A,26,50,436.68,436.92,IIB,,clay,,clay,clay,clay,,gley 1 3/n (very dark gray),planar,gradational,planar gradational,horizontal,,partially lithified,silt,2,non-graded,moderate,,,Clay biscuits. Drilling mud at 29-36 cm.,structureless,slight,3,Planolites,Zoophycos,,,,,,,,,,,,,,362,U1480,F,60,X,2,A,,,,537
362-U1480F-60X-2-A,50,59,436.92,437.01,IIB,,silty clay,with carbonate allochems,silty clay,silty clay with carbonate allochems,silty clay with carbonate allochems,,gley 1 6/n (gray),planar,sharp,planar sharp,horizontal,,partially lithified,silt,2,normal grading,moderate,clay,silt,,structureless,moderate,4,Nereites,Planolites,,,,,,,,,,,,,,362,U1480,F,60,X,2,A,,,,538
362-U1480F-60X-2-A,59,68,437.01,437.1,IIB,,clay,,clay,clay,clay,,gley 1 3/n (very dark gray),planar,gradational,planar gradational,horizontal,,partially lithified,silt,2,non-graded,moderate,,,Clay biscuits.,structureless,slight,3,Planolites,Zoophycos,,,,,,,,,,,,,,362,U1480,F,60,X,2,A,,,,539
362-U1480F-60X-2-A,68,71,437.1,437.13,IIB,,fine sand,,fine sand,fine sand,fine sand,,gley 1 3/n (very dark gray),planar,sharp,planar sharp,horizontal,,partially lithified,fine sand,4,non-graded,moderate,,,,structureless,absent,1,,,,,,plant fragment,C,,,,,,,,,362,U1480,F,60,X,2,A,,,,540
362-U1480F-60X-2-A,71,76,437.13,437.18,IIB,,clay,,clay,clay,clay,,gley 1 3/n (very dark gray),irregular,sharp,irregular sharp,inclined,,partially lithified,silt,2,non-graded,moderate,,,Clay biscuits.,structureless,slight,3,Planolites,Zoophycos,,,,,,,,,,,,,,362,U1480,F,60,X,2,A,,,,541
362-U1480F-60X-2-A,76,104,437.18,437.46,IIB,,fine sand,,fine sand,fine sand,fine sand,,gley 1 4/n (dark gray),,,,,,partially lithified,fine sand,4,normal grading,moderate,silt,fine sand,,structureless,absent,1,,,,,,plant fragment,Tr,,,,,,,,,362,U1480,F,60,X,2,A,,,,542
362-U1480F-61X-1-A,0,8,445.5,445.58,IIB,,sand-silt-clay,,sand-silt-clay,sand-silt-clay,sand-silt-clay,,,,,,,,,,,,,,,mixed material due to coring disturbance,,,,,,,,,,,,,,,,,,,362,U1480,F,61,X,1,A,,,,543
362-U1480F-61X-1-A,8,19.5,445.58,445.695,IIB,,very fine sand,,very fine sand,very fine sand,very fine sand,,GLEY 1 3/N (very dark gray),planar,sharp,planar sharp,horizontal,very thin bed,partially lithified,fine sand,4,non-graded,moderate,,,"Structure of the unit is planar lamination, but most beds are cross laminated.",planar lamination,absent,1,,,,,,plant fragment,Tr,,,,,,,,,362,U1480,F,61,X,1,A,,,,544
362-U1480F-61X-1-A,19.5,22,445.695,445.72,IIB,,silt,,silt,silt,silt,,gley 1 3/n (very dark gray),planar,sharp,planar sharp,horizontal,thick lamina,partially lithified,silt,2,non-graded,moderate,,,"Structure of the unit is planar lamination, but most beds are cross laminated.",planar lamination,absent,1,,,,,,,,,,,,,,,,362,U1480,F,61,X,1,A,,,,545
362-U1480F-61X-1-A,22,24,445.72,445.74,IIB,,clay,,clay,clay,clay,,gley 1 3/n (very dark gray),irregular,sharp,irregular sharp,sub-horizontal,,partially lithified,clay,1,non-graded,well,,,,structureless,slight,3,Chondrites,,,,,,,,,,,,,,,362,U1480,F,61,X,1,A,,,,546
362-U1480F-61X-1-A,24,33,445.74,445.83,IIB,,very fine sand,,very fine sand,very fine sand,very fine sand,,GLEY 1 3/N (very dark gray),planar,sharp,planar sharp,horizontal,very thin bed,partially lithified,fine sand,4,non-graded,moderate,,,"Structure of the unit is planar lamination, but most beds are cross laminated.",planar lamination,absent,1,,,,,,plant fragment,Tr,,,,,,,,,362,U1480,F,61,X,1,A,,,,547
362-U1480F-61X-CC-A,0,2.5,445.84,445.865,IIB,,clay,,clay,clay,clay,,gley 1 3/n (very dark gray),irregular,sharp,irregular sharp,sub-horizontal,,partially lithified,clay,1,non-graded,well,,,,structureless,slight,3,Chondrites,,,,,,,,,,,,,,,362,U1480,F,61,X,CC,A,,,,548
362-U1480F-61X-CC-A,2.5,5.5,445.865,445.895,IIB,,silt,,silt,silt,silt,,gley 1 4/n (dark gray),planar,sharp,planar sharp,horizontal,,partially lithified,fine sand,4,normal grading,moderate,silt,silt,,planar lamination,absent,1,,,,,,plant fragment,Tr,,,,,,,,,362,U1480,F,61,X,CC,A,,,,549
362-U1480F-61X-CC-A,5.5,7,445.895,445.91,IIB,,clay,,clay,clay,clay,,gley 1 3/n (very dark gray),planar,sharp,planar sharp,sub-horizontal,,partially lithified,clay,1,non-graded,well,,,,structureless,slight,3,Chondrites,,,,,,,,,,,,,,,362,U1480,F,61,X,CC,A,,,,550
362-U1480F-61X-CC-A,7,29,445.91,446.13,IIB,,silt,,silt,silt,silt,,GLEY 1 3/N (very dark gray),planar,sharp,planar sharp,horizontal,very thin bed,partially lithified,fine sand,4,non-graded,moderate,,,"Structure of the unit is planar lamination, but most beds are cross laminated. Well preserved cross laminated silt bed at 25-27 cm.",planar lamination,absent,1,,,,,,plant fragment,Tr,,,,,,,,,362,U1480,F,61,X,CC,A,,,,551
362-U1480F-61X-CC-A,29,36,446.13,446.2,IIB,,fine sand,,fine sand,fine sand,fine sand,,gley 1 4/n (dark gray),planar,sharp,planar sharp,horizontal,thick lamina,partially lithified,fine sand,4,non-graded,well,,,,planar lamination,absent,1,,,,,,plant fragment,Tr,,,,,,,,,362,U1480,F,61,X,CC,A,,,,552
362-U1480F-61X-CC-A,36,39.5,446.2,446.235,IIB,,clay,,clay,clay,clay,,gley 1 3/n (very dark gray),planar,sharp,planar sharp,sub-horizontal,,partially lithified,clay,1,non-graded,well,,,,structureless,slight,3,Chondrites,,,,,,,,,,,,,,,362,U1480,F,61,X,CC,A,,,,553
362-U1480F-61X-CC-A,39.5,43,446.235,446.27,IIB,,silt,,silt,silt,silt,,gley 1 3/n (very dark gray),,,,,thick lamina,partially lithified,silt,2,non-graded,moderate,,,,planar lamination,absent,1,,,,,,plant fragment,R,,,,,,,,,362,U1480,F,61,X,CC,A,,,,554
362-U1480F-62X-CC-A,0,7,455.2,455.27,IIB,,sand-silt-clay,,sand-silt-clay,sand-silt-clay,sand-silt-clay,,gley 1 4/n (dark gray),planar,sharp,planar sharp,horizontal,,unlithified,fine sand,4,non-graded,poor,,,Mixed up material probably due to coring disturbance,structureless,absent,1,,,,,,,,,,,,,,,,362,U1480,F,62,X,CC,A,,,,555
362-U1480F-62X-CC-A,7,31,455.27,455.51,IIB,,fine sand,,fine sand,fine sand,fine sand,,gley 1 4/n (dark gray),planar,sharp,planar sharp,horizontal,,partially lithified,fine sand,4,normal grading,well,silt,fine sand,Several clay laminae,planar lamination,absent,1,,,,,,plant fragment,Tr,,,,,,,,,362,U1480,F,62,X,CC,A,,,,556
362-U1480F-62X-CC-A,31,44,455.51,455.64,IIB,,fine sand,,fine sand,fine sand,fine sand,,gley 1 4/n (dark gray),planar,sharp,planar sharp,horizontal,,partially lithified,fine sand,4,normal grading,well,silt,fine sand,Several clay laminae,planar lamination,absent,1,,,,,,plant fragment,Tr,,,,,,,,,362,U1480,F,62,X,CC,A,,,,557
362-U1480F-62X-CC-A,44,47,455.64,455.67,IIB,,clay,,clay,clay,clay,,gley 1 3/n (very dark gray),planar,sharp,planar sharp,horizontal,,partially lithified,clay,1,non-graded,well,,,,structureless,absent,1,,,,,,,,,,,,,,,,362,U1480,F,62,X,CC,A,,,,558
362-U1480F-62X-CC-A,47,52,455.67,455.72,IIB,,silt,,silt,silt,silt,,gley 1 3/n (very dark gray),,,,,,partially lithified,clay,1,normal grading,well,clay,silt,,planar lamination,absent,1,,,,,,,,,,,,,,,,362,U1480,F,62,X,CC,A,,,,559
362-U1480F-63X-CC-A,0,38,465,465.38,IIB,,fine sand,,fine sand,fine sand,fine sand,,GLEY 1 5/N (gray),planar,sharp,planar sharp,horizontal,,partially lithified,fine sand,4,non-graded,moderate,,,,planar lamination,absent,1,,,,,,plant fragment,C,,,,,,,,,362,U1480,F,63,X,CC,A,,,,560
362-U1480F-63X-CC-A,38,60,465.38,465.6,IIB,,fine sand,,fine sand,fine sand,fine sand,,GLEY 1 5/N (gray),,,,,,partially lithified,fine sand,4,non-graded,well,,,numerous clay laminae alternating with very thin fine sand beds,planar lamination,absent,1,,,,,,,,,,,,,,,,362,U1480,F,63,X,CC,A,,,,561
362-U1480F-64X-1-A,0,23,474.7,474.93,IIB,,silt,with clay,silt,silt with clay,silt with clay,,gley 1 4/n (dark gray),planar,sharp,planar sharp,horizontal,thin lamina,partially lithified,silt,2,non-graded,moderate,,,"very thin silt beds at 9, 15, 20 cm. The one at 9 cm is cross laminated.",planar lamination,absent,1,,,,,,,,,,,,,,,,362,U1480,F,64,X,1,A,,,,562
