Sample,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Lithologic unit (preliminary),Lithology Prefix,Lithology Principal Name,Lithology Suffix,Lithology prefix+name [read only],Lithology prefix+name+suffix [read only],Lithology name+suffix [read only],Lithology  abundance [%],Lithology color (Munsell),Bottom contact or boundary geometry,Bottom contact or boundary definition,Bottom contact or boundary geometry+definition [read only],Bottom contact or boundary attitude,Layer or bedding thickness,Lithology lithification,Lithology max. grain size class,Lithology max. grain size rank [read only],Grading,Sorting,Upper boundary ave. grain size class,Lowerr boundary ave. grain size class,General interval comment,Sedimentary structure,Bioturbation intensity,Bioturbation intensity rank [read only],Primary trace fossils,Secondary trace fossils,Minor trace fossils,Lithological asseccories,Diagenetic structure,Macrofossil,Macrofossil abundance name,Clasts (>2 mm) DOMINANT,Clasts (>2 mm) 2ND ORDER,DOMINANT clast roundness,Clast comments,Matrix comments,Ship File Links,Shore File Links,File Data,Exp,Site,Hole,Core,Type,Section,A/W,Minor Lithology Prefix,Minor Lithology Suffix,Minor Lithology Name,row_index
362-U1480G-38R-1-A,60,100,1104.4,1104.8,IIC,,alternating silt and clay layers,,alternating silt and clay layers,alternating silt and clay layers,alternating silt and clay layers,,GLEY 1 2.5/N (black),,,,,medium bed [B01],partially lithified,silt [W22_1],2,normal grading,well [2014],clay [W22_1],silt [W22_1],"individual beds are normally graded, with increasing bioturbation intensity up bed, planar sharp horizontal base. Agglutinated forams on top of the beds. Planar laminated silt at the base of the beds at 92 cm.",structureless,moderate [DB91],4,Nereites,,,,,,,,,,,,,,,362,U1480,G,38,R,1,A,,,,582
362-U1480G-38R-2-A,0,105,1105,1106.05,IIC,,alternating silt and clay layers,,alternating silt and clay layers,alternating silt and clay layers,alternating silt and clay layers,,GLEY 1 2.5/N (black),,,,,medium bed [B01],partially lithified,silt [W22_1],2,normal grading,well [2014],clay [W22_1],silt [W22_1],"individual beds are normally graded, with increasing bioturbation intensity up bed, planar sharp horizontal base. Agglutinated forams on top of the beds. Base of the beds at 32.5, 70, 105 cm.",structureless,moderate [DB91],4,Nereites,,,,,,,,,,,,,,,362,U1480,G,38,R,2,A,,,,583
362-U1480G-38R-3-A,0,59,1106.05,1106.64,IIC,,alternating silt and clay layers,,alternating silt and clay layers,alternating silt and clay layers,alternating silt and clay layers,,GLEY 1 2.5/N (black),,,,,medium bed [B01],partially lithified,silt [W22_1],2,normal grading,well [2014],clay [W22_1],silt [W22_1],"individual beds are normally graded, with increasing bioturbation intensity up bed, planar sharp horizontal base. Agglutinated forams on top of the beds. Base of the beds at 12, 51 cm.",structureless,moderate [DB91],4,Nereites,,,,,,,,,,,,,,,362,U1480,G,38,R,3,A,,,,584
362-U1480G-38R-4-A,0,20,1106.84,1107.04,IIC,,silty clay [S54],,silty clay,silty clay,silty clay,,GLEY 1 2.5/N (black),planar,sharp,planar sharp,inclined,,partially lithified,silt [W22_1],2,non-graded,well [2014],,,,convolute bedded,absent [DB91],1,,,,,,,,,,,,,,,,362,U1480,G,38,R,4,A,,,,585
362-U1480G-38R-4-A,20,96,1107.04,1107.8,IIC,,alternating silt and clay layers,,alternating silt and clay layers,alternating silt and clay layers,alternating silt and clay layers,,GLEY 1 2.5/N (black),,,,,medium bed [B01],partially lithified,silt [W22_1],2,normal grading,well [2014],clay [W22_1],silt [W22_1],"individual beds are normally graded, with increasing bioturbation intensity up bed, planar sharp horizontal base. Agglutinated forams on top of the beds. Base of the beds at 34, 63, 68, 85.5, 94 cm.",structureless,moderate [DB91],4,Nereites,,,,,,,,,,,,,,,362,U1480,G,38,R,4,A,,,,586
362-U1480G-38R-5-A,0,61,1107.8,1108.41,IIC,,silty clay [S54],,silty clay,silty clay,silty clay,,GLEY 1 4/N (dark gray),planar,sharp,planar sharp,horizontal,,partially lithified,silt [W22_1],2,non-graded,moderate [2014],,,deformed bedding. Bioturbated on the top,convolute bedded,sparse [DB91],2,,,,,,,,,,,,,,,,362,U1480,G,38,R,5,A,,,,587
362-U1480G-38R-5-A,61,65,1108.41,1108.45,IIC,,silty clay [S54],,silty clay,silty clay,silty clay,,GLEY 1 4/N (dark gray),,,,,,lithified [B84],silt [W22_1],2,non-graded,moderate [2014],,,,planar lamination,absent [DB91],1,,,,,,,,,,,,,,,,362,U1480,G,38,R,5,A,,,,588
362-U1480G-39R-1-A,0,90,1113.5,1114.4,IIC,,alternating sand/mud layers,,alternating sand/mud layers,alternating sand/mud layers,alternating sand/mud layers,,GLEY 1 4/N (dark gray),,,,,thin bed [B01],partially lithified,fine sand [W22_2],4,non-graded,moderate [2014],,,"Individual beds are normally graded from fine sand with silt to silty clay. Planar laminated sand beds at 18, 41, 57, 63, 83 cm.",planar lamination,slight [DB91],3,Nereites,,,,,plant fragment,,,,,,,,,,362,U1480,G,39,R,1,A,,,,589
362-U1480G-39R-2-A,0,28,1114.57,1114.85,IIC,,alternating sand/mud layers,,alternating sand/mud layers,alternating sand/mud layers,alternating sand/mud layers,,GLEY 1 4/N (dark gray),planar,sharp,planar sharp,horizontal,thin bed [B01],partially lithified,fine sand [W22_2],4,non-graded,moderate [2014],,,"Individual beds are normally graded from fine sand with silt to silty clay. Planar laminated sand beds at 11, 22 and 28 cm.",planar lamination,absent [DB91],1,,,,,,plant fragment,,mudstone [USGS],,,,,,,,362,U1480,G,39,R,2,A,,,,590
362-U1480G-39R-2-A,28,57,1114.85,1115.14,IIC,,very fine sand,,very fine sand,very fine sand,very fine sand,,GLEY 1 3/N (very dark gray),,,,,,partially lithified,fine sand [W22_2],4,normal grading,moderate [2014],fine sand [W22_2],medium sand [W22_2],,structureless,absent [DB91],1,,,,,,plant fragment,,mudstone [USGS],,,,,,,,362,U1480,G,39,R,2,A,,,,591
362-U1480G-39R-3-A,0,30,1115.34,1115.64,IIC,,alternating sand/mud layers,,alternating sand/mud layers,alternating sand/mud layers,alternating sand/mud layers,,GLEY 1 3/N (very dark gray),planar,sharp,planar sharp,inclined,thin bed [B01],partially lithified,fine sand [W22_2],4,non-graded,moderate [2014],,,Individual beds are normally graded from fine sand with silt to silty clay. Remnant of a sand bed at 22 cm.,planar lamination,absent [DB91],1,,,,,,,,,,,,,,,,362,U1480,G,39,R,3,A,,,,592
362-U1480G-39R-3-A,30,86,1115.64,1116.2,IIC,,alternating sand/mud layers,,alternating sand/mud layers,alternating sand/mud layers,alternating sand/mud layers,,GLEY 1 3/N (very dark gray),planar,sharp,planar sharp,horizontal,,partially lithified,medium sand [W22_2],5,non-graded,poor [2014],,,The entire layer is deformed with visible folds and convolute,convolute bedded,absent [DB91],1,,,,,,plant fragment,,,,,,,,,,362,U1480,G,39,R,3,A,,,,593
362-U1480G-39R-3-A,86,99,1116.2,1116.33,IIC,,silty clay [S54],,silty clay,silty clay,silty clay,,GLEY 1 3/N (very dark gray),,,,,,partially lithified,silt [W22_1],2,non-graded,moderate [2014],,,,structureless,absent [DB91],1,,,,,,,,,,,,,,,,362,U1480,G,39,R,3,A,,,,594
362-U1480G-40R-1-A,0,58,1123.3,1123.88,IIC,,alternating sand/mud layers,,alternating sand/mud layers,alternating sand/mud layers,alternating sand/mud layers,,GLEY 1 3/N (very dark gray),,,,,thin bed [B01],partially lithified,fine sand [W22_2],4,non-graded,moderate [2014],,,"Individual beds are normally graded from fine sand with silt to silty clay. Sand beds at 11, 15, 18, 27, 41, 45, 56 cm.",planar lamination,sparse [DB91],2,Nereites,,,,,plant fragment,,,,,,,,,,362,U1480,G,40,R,1,A,,,,595
362-U1480G-41R-1-A,0,55,1133,1133.55,IIC,,alternating sand/mud layers,,alternating sand/mud layers,alternating sand/mud layers,alternating sand/mud layers,,GLEY 1 3/N (very dark gray),planar,sharp,planar sharp,horizontal,thin bed [B01],partially lithified,fine sand [W22_2],4,non-graded,moderate [2014],,,"Individual beds are normally graded from fine sand with silt to silty clay. Sand beds at 4, 14, 17, 19, 22, 37, 46, 49, 55 cm.",planar lamination,absent [DB91],1,,,,,,,,,,,,,,,,362,U1480,G,41,R,1,A,,,,596
362-U1480G-41R-1-A,55,70,1133.55,1133.7,IIC,,very fine sand,,very fine sand,very fine sand,very fine sand,,GLEY 1 3/N (very dark gray),planar,sharp,planar sharp,horizontal,,partially lithified,fine sand [W22_2],4,normal grading,moderate [2014],clay [W22_1],medium sand [W22_2],planar lamination at the base. Brown organic-rich lamina at 62 cm.,structureless,absent [DB91],1,,,,,,plant fragment,,mudstone [USGS],,,,,,,,362,U1480,G,41,R,1,A,,,,597
362-U1480G-41R-1-A,70,88,1133.7,1133.88,IIC,,alternating sand/mud layers,,alternating sand/mud layers,alternating sand/mud layers,alternating sand/mud layers,,GLEY 1 3/N (very dark gray),planar,sharp,planar sharp,horizontal,thin bed [B01],partially lithified,fine sand [W22_2],4,non-graded,moderate [2014],,,"Individual beds are normally graded from fine sand with silt to silty clay. Sand beds at 81.5, 88 cm.",planar lamination,absent [DB91],1,,,,,,plant fragment,,,,,,,,,,362,U1480,G,41,R,1,A,,,,598
362-U1480G-41R-1-A,88,123,1133.88,1134.23,IIC,,alternating silt and clay layers,,alternating silt and clay layers,alternating silt and clay layers,alternating silt and clay layers,,GLEY 1 3/N (very dark gray),,,,,thin bed [B01],partially lithified,silt [W22_1],2,non-graded,moderate [2014],,,"Individual beds are normally graded from silt to silty clay. Silt beds at 92, 98, 109, 113 cm.",planar lamination,sparse [DB91],2,Nereites,,,,,plant fragment,,,,,,,,,,362,U1480,G,41,R,1,A,,,,599
362-U1480G-41R-2-A,0,50,1134.24,1134.74,IIC,,alternating silt and clay layers,,alternating silt and clay layers,alternating silt and clay layers,alternating silt and clay layers,,GLEY 1 3/N (very dark gray),,,,,thin bed [B01],partially lithified,silt [W22_1],2,non-graded,moderate [2014],,,"Individual beds are normally graded from silt to silty clay. Silt beds at 17, 23, 32, 35, 47 cm.",planar lamination,absent [DB91],1,,,,,,plant fragment,,,,,,,,,,362,U1480,G,41,R,2,A,,,,600
362-U1480G-42R-1-A,0,11,1142.7,1142.81,IIC,,sand-silt-clay [S54],,sand-silt-clay,sand-silt-clay,sand-silt-clay,,,,,,,,,,,,,,,mixed up by coring.,,,,,,,,,,,,,,,,,,,362,U1480,G,42,R,1,A,,,,601
362-U1480G-42R-1-A,11,27,1142.81,1142.97,IIC,,alternating silt and clay layers,,alternating silt and clay layers,alternating silt and clay layers,alternating silt and clay layers,,GLEY 1 3/N (very dark gray),planar,sharp,planar sharp,horizontal,thin bed [B01],partially lithified,very fine sand [W22_2],3,normal grading,moderate [2014],clay [W22_1],silt [W22_1],Individual beds are normally graded from silt to silty clay.,planar lamination,slight [DB91],3,Nereites,,,,,,,,,,,,,,,362,U1480,G,42,R,1,A,,,,602
362-U1480G-42R-1-A,27,51.5,1142.97,1143.215,IIC,,very fine sand,,very fine sand,very fine sand,very fine sand,,GLEY 1 3/N (very dark gray),planar,sharp,planar sharp,horizontal,medium bed [B01],partially lithified,fine sand [W22_2],4,normal grading,moderate [2014],silt [W22_1],very fine sand [W22_2],,,slight [DB91],3,Nereites,,,rip-up clast [NMJ05],,plant fragment,R [A85],mudstone [USGS],,,,,,,,362,U1480,G,42,R,1,A,,,,603
362-U1480G-42R-1-A,51.5,65.5,1143.215,1143.355,IIC,,alternating silt and clay layers,,alternating silt and clay layers,alternating silt and clay layers,alternating silt and clay layers,,GLEY 1 3/N (very dark gray),irregular,sharp,irregular sharp,sub-horizontal,thin bed [B01],partially lithified,very fine sand [W22_2],3,normal grading,moderate [2014],clay [W22_1],silt [W22_1],Individual beds are normally graded from silt to silty clay.,planar lamination,absent [DB91],1,,,,rip-up clast [NMJ05],,plant fragment,R [A85],mudstone [USGS],,,,,,,,362,U1480,G,42,R,1,A,,,,604
362-U1480G-42R-1-A,65.5,102,1143.355,1143.72,IIC,,very fine sand,,very fine sand,very fine sand,very fine sand,,GLEY 1 4/N (dark gray),,,,,medium bed [B01],partially lithified,fine sand [W22_2],4,normal grading,poor [2014],silt [W22_1],fine sand [W22_2],,,absent [DB91],1,,,,rip-up clast [NMJ05],,plant fragment,R [A85],mudstone [USGS],,,,,,,,362,U1480,G,42,R,1,A,,,,605
362-U1480G-42R-2-A,0,29,1143.72,1144.01,IIC,,fine sand [USGS],,fine sand,fine sand,fine sand,,GLEY 1 4/N (dark gray),curviplanar,sharp,curviplanar sharp,sub-horizontal,medium bed [B01],partially lithified,fine sand [W22_2],4,normal grading,poor [2014],very fine sand [W22_2],fine sand [W22_2],,,absent [DB91],1,,,,,,plant fragment,R [A85],,,,,,,,,362,U1480,G,42,R,2,A,,,,606
362-U1480G-42R-2-A,29,42,1144.01,1144.14,IIC,,alternating silt and clay layers,,alternating silt and clay layers,alternating silt and clay layers,alternating silt and clay layers,,GLEY 1 3/N (very dark gray),planar,sharp,planar sharp,sub-horizontal,medium bed [B01],partially lithified,very fine sand [W22_2],3,normal grading,moderate [2014],clay [W22_1],silt [W22_1],,planar lamination,sparse [DB91],2,Nereites,,,,,plant fragment,R [A85],,,,,,,,,362,U1480,G,42,R,2,A,,,,607
362-U1480G-42R-2-A,42,58,1144.14,1144.3,IIC,,fine sand [USGS],,fine sand,fine sand,fine sand,,GLEY 1 4/N (dark gray),planar,sharp,planar sharp,horizontal,medium bed [B01],unlithified [Leg194],medium sand [W22_2],5,normal grading,moderate [2014],silt [W22_1],fine sand [W22_2],,,,,,,,,,plant fragment,C [A85],,,,,,,,,362,U1480,G,42,R,2,A,,,,608
362-U1480G-42R-2-A,58,96.5,1144.3,1144.685,IIC,,alternating silt and clay layers,,alternating silt and clay layers,alternating silt and clay layers,alternating silt and clay layers,,GLEY 1 3/N (very dark gray),planar,sharp,planar sharp,horizontal,thin bed [B01],partially lithified,very fine sand [W22_2],3,normal grading,moderate [2014],clay [W22_1],silt [W22_1],"Individual beds are normally graded from silt to silty clay. Silt lamina at 63, 81, 89 cm Very fine sand beds at 71, 91-95 cm.",,,,,,,,,,,,,,,,,,,362,U1480,G,42,R,2,A,,,,609
362-U1480G-42R-3-A,0,44,1144.87,1145.31,IIC,,alternating sand/mud layers,,alternating sand/mud layers,alternating sand/mud layers,alternating sand/mud layers,,GLEY 1 4/N (dark gray),planar,sharp,planar sharp,sub-horizontal,medium bed [B01],partially lithified,medium sand [W22_2],5,normal grading,moderate [2014],clay [W22_1],fine sand [W22_2],"Individual beds are normally graded from silt to silty clay. Sand bed at 0-4, 7, 13-26, 28-31, 34-44 cm",planar lamination,absent [DB91],1,,,,rip-up clast [NMJ05],,plant fragment,R [A85],mudstone [USGS],,,,,,,,362,U1480,G,42,R,3,A,,,,610
362-U1480G-42R-3-A,44,109.5,1145.31,1145.965,IIC,,alternating silt and clay layers,,alternating silt and clay layers,alternating silt and clay layers,alternating silt and clay layers,,GLEY 1 3/N (very dark gray),planar,sharp,planar sharp,sub-horizontal,thin bed [B01],partially lithified,silt [W22_1],2,normal grading,moderate [2014],clay [W22_1],silt [W22_1],"Individual beds are normally graded from silty clay to clay. Silt lamina at 45.5, 62.5, 63, 65, 77, 79, 95, 97, 102, 104, 106 cm Fine sand bed at 73 cm.",planar lamination,slight [DB91],3,Phycosiphon,Nereites,,,,,,,,,,,,,,362,U1480,G,42,R,3,A,,,,611
362-U1480G-42R-3-A,109.5,120,1145.965,1146.07,IIC,,sand-silt-clay [S54],,sand-silt-clay,sand-silt-clay,sand-silt-clay,,,,,,,,,,,,,,,mixed up by coring.,,,,,,,,,,,,,,,,,,,362,U1480,G,42,R,3,A,,,,612
362-U1480G-43R-1-A,0,15,1152.5,1152.65,IIC,,alternating silt and clay layers,,alternating silt and clay layers,alternating silt and clay layers,alternating silt and clay layers,,GLEY 1 3/N (very dark gray),planar,sharp,planar sharp,sub-horizontal,thin bed [B01],partially lithified,silt [W22_1],2,normal grading,moderate [2014],clay [W22_1],silt [W22_1],"Individual beds are normally graded from silty clay to clay. Silt lamina at 11, 13.5, 26, 30, 47.5, 52.5, 57, 63.5; Fine sand bed at 11, 13.5 cm.",planar lamination,slight [DB91],3,Phycosiphon,,,,,,,,,,,,,,,362,U1480,G,43,R,1,A,,,,613
362-U1480G-43R-1-A,15,22,1152.65,1152.72,IIC,,fine sand [USGS],,fine sand,fine sand,fine sand,,GLEY 1 4/N (dark gray),planar,sharp,planar sharp,sub-horizontal,thin bed [B01],unlithified [Leg194],medium sand [W22_2],5,normal grading,moderate [2014],silt [W22_1],fine sand [W22_2],,,,,,,,rip-up clast [NMJ05],,plant fragment,C [A85],mudstone [USGS],,,,,,,,362,U1480,G,43,R,1,A,,,,614
362-U1480G-43R-1-A,22,30,1152.72,1152.8,IIC,,alternating silt and clay layers,,alternating silt and clay layers,alternating silt and clay layers,alternating silt and clay layers,,GLEY 1 3/N (very dark gray),planar,sharp,planar sharp,sub-horizontal,thin bed [B01],partially lithified,silt [W22_1],2,normal grading,moderate [2014],clay [W22_1],silt [W22_1],"Individual beds are normally graded from silty clay to clay. Silt lamina at 11, 13.5, 26, 30, 47.5, 52.5, 57, 63.5; Fine sand bed at 11, 13.5 cm.",planar lamination,slight [DB91],3,Phycosiphon,,,,,,,,,,,,,,,362,U1480,G,43,R,1,A,,,,615
362-U1480G-43R-1-A,43,64,1152.93,1153.14,IIC,,alternating silt and clay layers,,alternating silt and clay layers,alternating silt and clay layers,alternating silt and clay layers,,GLEY 1 3/N (very dark gray),planar,sharp,planar sharp,sub-horizontal,thin bed [B01],partially lithified,silt [W22_1],2,normal grading,moderate [2014],clay [W22_1],silt [W22_1],"Individual beds are normally graded from silty clay to clay. Silt lamina at 11, 13.5, 26, 30, 47.5, 52.5, 57, 63.5; Fine sand bed at 11, 13.5 cm.",planar lamination,slight [DB91],3,Phycosiphon,,,,,,,,,,,,,,,362,U1480,G,43,R,1,A,,,,616
362-U1480G-43R-2-A,0,29,1153.33,1153.62,IIC,,alternating silt and clay layers,,alternating silt and clay layers,alternating silt and clay layers,alternating silt and clay layers,,GLEY 1 3/N (very dark gray),planar,sharp,planar sharp,sub-horizontal,thin bed [B01],partially lithified,silt [W22_1],2,normal grading,moderate [2014],clay [W22_1],silt [W22_1],"Individual beds are normally graded from silty clay to clay. Silt lamina at 11, 13.5, 26, 30, 47.5, 52.5, 57, 63.5; Fine sand bed at 11, 13.5 cm.",planar lamination,slight [DB91],3,Phycosiphon,,,,,,,,,,,,,,,362,U1480,G,43,R,2,A,,,,617
362-U1480G-43R-2-A,29,91.5,1153.62,1154.245,IIC,,alternating silt and clay layers,,alternating silt and clay layers,alternating silt and clay layers,alternating silt and clay layers,,GLEY 1 2.5/N (black),planar,sharp,planar sharp,sub-horizontal,thin bed [B01],partially lithified,silt [W22_1],2,normal grading,moderate [2014],clay [W22_1],silt [W22_1],"Individual beds are normally graded from silty clay to clay. More silty lamina at 2, 4, 5, 9.5, 13.5, 17.5, 20.5, 25.5, 29, 46.5, 50.5, 57, 73, 81, 91.5, 99.",planar lamination,moderate [DB91],4,Nereites,Phycosiphon,,,,,,,,,,,,,,362,U1480,G,43,R,2,A,,,,618
362-U1480G-43R-2-A,91.5,92.5,1154.245,1154.255,IIC,calcareous [Leg339],clay [S54],,calcareous clay,calcareous clay,clay,,GLEY 1 6/N (gray),irregular,gradational,irregular gradational,sub-horizontal,very thin bed [B01],partially lithified,silt [W22_1],2,,well [2014],,,,,,,,,,,,,,,,,,,,,,362,U1480,G,43,R,2,A,,,,619
362-U1480G-43R-2-A,92.5,99,1154.255,1154.32,IIC,,alternating silt and clay layers,,alternating silt and clay layers,alternating silt and clay layers,alternating silt and clay layers,,GLEY 1 2.5/N (black),planar,sharp,planar sharp,sub-horizontal,thin bed [B01],partially lithified,silt [W22_1],2,normal grading,moderate [2014],clay [W22_1],silt [W22_1],"Individual beds are normally graded from silty clay to clay. More silty lamina at 2, 4, 5, 9.5, 13.5, 17.5, 20.5, 25.5, 29, 46.5, 50.5, 57, 73, 81, 91.5, 99.",planar lamination,moderate [DB91],4,Nereites,Phycosiphon,,,,,,,,,,,,,,362,U1480,G,43,R,2,A,,,,620
362-U1480G-43R-2-A,99,123,1154.32,1154.56,IIC,,clay [S54],,clay,clay,clay,,GLEY 1 2.5/N (black),planar,sharp,planar sharp,horizontal,medium bed [B01],partially lithified,clay [W22_1],1,non-graded,well [2014],,,,planar lamination,slight [DB91],3,Nereites,,,,,,,,,,,,,,,362,U1480,G,43,R,2,A,,,,621
362-U1480G-43R-2-A,123,136,1154.56,1154.69,IIC,,silty clay [S54],with carbonate allochems [F80],silty clay,silty clay with carbonate allochems,silty clay with carbonate allochems,,GLEY 1 2.5/10Y (greenish black),planar,sharp,planar sharp,horizontal,thin bed [B01],partially lithified,silt [W22_1],2,normal grading,moderate [2014],clay [W22_1],silt [W22_1],this bed is the continuation of a normal graded sand bed of section 3,structureless,slight [DB91],3,Nereites,,,,carbonate nodule,,,,,,,,,,,362,U1480,G,43,R,2,A,,,,622
362-U1480G-43R-3-A,0,19,1154.69,1154.88,IIC,,very fine sand,with carbonate allochems [F80],very fine sand,very fine sand with carbonate allochems,very fine sand with carbonate allochems,,GLEY 1 2.5/10Y (greenish black),planar,sharp,planar sharp,horizontal,thin bed [B01],partially lithified,silt [W22_1],2,normal grading,moderate [2014],clay [W22_1],silt [W22_1],this bed is the continuation of a normal graded sand bed of section 3,planar lamination,slight [DB91],3,Nereites,,,,carbonate nodule,,,,,,,,,,,362,U1480,G,43,R,3,A,,,,623
362-U1480G-43R-3-A,19,38,1154.88,1155.07,IIC,,silty clay [S54],with carbonate allochems [F80],silty clay,silty clay with carbonate allochems,silty clay with carbonate allochems,,GLEY 1 3/N (very dark gray),planar,sharp,planar sharp,horizontal,very thin bed [B01],partially lithified,silt [W22_1],2,normal grading,moderate [2014],clay [W22_1],silt [W22_1],overall gradation from more silt to clay over the entire bed,structureless,heavy [DB91],4,Nereites,,,,,,,,,,,,,,,362,U1480,G,43,R,3,A,,,,624
362-U1480G-43R-3-A,38,65,1155.07,1155.34,IIC,,silty clay [S54],with carbonate allochems [F80],silty clay,silty clay with carbonate allochems,silty clay with carbonate allochems,,GLEY 1 3/N (very dark gray),planar,sharp,planar sharp,horizontal,medium bed [B01],partially lithified,silt [W22_1],2,normal grading,moderate [2014],clay [W22_1],silt [W22_1],alternating laminations of in cm to mm scale over the entire bed and within the general normal gradation; bioturbation only in the upper part,planar lamination,slight [DB91],3,Nereites,,,,,,,,,,,,,,,362,U1480,G,43,R,3,A,,,,625
