verbatim_name,taxon_group,genus name,simplified_name,species name,subspecies name
Heterohelix globulosa,planktic_forams,Heterohelix,Heterohelix globulosa,globulosa,
Pseudostaurosphaera sp.,radiolarians,Pseudostaurosphaera,Pseudostaurosphaera sp.,sp.,
Buliminella curta bassispinata,benthic_forams,Buliminella,Buliminella curta bassispinata,curta,bassispinata
Globigerinita uvula uvula,planktic_forams,Globigerinita,Globigerinita uvula uvula,uvula,uvula
Planorotalites pusillus pusillus,planktic_forams,Planorotalites,Planorotalites pusillus pusillus,pusillus,pusillus
Carpocanopsis favosa,radiolarians,Carpocanopsis,Carpocanopsis favosa,favosa,
Globorotalia albeari,planktic_forams,Globorotalia,Globorotalia albeari,albeari,
Haliometta sp.,radiolarians,Haliometta,Haliometta sp.,sp.,
Chiloguembelina victoriana,planktic_forams,Chiloguembelina,Chiloguembelina victoriana,victoriana,
Cibicides constrictus,benthic_forams,Cibicides,Cibicides constrictus,constrictus,
Globorotalia praemenardi praemenardi,planktic_forams,Globorotalia,Globorotalia praemenardi praemenardi,praemenardi,praemenardi
Globoquadrina conglomerata,planktic_forams,Globoquadrina,Globoquadrina conglomerata,conglomerata,
Globigerinoides bollii,planktic_forams,Globigerinoides,Globigerinoides bollii,bollii,
Syracosphaera sp. (q),nannofossils,Syracosphaera,Syracosphaera sp.,sp.,
Uvigerina vadescens,benthic_forams,Uvigerina,Uvigerina vadescens,vadescens,
Chaetoceros cintus,diatoms,Chaetoceros,Chaetoceros cintus,cintus,
Scyphosphaera conica (q),nannofossils,Scyphosphaera,Scyphosphaera conica,conica,
Triceratium nobile,diatoms,Triceratium,Triceratium nobile,nobile,
Paradictyocha apiculata,silicoflagellates,Paradictyocha,Paradictyocha apiculata,apiculata,
Cibicidina walli,benthic_forams,Cibicidina,Cibicidina walli,walli,
Quadrum gothicum,nannofossils,Quadrum,Quadrum gothicum,gothicum,
Citharina sp.,benthic_forams,Citharina,Citharina sp.,sp.,
Dictyocha messanensis aspinosa,silicoflagellates,Dictyocha,Dictyocha messanensis aspinosa,messanensis,aspinosa
Spirillina vivipara,benthic_forams,Spirillina,Spirillina vivipara,vivipara,
Discoaster neorectus,nannofossils,Discoaster,Discoaster neorectus,neorectus,
Discoaster tanii s.ampl.,nannofossils,Discoaster,Discoaster tanii s.ampl.,tanii,s.ampl.
Bolivina translucens (q),benthic_forams,Bolivina,Bolivina translucens,translucens,
Dictyocha pentagonalis,silicoflagellates,Dictyocha,Dictyocha pentagonalis,pentagonalis,
Bekoma campechensis (q),radiolarians,Bekoma,Bekoma campechensis,campechensis,
Fragilaria sp.,diatoms,Fragilaria,Fragilaria sp.,sp.,
Guttulina caudita,benthic_forams,Guttulina,Guttulina caudita,caudita,
Globigerina linaperta pseudoeocaena,planktic_forams,Globigerina,Globigerina linaperta pseudoeocaena,linaperta,pseudoeocaena
Bacillaria paradoxa,diatoms,Bacillaria,Bacillaria paradoxa,paradoxa,
Globorotalia cultrata exilis,planktic_forams,Globorotalia,Globorotalia cultrata exilis,cultrata,exilis
Coscinodiscus elegantulus,diatoms,Coscinodiscus,Coscinodiscus elegantulus,elegantulus,
Cancris inflatus,benthic_forams,Cancris,Cancris inflatus,inflatus,
Morozovella densa,planktic_forams,Morozovella,Morozovella densa,densa,
Alabamina midwayensis,benthic_forams,Alabamina,Alabamina midwayensis,midwayensis,
Corbisema hastata minor,silicoflagellates,Corbisema,Corbisema hastata minor,hastata,minor
Trigonactinium pythagorae,radiolarians,Trigonactinium,Trigonactinium pythagorae,pythagorae,
Stylodictya tenuispina,radiolarians,Stylodictya,Stylodictya tenuispina,tenuispina,
Spiniferites sp. (q),dinoflagellates,Spiniferites,Spiniferites sp.,sp.,
Deflandrea denticulata,dinoflagellates,Deflandrea,Deflandrea denticulata,denticulata,
Theocalyptra sp.,radiolarians,Theocalyptra,Theocalyptra sp.,sp.,
Helicosphaera obliqua,nannofossils,Helicosphaera,Helicosphaera obliqua,obliqua,
Haplohermesinum sp. (q),ebridians,Haplohermesinum,Haplohermesinum sp.,sp.,
Globorotalia praemiocenica,planktic_forams,Globorotalia,Globorotalia praemiocenica,praemiocenica,
Mesocena concava,silicoflagellates,Mesocena,Mesocena concava,concava,
Ehrenbergina compressa,benthic_forams,Ehrenbergina,Ehrenbergina compressa,compressa,
Trachyleberidea cubensis,ostracods,Trachyleberidea,Trachyleberidea cubensis,cubensis,
Globorotaloides unicavus,planktic_forams,Globorotaloides,Globorotaloides unicavus,unicavus,
Morozovella woodi (q),planktic_forams,Morozovella,Morozovella woodi,woodi,
Bulimina tuxpomensis,benthic_forams,Bulimina,Bulimina tuxpomensis,tuxpomensis,
Rhopalodia gibberula,diatoms,Rhopalodia,Rhopalodia gibberula,gibberula,
Eponides hillebrandti,benthic_forams,Eponides,Eponides hillebrandti,hillebrandti,
Podocarpus sp.,pollen,Podocarpus,Podocarpus sp.,sp.,
Crenalithus productellus,nannofossils,Crenalithus,Crenalithus productellus,productellus,
Amphisphaera dixyphos,radiolarians,Amphisphaera,Amphisphaera dixyphos,dixyphos,
Globorotalia miotumida miotumida,planktic_forams,Globorotalia,Globorotalia miotumida miotumida,miotumida,miotumida
Morozovella inconstans,planktic_forams,Morozovella,Morozovella inconstans,inconstans,
Distephanus octacanthus,silicoflagellates,Distephanus,Distephanus octacanthus,octacanthus,
Cantharospyris ateuchus,radiolarians,Cantharospyris,Cantharospyris ateuchus,ateuchus,
Subbotina frontosa,planktic_forams,Subbotina,Subbotina frontosa,frontosa,
Nitzschia porteri,diatoms,Nitzschia,Nitzschia porteri,porteri,
Asteromphalus hungaricus,diatoms,Asteromphalus,Asteromphalus hungaricus,hungaricus,
Cancris sp.,benthic_forams,Cancris,Cancris sp.,sp.,
Sethochytris babylonis,radiolarians,Sethochytris,Sethochytris babylonis,babylonis,
Reticulofenestra sp.,nannofossils,Reticulofenestra,Reticulofenestra sp.,sp.,
Hastigerina praesiphonifera,planktic_forams,Hastigerina,Hastigerina praesiphonifera,praesiphonifera,
Hornibrookina teuriensis (q),nannofossils,Hornibrookina,Hornibrookina teuriensis,teuriensis,
Chiloguembelina taurica,planktic_forams,Chiloguembelina,Chiloguembelina taurica,taurica,
Bathysiphon discreta,benthic_forams,Bathysiphon,Bathysiphon discreta,discreta,
Helicopontosphaera intermedia (q),nannofossils,Helicopontosphaera,Helicopontosphaera intermedia,intermedia,
Globigerina falconensis,planktic_forams,Globigerina,Globigerina falconensis,falconensis,
Dictyocoryne profunda,radiolarians,Dictyocoryne,Dictyocoryne profunda,profunda,
Helicopontosphaera reticulata,nannofossils,Helicopontosphaera,Helicopontosphaera reticulata,reticulata,
Crassapontosphaera jonesii,nannofossils,Crassapontosphaera,Crassapontosphaera jonesii,jonesii,
Dorcadospyris costatescens,radiolarians,Dorcadospyris,Dorcadospyris costatescens,costatescens,
Siphonina reticulata,benthic_forams,Siphonina,Siphonina reticulata,reticulata,
Globigerinatheka subconglobata curryi,planktic_forams,Globigerinatheka,Globigerinatheka subconglobata curryi,subconglobata,curryi
Stephanopyxis ferox,diatoms,Stephanopyxis,Stephanopyxis ferox,ferox,
Turborotalia pseudopima,planktic_forams,Turborotalia,Turborotalia pseudopima,pseudopima,
Anthocyrtidium sp.,radiolarians,Anthocyrtidium,Anthocyrtidium sp.,sp.,
Cibicides umbonatus (q),benthic_forams,Cibicides,Cibicides umbonatus,umbonatus,
Cyrtocapsella cornuta,radiolarians,Cyrtocapsella,Cyrtocapsella cornuta,cornuta,
Chiloguembelina criniata,planktic_forams,Chiloguembelina,Chiloguembelina criniata,criniata,
Dictyocha sp. (naviculopsoid),silicoflagellates,Dictyocha,Dictyocha sp.,sp.,
Nodosarella acus,benthic_forams,Nodosarella,Nodosarella acus,acus,
Rhizosolenia sp.,diatoms,Rhizosolenia,Rhizosolenia sp.,sp.,
Lithocircus ovalis,radiolarians,Lithocircus,Lithocircus ovalis,ovalis,
Coccolithus radiatus,nannofossils,Coccolithus,Coccolithus radiatus,radiatus,
Catapsydrax martini martini,planktic_forams,Catapsydrax,Catapsydrax martini martini,martini,martini
Biorbulina bilobata,planktic_forams,Biorbulina,Biorbulina bilobata,bilobata,
Sphaeroidinella dehiscens immatura,planktic_forams,Sphaeroidinella,Sphaeroidinella dehiscens immatura,dehiscens,immatura
Pseudodictyophimus callosus,radiolarians,Pseudodictyophimus,Pseudodictyophimus callosus,callosus,
Globigerina parva,planktic_forams,Globigerina,Globigerina parva,parva,
Ammodiscus glabratus (q),benthic_forams,Ammodiscus,Ammodiscus glabratus,glabratus,
Globigerina calida (q),planktic_forams,Globigerina,Globigerina calida,calida,
Actinocyclus ellipticus spiralis,diatoms,Actinocyclus,Actinocyclus ellipticus spiralis,ellipticus,spiralis
Pelosina dubia,benthic_forams,Pelosina,Pelosina dubia,dubia,
Helicopontosphaera kamptneri,nannofossils,Helicopontosphaera,Helicopontosphaera kamptneri,kamptneri,
Sigmoilina tenuis,benthic_forams,Sigmoilina,Sigmoilina tenuis,tenuis,
Globigerina atlantica,planktic_forams,Globigerina,Globigerina atlantica,atlantica,
Discolithina ocellatus,nannofossils,Discolithina,Discolithina ocellatus,ocellatus,
Globotruncana aegyptiaca,planktic_forams,Globotruncana,Globotruncana aegyptiaca,aegyptiaca,
Siphonaptera sp.,benthic_forams,Siphonaptera,Siphonaptera sp.,sp.,
Nodosaria jacksonensis,benthic_forams,Nodosaria,Nodosaria jacksonensis,jacksonensis,
Cymatosira compacta,diatoms,Cymatosira,Cymatosira compacta,compacta,
Ceratobulimina ovoidea,benthic_forams,Ceratobulimina,Ceratobulimina ovoidea,ovoidea,
Navicula bendaensis,diatoms,Navicula,Navicula bendaensis,bendaensis,
Lejeunia paratenella,dinoflagellates,Lejeunia,Lejeunia paratenella,paratenella,
Zygolithus xenotus,nannofossils,Zygolithus,Zygolithus xenotus,xenotus,
Thalassiphora velata (q),dinoflagellates,Thalassiphora,Thalassiphora velata,velata,
Helicosphaera carteri,nannofossils,Helicosphaera,Helicosphaera carteri,carteri,
Rhabdothorax regale,nannofossils,Rhabdothorax,Rhabdothorax regale,regale,
Morozovella taroubaensis,planktic_forams,Morozovella,Morozovella taroubaensis,taroubaensis,
Fasciculithus pileatus,nannofossils,Fasciculithus,Fasciculithus pileatus,pileatus,
Globigerina rubescens,planktic_forams,Globigerina,Globigerina rubescens,rubescens,
Cancris inflatus (q),benthic_forams,Cancris,Cancris inflatus,inflatus,
Globorotalia occlusa,planktic_forams,Globorotalia,Globorotalia occlusa,occlusa,
Planulina tolmani (q),benthic_forams,Planulina,Planulina tolmani,tolmani,
Nephrospyris renilla lana,radiolarians,Nephrospyris,Nephrospyris renilla lana,renilla,lana
Coccolithus productus,nannofossils,Coccolithus,Coccolithus productus,productus,
Gyroidina lamarckiana (q),benthic_forams,Gyroidina,Gyroidina lamarckiana,lamarckiana,
Globigerinita martini,planktic_forams,Globigerinita,Globigerinita martini,martini,
Globorotalia truncatulinoides (q),planktic_forams,Globorotalia,Globorotalia truncatulinoides,truncatulinoides,
Ceratocyrtis sp.,radiolarians,Ceratocyrtis,Ceratocyrtis sp.,sp.,
Discoaster araneus,nannofossils,Discoaster,Discoaster araneus,araneus,
Bathysiphon sp. (q),benthic_forams,Bathysiphon,Bathysiphon sp.,sp.,
Hyperammina sp.,benthic_forams,Hyperammina,Hyperammina sp.,sp.,
Nodosaria ewaldi (q),benthic_forams,Nodosaria,Nodosaria ewaldi,ewaldi,
Globigerina soldadoensis soldadoensis,planktic_forams,Globigerina,Globigerina soldadoensis soldadoensis,soldadoensis,soldadoensis
Discoaster mendomobensis,nannofossils,Discoaster,Discoaster mendomobensis,mendomobensis,
Globorotalia nana semivera (q),planktic_forams,Globorotalia,Globorotalia nana semivera,nana,semivera
Fibrocysta sp.,dinoflagellates,Fibrocysta,Fibrocysta sp.,sp.,
Fenestrites spinosus,pollen,Fenestrites,Fenestrites spinosus,spinosus,
Distephanus boliviensis frugalis,silicoflagellates,Distephanus,Distephanus boliviensis frugalis,boliviensis,frugalis
Hantkenina suprasuturalis,planktic_forams,Hantkenina,Hantkenina suprasuturalis,suprasuturalis,
Clathrocyclas bicornis,radiolarians,Clathrocyclas,Clathrocyclas bicornis,bicornis,
Dictyococcites abisectus (q),nannofossils,Dictyococcites,Dictyococcites abisectus,abisectus,
Discoaster icarus,nannofossils,Discoaster,Discoaster icarus,icarus,
Woodringia hornerstownensis,planktic_forams,Woodringia,Woodringia hornerstownensis,hornerstownensis,
Lithodesmium pliocenicum,diatoms,Lithodesmium,Lithodesmium pliocenicum,pliocenicum,
Epithemia sorex,diatoms,Epithemia,Epithemia sorex,sorex,
Triceratium inconspicuum trilobata,diatoms,Triceratium,Triceratium inconspicuum trilobata,inconspicuum,trilobata
Frondicularia sp.,benthic_forams,Frondicularia,Frondicularia sp.,sp.,
Naviculopsis danica,silicoflagellates,Naviculopsis,Naviculopsis danica,danica,
Theocorys redondoensis,radiolarians,Theocorys,Theocorys redondoensis,redondoensis,
Globorotalia pliozea,planktic_forams,Globorotalia,Globorotalia pliozea,pliozea,
Hedbergella sp.,planktic_forams,Hedbergella,Hedbergella sp.,sp.,
Scyphosphaera cantharella,nannofossils,Scyphosphaera,Scyphosphaera cantharella,cantharella,
Neogloboquadrina dutertrei subcretacea,planktic_forams,Neogloboquadrina,Neogloboquadrina dutertrei subcretacea,dutertrei,subcretacea
Lithelius hexaxyphophorus,radiolarians,Lithelius,Lithelius hexaxyphophorus,hexaxyphophorus,
Quinqueloculina pygmaea,benthic_forams,Quinqueloculina,Quinqueloculina pygmaea,pygmaea,
Globorotalia cultrata s. l.,planktic_forams,Globorotalia,Globorotalia cultrata s. l.,cultrata,
Micrantholithus procerus,nannofossils,Micrantholithus,Micrantholithus procerus,procerus,
Bathysiphon eocenicus,benthic_forams,Bathysiphon,Bathysiphon eocenicus,eocenicus,
Thoracosphaera reticulata,nannofossils,Thoracosphaera,Thoracosphaera reticulata,reticulata,
Cystophormis brevispina,radiolarians,Cystophormis,Cystophormis brevispina,brevispina,
Nitzschia grunowii,diatoms,Nitzschia,Nitzschia grunowii,grunowii,
Trigonactinium sp.,radiolarians,Trigonactinium,Trigonactinium sp.,sp.,
Juniperus sp.,pollen,Juniperus,Juniperus sp.,sp.,
Calocyclas casta,radiolarians,Calocyclas,Calocyclas casta,casta,
Pseudoguembelina sp.,planktic_forams,Pseudoguembelina,Pseudoguembelina sp.,sp.,
Ammonia sikokuensis,benthic_forams,Ammonia,Ammonia sikokuensis,sikokuensis,
Botryostrobus reedi,radiolarians,Botryostrobus,Botryostrobus reedi,reedi,
Sequoia sp.,pollen,Sequoia,Sequoia sp.,sp.,
Triloculina trigonula,benthic_forams,Triloculina,Triloculina trigonula,trigonula,
Monosulcites waitakiensis,pollen,Monosulcites,Monosulcites waitakiensis,waitakiensis,
Orthomorphina skobina,benthic_forams,Orthomorphina,Orthomorphina skobina,skobina,
Cassidulina crassa,benthic_forams,Cassidulina,Cassidulina crassa,crassa,
Phthanoperidinium comatum,dinoflagellates,Phthanoperidinium,Phthanoperidinium comatum,comatum,
Paijenborchella cymbula,ostracods,Paijenborchella,Paijenborchella cymbula,cymbula,
Lithomitra elizabethae (q),radiolarians,Lithomitra,Lithomitra elizabethae,elizabethae,
Scyphosphaera pulcherrima,nannofossils,Scyphosphaera,Scyphosphaera pulcherrima,pulcherrima,
Pseudotriceratium chenevieri,diatoms,Pseudotriceratium,Pseudotriceratium chenevieri,chenevieri,
Operculodinium crassum,dinoflagellates,Operculodinium,Operculodinium crassum,crassum,
Cyrtocapsella isopera,radiolarians,Cyrtocapsella,Cyrtocapsella isopera,isopera,
Corbisema hastata globulata,silicoflagellates,Corbisema,Corbisema hastata globulata,hastata,globulata
Acrobotrys sp.,radiolarians,Acrobotrys,Acrobotrys sp.,sp.,
Tetracyclus lacustris,diatoms,Tetracyclus,Tetracyclus lacustris,lacustris,
Otosphaera auriculata group,radiolarians,Otosphaera,Otosphaera auriculata group,auriculata,group
Nitzschia ocenica (q),diatoms,Nitzschia,Nitzschia ocenica,ocenica,
Globigerinita stainforthi (q),planktic_forams,Globigerinita,Globigerinita stainforthi,stainforthi,
Corbisema geometrica apiculata,silicoflagellates,Corbisema,Corbisema geometrica apiculata,geometrica,apiculata
Pullenia eocaenica,benthic_forams,Pullenia,Pullenia eocaenica,eocaenica,
Trifarina costornata,benthic_forams,Trifarina,Trifarina costornata,costornata,
Lenticulina alatolimbata,benthic_forams,Lenticulina,Lenticulina alatolimbata,alatolimbata,
Globigerina woodi decoraperta (q),planktic_forams,Globigerina,Globigerina woodi decoraperta,woodi,decoraperta
Nitzschia punctata,diatoms,Nitzschia,Nitzschia punctata,punctata,
Peritrachelina sp.,nannofossils,Peritrachelina,Peritrachelina sp.,sp.,
Discoaster brouweri brouweri,nannofossils,Discoaster,Discoaster brouweri brouweri,brouweri,brouweri
Rhaphoneis interposita,diatoms,Rhaphoneis,Rhaphoneis interposita,interposita,
Cornutella longisetta (q),radiolarians,Cornutella,Cornutella longisetta,longisetta,
Blackites rectus (q),nannofossils,Blackites,Blackites rectus,rectus,
Zygrhablithus simplex,nannofossils,Zygrhablithus,Zygrhablithus simplex,simplex,
Dictyocha pseudofibula,silicoflagellates,Dictyocha,Dictyocha pseudofibula,pseudofibula,
Cocconeis placentula,diatoms,Cocconeis,Cocconeis placentula,placentula,
Globorotalia pachytheca,planktic_forams,Globorotalia,Globorotalia pachytheca,pachytheca,
Dictyocha fibula aculeata,silicoflagellates,Dictyocha,Dictyocha fibula aculeata,fibula,aculeata
Dictyophimus splendens,radiolarians,Dictyophimus,Dictyophimus splendens,splendens,
Helicopontosphaera wilcoxonii,nannofossils,Helicopontosphaera,Helicopontosphaera wilcoxonii,wilcoxonii,
Corbisema recta (q),silicoflagellates,Corbisema,Corbisema recta,recta,
Lamprocyclas aegles,radiolarians,Lamprocyclas,Lamprocyclas aegles,aegles,
Uvigerina gemmaeformis,benthic_forams,Uvigerina,Uvigerina gemmaeformis,gemmaeformis,
Lithomelissa mofera (q),radiolarians,Lithomelissa,Lithomelissa mofera,mofera,
Discoaster kuepperi,nannofossils,Discoaster,Discoaster kuepperi,kuepperi,
Theocorythium trachelium,radiolarians,Theocorythium,Theocorythium trachelium,trachelium,
Echinomma leptodermum,radiolarians,Echinomma,Echinomma leptodermum,leptodermum,
Giraffospyris lata,radiolarians,Giraffospyris,Giraffospyris lata,lata,
Helicopontosphaera seminulum (q),nannofossils,Helicopontosphaera,Helicopontosphaera seminulum,seminulum,
Braarudosphaera bigelowii,nannofossils,Braarudosphaera,Braarudosphaera bigelowii,bigelowii,
Stephanopyxis superba,diatoms,Stephanopyxis,Stephanopyxis superba,superba,
Spongodiscus craticulatus,radiolarians,Spongodiscus,Spongodiscus craticulatus,craticulatus,
Tectatodinium simplex,dinoflagellates,Tectatodinium,Tectatodinium simplex,simplex,
Ceratobulimina oolina,benthic_forams,Ceratobulimina,Ceratobulimina oolina,oolina,
Triceratium tesselatum (q),diatoms,Triceratium,Triceratium tesselatum,tesselatum,
Lamptonium fabaeforme chaunothorax (q),radiolarians,Lamptonium,Lamptonium fabaeforme chaunothorax,fabaeforme,chaunothorax
Cannartus tetrathalmus,radiolarians,Cannartus,Cannartus tetrathalmus,tetrathalmus,
Orbiculiforma renillaeformis,radiolarians,Orbiculiforma,Orbiculiforma renillaeformis,renillaeformis,
Botryopera sp.,radiolarians,Botryopera,Botryopera sp.,sp.,
Melonis zeobesus,benthic_forams,Melonis,Melonis zeobesus,zeobesus,
Lycopodiumsporites eminulus (q),pollen,Lycopodiumsporites,Lycopodiumsporites eminulus,eminulus,
Syracosphaera formosa (q),nannofossils,Syracosphaera,Syracosphaera formosa,formosa,
Heterostegina sp.,benthic_forams,Heterostegina,Heterostegina sp.,sp.,
Globigerinoides cyclostoma,planktic_forams,Globigerinoides,Globigerinoides cyclostoma,cyclostoma,
