taxon_group,verbatim_name,name,genus modifier,genus name,species modifier,species name,subspecies modifier,subspecies name,non-taxa descriptor
nannofossils,Pseudotriquetrorhabdulus inversus,,,Pseudotriquetrorhabdulus,,inversus,,,
nannofossils,Pyrocyclus hermosus,,,Pyrocyclus,,hermosus,,,
nannofossils,Pyrocyclus orangensis,,,Pyrocyclus,,orangensis,,,
nannofossils,Pyrocyclus orangensis (q),? Pyrocyclus orangensis,?,Pyrocyclus,,orangensis,,,
nannofossils,Quadrum gothicum,,,Quadrum,,gothicum,,,
nannofossils,Quadrum quadratum,,,Quadrum,,quadratum,,,
nannofossils,Quadrum sp.,,,Quadrum,,sp.,,,
nannofossils,Quadrum trifidum,,,Quadrum,,trifidum,,,
nannofossils,Quinquerhabdus colossicus,,,Quinquerhabdus,,colossicus,,,
nannofossils,Reinhardtites anthophorus,,,Reinhardtites,,anthophorus,,,
nannofossils,Reinhardtites mirabilis (q),? Reinhardtites mirabilis,?,Reinhardtites,,mirabilis,,,
nannofossils,Reticulofenestra  sp. (large),,,Reticulofenestra,,,,sp.,large
nannofossils,Reticulofenestra  sp. (small),,,Reticulofenestra,,,,sp.,small
nannofossils,Reticulofenestra abisecta,,,Reticulofenestra,,abisecta,,,
nannofossils,Reticulofenestra bisecta,,,Reticulofenestra,,bisecta,,,
nannofossils,Reticulofenestra bisecta (q),? Reticulofenestra bisecta,?,Reticulofenestra,,bisecta,,,
nannofossils,Reticulofenestra bisecta bisecta,,,Reticulofenestra,,bisecta,,bisecta,
nannofossils,Reticulofenestra bisecta filewiczii,,,Reticulofenestra,,bisecta,,filewiczii,
nannofossils,Reticulofenestra clatrata,,,Reticulofenestra,,clatrata,,,
nannofossils,Reticulofenestra coenura,,,Reticulofenestra,,coenura,,,
nannofossils,Reticulofenestra cuspis,,,Reticulofenestra,,cuspis,,,
nannofossils,Reticulofenestra daviesi,,,Reticulofenestra,,daviesi,,,
nannofossils,Reticulofenestra dictyoda,,,Reticulofenestra,,dictyoda,,,
nannofossils,Reticulofenestra dictyoda (q),? Reticulofenestra dictyoda,?,Reticulofenestra,,dictyoda,,,
nannofossils,Reticulofenestra doronicoides,,,Reticulofenestra,,doronicoides,,,
nannofossils,Reticulofenestra gartneri,,,Reticulofenestra,,gartneri,,,
nannofossils,Reticulofenestra gartneri (q),? Reticulofenestra gartneri,?,Reticulofenestra,,gartneri,,,
nannofossils,Reticulofenestra hampdenensis,,,Reticulofenestra,,hampdenensis,,,
nannofossils,Reticulofenestra hampdenensis ilaevis,,,Reticulofenestra,,hampdenensis,,ilaevis,
nannofossils,Reticulofenestra haqii,,,Reticulofenestra,,haqii,,,
nannofossils,Reticulofenestra haqii (q),? Reticulofenestra haqii,?,Reticulofenestra,,haqii,,,
nannofossils,Reticulofenestra hesslandii (q),? Reticulofenestra hesslandii,?,Reticulofenestra,,hesslandii,,,
nannofossils,Reticulofenestra hillae,,,Reticulofenestra,,hillae,,,
nannofossils,Reticulofenestra insignata,,,Reticulofenestra,,insignata,,,
nannofossils,Reticulofenestra laevis,,,Reticulofenestra,,laevis,,,
nannofossils,Reticulofenestra lockeri,,,Reticulofenestra,,lockeri,,,
nannofossils,Reticulofenestra minuta,,,Reticulofenestra,,minuta,,,
nannofossils,Reticulofenestra minutulus,,,Reticulofenestra,,minutulus,,,
nannofossils,Reticulofenestra minutulus (q),? Reticulofenestra minutulus,?,Reticulofenestra,,minutulus,,,
nannofossils,Reticulofenestra oamaruensis,,,Reticulofenestra,,oamaruensis,,,
nannofossils,Reticulofenestra oamaruensis (q),? Reticulofenestra oamaruensis,?,Reticulofenestra,,oamaruensis,,,
nannofossils,Reticulofenestra onusta,,,Reticulofenestra,,onusta,,,
nannofossils,Reticulofenestra perplexa,,,Reticulofenestra,,perplexa,,,
nannofossils,Reticulofenestra placomorpha,,,Reticulofenestra,,placomorpha,,,
nannofossils,Reticulofenestra placomorpha (small center),,,Reticulofenestra,,placomorpha,,,small center
nannofossils,Reticulofenestra pseudoumbilica,,,Reticulofenestra,,pseudoumbilica,,,
nannofossils,Reticulofenestra pseudoumbilica (q),? Reticulofenestra pseudoumbilica,?,Reticulofenestra,,pseudoumbilica,,,
nannofossils,Reticulofenestra pseudoumbilica gelida,,,Reticulofenestra,,pseudoumbilica,,gelida,
nannofossils,Reticulofenestra reticulata,,,Reticulofenestra,,reticulata,,,
nannofossils,Reticulofenestra samodurovii,,,Reticulofenestra,,samodurovii,,,
nannofossils,Reticulofenestra samodurovii (q),? Reticulofenestra samodurovii,?,Reticulofenestra,,samodurovii,,,
nannofossils,Reticulofenestra scissura,,,Reticulofenestra,,scissura,,,
nannofossils,Reticulofenestra scissura (q),? Reticulofenestra scissura,?,Reticulofenestra,,scissura,,,
nannofossils,Reticulofenestra scrippsae,,,Reticulofenestra,,scrippsae,,,
nannofossils,Reticulofenestra sp.,,,Reticulofenestra,,sp.,,,
nannofossils,Reticulofenestra sp. (large) (q),? Reticulofenestra sp. (large),?,Reticulofenestra,,sp.,,,large
nannofossils,Reticulofenestra sp. (q),? Reticulofenestra sp.,?,Reticulofenestra,,sp.,,,
nannofossils,Reticulofenestra tagana,,,Reticulofenestra,,tagana,,,
nannofossils,Reticulofenestra tenustriata (q),? Reticulofenestra tenustriata,?,Reticulofenestra,,tenustriata,,,
nannofossils,Reticulofenestra toralus,,,Reticulofenestra,,toralus,,,
nannofossils,Reticulofenestra umbilica,,,Reticulofenestra,,umbilica,,,
nannofossils,Reticulofenestra umbilica (q),? Reticulofenestra umbilica,?,Reticulofenestra,,umbilica,,,
nannofossils,Reticulofenestra variabilis,,,Reticulofenestra,,variabilis,,,
nannofossils,Rhabdolithina regularis,,,Rhabdolithina,,regularis,,,
nannofossils,Rhabdolithina splendens,,,Rhabdolithina,,splendens,,,
nannofossils,Rhabdolithus claviger,,,Rhabdolithus,,claviger,,,
nannofossils,Rhabdolithus inflatus,,,Rhabdolithus,,inflatus,,,
nannofossils,Rhabdolithus prolongus,,,Rhabdolithus,,prolongus,,,
nannofossils,Rhabdolithus sceptrum,,,Rhabdolithus,,sceptrum,,,
nannofossils,Rhabdolithus solus,,,Rhabdolithus,,solus,,,
nannofossils,Rhabdolithus sp.,,,Rhabdolithus,,sp.,,,
nannofossils,Rhabdolithus stylifer,,,Rhabdolithus,,stylifer,,,
nannofossils,Rhabdolithus tenuis,,,Rhabdolithus,,tenuis,,,
nannofossils,Rhabdolithus tenuis (q),? Rhabdolithus tenuis,?,Rhabdolithus,,tenuis,,,
nannofossils,Rhabdolithus vitrea,,,Rhabdolithus,,vitrea,,,
nannofossils,Rhabdosphaera clavigera,,,Rhabdosphaera,,clavigera,,,
nannofossils,Rhabdosphaera crebra,,,Rhabdosphaera,,crebra,,,
nannofossils,Rhabdosphaera inflata,,,Rhabdosphaera,,inflata,,,
nannofossils,Rhabdosphaera longitstylis,,,Rhabdosphaera,,longitstylis,,,
nannofossils,Rhabdosphaera morionum,,,Rhabdosphaera,,morionum,,,
nannofossils,Rhabdosphaera perlonga,,,Rhabdosphaera,,perlonga,,,
nannofossils,Rhabdosphaera procera,,,Rhabdosphaera,,procera,,,
nannofossils,Rhabdosphaera rudis,,,Rhabdosphaera,,rudis,,,
nannofossils,Rhabdosphaera scabrosa,,,Rhabdosphaera,,scabrosa,,,
nannofossils,Rhabdosphaera scabrosa (q),? Rhabdosphaera scabrosa,?,Rhabdosphaera,,scabrosa,,,
nannofossils,Rhabdosphaera sp.,,,Rhabdosphaera,,sp.,,,
nannofossils,Rhabdosphaera spinula,,,Rhabdosphaera,,spinula,,,
nannofossils,Rhabdosphaera stylifera,,,Rhabdosphaera,,stylifera,,,
nannofossils,Rhabdosphaera tenuis,,,Rhabdosphaera,,tenuis,,,
nannofossils,Rhabdosphaera tenuis (q),? Rhabdosphaera tenuis,?,Rhabdosphaera,,tenuis,,,
nannofossils,Rhabdosphaera truncata,,,Rhabdosphaera,,truncata,,,
nannofossils,Rhabdothorax generus (q),? Rhabdothorax generus,?,Rhabdothorax,,generus,,,
nannofossils,Rhabdothorax regale,,,Rhabdothorax,,regale,,,
nannofossils,Rhabdothorax serratus,,,Rhabdothorax,,serratus,,,
nannofossils,Rhabdothorax sp.,,,Rhabdothorax,,sp.,,,
nannofossils,Rhagodiscus asper,,,Rhagodiscus,,asper,,,
nannofossils,Rhomboaster cuspis,,,Rhomboaster,,cuspis,,,
nannofossils,Rucinolithus hayi (q),? Rucinolithus hayi,?,Rucinolithus,,hayi,,,
nannofossils,Rucinolithus irregularis(q),? Rucinolithus irregularis,?,Rucinolithus,,irregularis,,,
nannofossils,Rucinolithus magnus,,,Rucinolithus,,magnus,,,
nannofossils,Rucinolithus magnus (q),? Rucinolithus magnus,?,Rucinolithus,,magnus,,,
nannofossils,Scampanella asymmetrica,,,Scampanella,,asymmetrica,,,
nannofossils,Scampanella bispinosa,,,Scampanella,,bispinosa,,,
nannofossils,Scampanella magnifica,,,Scampanella,,magnifica,,,
nannofossils,Scampanella sp.,,,Scampanella,,sp.,,,
nannofossils,Scampanella wisei,,,Scampanella,,wisei,,,
nannofossils,Scapholithus apertus,,,Scapholithus,,apertus,,,
nannofossils,Scapholithus fossilis,,,Scapholithus,,fossilis,,,
nannofossils,Scapholithus rhombiformis,,,Scapholithus,,rhombiformis,,,
nannofossils,Scapholithus sp.,,,Scapholithus,,sp.,,,
nannofossils,Scyphosphaera aequatorialis,,,Scyphosphaera,,aequatorialis,,,
nannofossils,Scyphosphaera amphora,,,Scyphosphaera,,amphora,,,
nannofossils,Scyphosphaera ampla,,,Scyphosphaera,,ampla,,,
nannofossils,Scyphosphaera apsteinii,,,Scyphosphaera,,apsteinii,,,
nannofossils,Scyphosphaera apsteinii (q),? Scyphosphaera apsteinii,?,Scyphosphaera,,apsteinii,,,
nannofossils,Scyphosphaera australiensis,,,Scyphosphaera,,australiensis,,,
nannofossils,Scyphosphaera biarritzensis,,,Scyphosphaera,,biarritzensis,,,
nannofossils,Scyphosphaera campanula,,,Scyphosphaera,,campanula,,,
nannofossils,Scyphosphaera cantharella,,,Scyphosphaera,,cantharella,,,
nannofossils,Scyphosphaera cohenii,,,Scyphosphaera,,cohenii,,,
nannofossils,Scyphosphaera cohenii (q),? Scyphosphaera cohenii,?,Scyphosphaera,,cohenii,,,
nannofossils,Scyphosphaera columella,,,Scyphosphaera,,columella,,,
nannofossils,Scyphosphaera conica,,,Scyphosphaera,,conica,,,
nannofossils,Scyphosphaera conica (q),? Scyphosphaera conica,?,Scyphosphaera,,conica,,,
nannofossils,Scyphosphaera cylindrica,,,Scyphosphaera,,cylindrica,,,
nannofossils,Scyphosphaera deflandrei,,,Scyphosphaera,,deflandrei,,,
nannofossils,Scyphosphaera expansa,,,Scyphosphaera,,expansa,,,
nannofossils,Scyphosphaera expansa (q),? Scyphosphaera expansa,?,Scyphosphaera,,expansa,,,
nannofossils,Scyphosphaera gladstonensis,,,Scyphosphaera,,gladstonensis,,,
nannofossils,Scyphosphaera globulata,,,Scyphosphaera,,globulata,,,
nannofossils,Scyphosphaera globulata (q),? Scyphosphaera globulata,?,Scyphosphaera,,globulata,,,
nannofossils,Scyphosphaera globulosa,,,Scyphosphaera,,globulosa,,,
nannofossils,Scyphosphaera graphica,,,Scyphosphaera,,graphica,,,
nannofossils,Scyphosphaera halldali,,,Scyphosphaera,,halldali,,,
nannofossils,Scyphosphaera intermedia,,,Scyphosphaera,,intermedia,,,
nannofossils,Scyphosphaera intermedia (q),? Scyphosphaera intermedia,?,Scyphosphaera,,intermedia,,,
nannofossils,Scyphosphaera kamptneri,,,Scyphosphaera,,kamptneri,,,
nannofossils,Scyphosphaera lagena,,,Scyphosphaera,,lagena,,,
nannofossils,Scyphosphaera magna,,,Scyphosphaera,,magna,,,
nannofossils,Scyphosphaera piriformis,,,Scyphosphaera,,piriformis,,,
nannofossils,Scyphosphaera procera,,,Scyphosphaera,,procera,,,
nannofossils,Scyphosphaera pulcherrima,,,Scyphosphaera,,pulcherrima,,,
nannofossils,Scyphosphaera pulcherrima (q),? Scyphosphaera pulcherrima,?,Scyphosphaera,,pulcherrima,,,
nannofossils,Scyphosphaera recta,,,Scyphosphaera,,recta,,,
nannofossils,Scyphosphaera recurvata,,,Scyphosphaera,,recurvata,,,
nannofossils,Scyphosphaera rottiensis,,,Scyphosphaera,,rottiensis,,,
nannofossils,Scyphosphaera sp.,,,Scyphosphaera,,sp.,,,
nannofossils,Scyphosphaera sp. (q),? Scyphosphaera sp.,?,Scyphosphaera,,sp.,,,
nannofossils,Scyphosphaera tubifera,,,Scyphosphaera,,tubifera,,,
nannofossils,Scyphosphaera turris,,,Scyphosphaera,,turris,,,
nannofossils,Scyphosphaera ventriosa,,,Scyphosphaera,,ventriosa,,,
nannofossils,Semihololithus biskayae,,,Semihololithus,,biskayae,,,
nannofossils,Semihololithus kerabyi,,,Semihololithus,,kerabyi,,,
nannofossils,Sphenaster metula,,,Sphenaster,,metula,,,
nannofossils,Sphenolithus abies,,,Sphenolithus,,abies,,,
nannofossils,Sphenolithus abies (q),? Sphenolithus abies,?,Sphenolithus,,abies,,,
nannofossils,Sphenolithus anarrhopus,,,Sphenolithus,,anarrhopus,,,
nannofossils,Sphenolithus anarrhopus (q),? Sphenolithus anarrhopus,?,Sphenolithus,,anarrhopus,,,
nannofossils,Sphenolithus belemnos,,,Sphenolithus,,belemnos,,,
nannofossils,Sphenolithus belemnos (q),? Sphenolithus belemnos,?,Sphenolithus,,belemnos,,,
nannofossils,Sphenolithus calyculus,,,Sphenolithus,,calyculus,,,
nannofossils,Sphenolithus capricornutas,,,Sphenolithus,,capricornutas,,,
nannofossils,Sphenolithus capricornutas (q),? Sphenolithus capricornutas,?,Sphenolithus,,capricornutas,,,
nannofossils,Sphenolithus ciperoensis,,,Sphenolithus,,ciperoensis,,,
nannofossils,Sphenolithus ciperoensis (q),? Sphenolithus ciperoensis,?,Sphenolithus,,ciperoensis,,,
nannofossils,Sphenolithus conicus,,,Sphenolithus,,conicus,,,
nannofossils,Sphenolithus conicus (q),? Sphenolithus conicus,?,Sphenolithus,,conicus,,,
nannofossils,Sphenolithus conspicuus,,,Sphenolithus,,conspicuus,,,
nannofossils,Sphenolithus conspicuus (q),? Sphenolithus conspicuus,?,Sphenolithus,,conspicuus,,,
nannofossils,Sphenolithus delphix,,,Sphenolithus,,delphix,,,
nannofossils,Sphenolithus delphix (q),? Sphenolithus delphix,?,Sphenolithus,,delphix,,,
nannofossils,Sphenolithus dissimilis,,,Sphenolithus,,dissimilis,,,
nannofossils,Sphenolithus dissimilis (q),? Sphenolithus dissimilis,?,Sphenolithus,,dissimilis,,,
nannofossils,Sphenolithus distentus,,,Sphenolithus,,distentus,,,
nannofossils,Sphenolithus distentus (q),? Sphenolithus distentus,?,Sphenolithus,,distentus,,,
nannofossils,Sphenolithus editus,,,Sphenolithus,,editus,,,
nannofossils,Sphenolithus furcatolithoides,,,Sphenolithus,,furcatolithoides,,,
nannofossils,Sphenolithus furcatolithoides (q),? Sphenolithus furcatolithoides,?,Sphenolithus,,furcatolithoides,,,
nannofossils,Sphenolithus heteromorphus,,,Sphenolithus,,heteromorphus,,,
nannofossils,Sphenolithus heteromorphus (?),,,Sphenolithus,,heteromorphus,,,?
nannofossils,Sphenolithus heteromorphus (q),? Sphenolithus heteromorphus,?,Sphenolithus,,heteromorphus,,,
nannofossils,Sphenolithus moriformis,,,Sphenolithus,,moriformis,,,
nannofossils,Sphenolithus moriformis (q),? Sphenolithus moriformis,?,Sphenolithus,,moriformis,,,
nannofossils,Sphenolithus moriformis (small),,,Sphenolithus,,moriformis,,,small
nannofossils,Sphenolithus moriformis plexus,,,Sphenolithus,,moriformis,,plexus,
nannofossils,Sphenolithus neoabies,,,Sphenolithus,,neoabies,,,
nannofossils,Sphenolithus neoabies (q),? Sphenolithus neoabies,?,Sphenolithus,,neoabies,,,
nannofossils,Sphenolithus obtusus,,,Sphenolithus,,obtusus,,,
nannofossils,Sphenolithus orphanknolli,,,Sphenolithus,,orphanknolli,,,
nannofossils,Sphenolithus pacificus,,,Sphenolithus,,pacificus,,,
nannofossils,Sphenolithus predistentus,,,Sphenolithus,,predistentus,,,
nannofossils,Sphenolithus predistentus (q),? Sphenolithus predistentus,?,Sphenolithus,,predistentus,,,
nannofossils,Sphenolithus primus,,,Sphenolithus,,primus,,,
nannofossils,Sphenolithus pseudoradians,,,Sphenolithus,,pseudoradians,,,
nannofossils,Sphenolithus radians,,,Sphenolithus,,radians,,,
nannofossils,Sphenolithus radians (q),? Sphenolithus radians,?,Sphenolithus,,radians,,,
nannofossils,Sphenolithus sp.,,,Sphenolithus,,sp.,,,
nannofossils,Sphenolithus sp. (q),? Sphenolithus sp.,?,Sphenolithus,,sp.,,,
nannofossils,Sphenolithus spiniger,,,Sphenolithus,,spiniger,,,
nannofossils,Sphenolithus spiniger (q),? Sphenolithus spiniger,?,Sphenolithus,,spiniger,,,
nannofossils,Sphenolithus tribulosus,,,Sphenolithus,,tribulosus,,,
nannofossils,Sphenolithus umbrellus,,,Sphenolithus,,umbrellus,,,
nannofossils,Stephanolithion laffittei,,,Stephanolithion,,laffittei,,,
nannofossils,Stephanolithion munitum,,,Stephanolithion,,munitum,,,
nannofossils,Stephanolithion sp.,,,Stephanolithion,,sp.,,,
nannofossils,Striatococcolithus pacificanus,,,Striatococcolithus,,pacificanus,,,
nannofossils,Striatococcolithus pacificanus (q),? Striatococcolithus pacificanus,?,Striatococcolithus,,pacificanus,,,
nannofossils,Syracospahera nodosa,,,Syracospahera,,nodosa,,,
nannofossils,Syracospahera tamina,,,Syracospahera,,tamina,,,
nannofossils,Syracosphaera bisecta,,,Syracosphaera,,bisecta,,,
nannofossils,Syracosphaera clathrata,,,Syracosphaera,,clathrata,,,
nannofossils,Syracosphaera clava,,,Syracosphaera,,clava,,,
nannofossils,Syracosphaera decussata,,,Syracosphaera,,decussata,,,
nannofossils,Syracosphaera fimbriata,,,Syracosphaera,,fimbriata,,,
nannofossils,Syracosphaera formosa,,,Syracosphaera,,formosa,,,
nannofossils,Syracosphaera formosa (q),? Syracosphaera formosa,?,Syracosphaera,,formosa,,,
nannofossils,Syracosphaera histrica,,,Syracosphaera,,histrica,,,
nannofossils,Syracosphaera histrica (q),? Syracosphaera histrica,?,Syracosphaera,,histrica,,,
nannofossils,Syracosphaera japonica,,,Syracosphaera,,japonica,,,
nannofossils,Syracosphaera jonesi,,,Syracosphaera,,jonesi,,,
nannofossils,Syracosphaera labrosa,,,Syracosphaera,,labrosa,,,
nannofossils,Syracosphaera lamina,,,Syracosphaera,,lamina,,,
nannofossils,Syracosphaera pulchra,,,Syracosphaera,,pulchra,,,
nannofossils,Syracosphaera pulchra (q),? Syracosphaera pulchra,?,Syracosphaera,,pulchra,,,
nannofossils,Syracosphaera ribosa,,,Syracosphaera,,ribosa,,,
nannofossils,Syracosphaera sp.,,,Syracosphaera,,sp.,,,
nannofossils,Syracosphaera sp. (q),? Syracosphaera sp.,?,Syracosphaera,,sp.,,,
nannofossils,Syracosphaera wechesensis,,,Syracosphaera,,wechesensis,,,
nannofossils,Tetralithus aculeus,,,Tetralithus,,aculeus,,,
nannofossils,Tetralithus aculeus (q),? Tetralithus aculeus,?,Tetralithus,,aculeus,,,
nannofossils,Tetralithus gothicus,,,Tetralithus,,gothicus,,,
nannofossils,Tetralithus murus,,,Tetralithus,,murus,,,
nannofossils,Tetralithus murus (q),? Tetralithus murus,?,Tetralithus,,murus,,,
nannofossils,Tetralithus nitidus nitidus,,,Tetralithus,,nitidus,,nitidus,
nannofossils,Tetralithus nitidus trifidus,,,Tetralithus,,nitidus,,trifidus,
nannofossils,Tetralithus obscuros (q),? Tetralithus obscuros,?,Tetralithus,,obscuros,,,
nannofossils,Tetralithus obscurus,,,Tetralithus,,obscurus,,,
nannofossils,Tetralithus praemurus,,,Tetralithus,,praemurus,,,
nannofossils,Tetralithus pyramidus,,,Tetralithus,,pyramidus,,,
nannofossils,Tetralithus quadratus,,,Tetralithus,,quadratus,,,
nannofossils,Tetralithus trifidus,,,Tetralithus,,trifidus,,,
nannofossils,Thoracosphaera albatrossiana,,,Thoracosphaera,,albatrossiana,,,
nannofossils,Thoracosphaera circularis,,,Thoracosphaera,,circularis,,,
nannofossils,Thoracosphaera deflandrei,,,Thoracosphaera,,deflandrei,,,
nannofossils,Thoracosphaera deflandrei (q),? Thoracosphaera deflandrei,?,Thoracosphaera,,deflandrei,,,
nannofossils,Thoracosphaera ellipsoidea,,,Thoracosphaera,,ellipsoidea,,,
nannofossils,Thoracosphaera granifera,,,Thoracosphaera,,granifera,,,
nannofossils,Thoracosphaera heimii,,,Thoracosphaera,,heimii,,,
nannofossils,Thoracosphaera imperforata,,,Thoracosphaera,,imperforata,,,
nannofossils,Thoracosphaera narena,,,Thoracosphaera,,narena,,,
nannofossils,Thoracosphaera oblonga,,,Thoracosphaera,,oblonga,,,
nannofossils,Thoracosphaera operculata,,,Thoracosphaera,,operculata,,,
nannofossils,Thoracosphaera operculata (q),? Thoracosphaera operculata,?,Thoracosphaera,,operculata,,,
nannofossils,Thoracosphaera ovalis,,,Thoracosphaera,,ovalis,,,
nannofossils,Thoracosphaera pelagica,,,Thoracosphaera,,pelagica,,,
nannofossils,Thoracosphaera prolata,,,Thoracosphaera,,prolata,,,
nannofossils,Thoracosphaera prolata (q),? Thoracosphaera prolata,?,Thoracosphaera,,prolata,,,
nannofossils,Thoracosphaera reticulata,,,Thoracosphaera,,reticulata,,,
nannofossils,Thoracosphaera saxea,,,Thoracosphaera,,saxea,,,
nannofossils,Thoracosphaera saxea (q),? Thoracosphaera saxea,?,Thoracosphaera,,saxea,,,
nannofossils,Thoracosphaera sp.,,,Thoracosphaera,,sp.,,,
nannofossils,Thoracosphaera sp. (q),? Thoracosphaera sp.,?,Thoracosphaera,,sp.,,,
nannofossils,Thoracosphaera tesserula,,,Thoracosphaera,,tesserula,,,
nannofossils,Thoracosphaera tuberosa,,,Thoracosphaera,,tuberosa,,,
nannofossils,Toweius bisulcus,,,Toweius,,bisulcus,,,
nannofossils,Toweius callosus,,,Toweius,,callosus,,,
nannofossils,Toweius callosus (q),? Toweius callosus,?,Toweius,,callosus,,,
nannofossils,Toweius craticulus,,,Toweius,,craticulus,,,
nannofossils,Toweius craticulus (q),? Toweius craticulus,?,Toweius,,craticulus,,,
nannofossils,Toweius eminens,,,Toweius,,eminens,,,
nannofossils,Toweius fulgidus (q),? Toweius fulgidus,?,Toweius,,fulgidus,,,
nannofossils,Toweius gammation,,,Toweius,,gammation,,,
nannofossils,Toweius magnicrassus,,,Toweius,,magnicrassus,,,
nannofossils,Toweius occultatus,,,Toweius,,occultatus,,,
nannofossils,Toweius occultatus (q),? Toweius occultatus,?,Toweius,,occultatus,,,
nannofossils,Toweius pertusus,,,Toweius,,pertusus,,,
nannofossils,Toweius sp.,,,Toweius,,sp.,,,
nannofossils,Toweius sp. (large),,,Toweius,,sp.,,,large
nannofossils,Toweius tovae,,,Toweius,,tovae,,,
nannofossils,Tranolithus crionatus,,,Tranolithus,,crionatus,,,
nannofossils,Tranolithus orionatus,,,Tranolithus,,orionatus,,,
nannofossils,Transversopontis fimbriatus,,,Transversopontis,,fimbriatus,,,
