verbatim_name,taxon_group,genus name,simplified_name,species name,subspecies name
Pontosphaera anisotrema (q),nannofossils,Pontosphaera,Pontosphaera anisotrema,anisotrema,
Impletosphaeridium sp.,dinoflagellates,Impletosphaeridium,Impletosphaeridium sp.,sp.,
Saccospyris preantarctica,radiolarians,Saccospyris,Saccospyris preantarctica,preantarctica,
Cleistosphaeridium sp.,dinoflagellates,Cleistosphaeridium,Cleistosphaeridium sp.,sp.,
Paracytheridae neolongicaudata (q),ostracods,Paracytheridae,Paracytheridae neolongicaudata,neolongicaudata,
Distephanus septenarius,silicoflagellates,Distephanus,Distephanus septenarius,septenarius,
Liliaceace,pollen,Liliaceace,Liliaceace,,
Globigerina stainforthi praestainforthi,planktic_forams,Globigerina,Globigerina stainforthi praestainforthi,stainforthi,praestainforthi
Globorotalia pusilla laevigata,planktic_forams,Globorotalia,Globorotalia pusilla laevigata,pusilla,laevigata
Stichodiscus sp.,diatoms,Stichodiscus,Stichodiscus sp.,sp.,
Discoaster aster (q),nannofossils,Discoaster,Discoaster aster,aster,
Cibicidoides lobatulus,benthic_forams,Cibicidoides,Cibicidoides lobatulus,lobatulus,
Plumbaginaceae,pollen,Plumbaginaceae,Plumbaginaceae,,
Subbotina triangularis,planktic_forams,Subbotina,Subbotina triangularis,triangularis,
Triceratuim repletum,diatoms,Triceratuim,Triceratuim repletum,repletum,
Lamprospyris hookeri,radiolarians,Lamprospyris,Lamprospyris hookeri,hookeri,
Pelosina sp.,benthic_forams,Pelosina,Pelosina sp.,sp.,
Globotruncana aegyptiaca,planktic_forams,Globotruncana,Globotruncana aegyptiaca,aegyptiaca,
Theocorys anaclasta (q),radiolarians,Theocorys,Theocorys anaclasta,anaclasta,
Globotruncana stuarti (q),planktic_forams,Globotruncana,Globotruncana stuarti,stuarti,
Globorotalia ichinosekiensis,planktic_forams,Globorotalia,Globorotalia ichinosekiensis,ichinosekiensis,
Nothofagidites brassi,pollen,Nothofagidites,Nothofagidites brassi,brassi,
Brizalina acuminata,benthic_forams,Brizalina,Brizalina acuminata,acuminata,
Bythocytheromorpha sp.,ostracods,Bythocytheromorpha,Bythocytheromorpha sp.,sp.,
Braarudosphaera bigelowii (q),nannofossils,Braarudosphaera,Braarudosphaera bigelowii,bigelowii,
Lampterium goetheana,radiolarians,Lampterium,Lampterium goetheana,goetheana,
Cyclotella stylorum,diatoms,Cyclotella,Cyclotella stylorum,stylorum,
Delphineis surirelloides,diatoms,Delphineis,Delphineis surirelloides,surirelloides,
Globorotalia bella,planktic_forams,Globorotalia,Globorotalia bella,bella,
Dendrospyris stabilis,radiolarians,Dendrospyris,Dendrospyris stabilis,stabilis,
Distephanus speculum quintus s.ampl.,silicoflagellates,Distephanus,Distephanus speculum quintus s.ampl.,speculum,
Globigerinella calida,planktic_forams,Globigerinella,Globigerinella calida,calida,
Globigerina linaperta pseudoeocaena,planktic_forams,Globigerina,Globigerina linaperta pseudoeocaena,linaperta,pseudoeocaena
Theocorys spongoconus,radiolarians,Theocorys,Theocorys spongoconus,spongoconus,
Pinnularia eburnea,diatoms,Pinnularia,Pinnularia eburnea,eburnea,
Denticula hyalina,diatoms,Denticula,Denticula hyalina,hyalina,
Heliodiscus sp. (q),radiolarians,Heliodiscus,Heliodiscus sp.,sp.,
Ammolagena clavata,benthic_forams,Ammolagena,Ammolagena clavata,clavata,
Glenodinium sp.,dinoflagellates,Glenodinium,Glenodinium sp.,sp.,
Calocyclas fragilis (q),radiolarians,Calocyclas,Calocyclas fragilis,fragilis,
Lagena apiculata,benthic_forams,Lagena,Lagena apiculata,apiculata,
Amphisphaera dixyphos,radiolarians,Amphisphaera,Amphisphaera dixyphos,dixyphos,
Gyroidinoides girardana (q),benthic_forams,Gyroidinoides,Gyroidinoides girardana,girardana,
Haphlohermesium simplex,ebridians,Haphlohermesium,Haphlohermesium simplex,simplex,
Actinocyclus undulatus,diatoms,Actinocyclus,Actinocyclus undulatus,undulatus,
Spiroplectammina israelskyi,benthic_forams,Spiroplectammina,Spiroplectammina israelskyi,israelskyi,
Vallacerta tumidula (q),silicoflagellates,Vallacerta,Vallacerta tumidula,tumidula,
Dictyocha varia (q),silicoflagellates,Dictyocha,Dictyocha varia,varia,
Globigerina woodi decoraperta,planktic_forams,Globigerina,Globigerina woodi decoraperta,woodi,decoraperta
Discoaster exilis (q),nannofossils,Discoaster,Discoaster exilis,exilis,
Globoquadrina venezuelana conglomerata,planktic_forams,Globoquadrina,Globoquadrina venezuelana conglomerata,venezuelana,conglomerata
Cyclammina japonica (q),benthic_forams,Cyclammina,Cyclammina japonica,japonica,
Uvigerina pygmaea (q),benthic_forams,Uvigerina,Uvigerina pygmaea,pygmaea,
Discoaster challengerii,nannofossils,Discoaster,Discoaster challengerii,challengerii,
Carpocanistrum odysseus,radiolarians,Carpocanistrum,Carpocanistrum odysseus,odysseus,
Globorotalia magnifica,planktic_forams,Globorotalia,Globorotalia magnifica,magnifica,
Lapideacassis mariae (q),nannofossils,Lapideacassis,Lapideacassis mariae,mariae,
Discopirina sp.,benthic_forams,Discopirina,Discopirina sp.,sp.,
Asterolampra praemarylandica,diatoms,Asterolampra,Asterolampra praemarylandica,praemarylandica,
Marginulina incurvata,benthic_forams,Marginulina,Marginulina incurvata,incurvata,
Scapholithus sp.,nannofossils,Scapholithus,Scapholithus sp.,sp.,
Bathycythere sp.,ostracods,Bathycythere,Bathycythere sp.,sp.,
Thalassiphora reticulata,dinoflagellates,Thalassiphora,Thalassiphora reticulata,reticulata,
Globigerinella aequilateralis,planktic_forams,Globigerinella,Globigerinella aequilateralis,aequilateralis,
Tricolporopollenites sp.,pollen,Tricolporopollenites,Tricolporopollenites sp.,sp.,
Clathrocyclas sp.,radiolarians,Clathrocyclas,Clathrocyclas sp.,sp.,
Lophochytris vespertilio,radiolarians,Lophochytris,Lophochytris vespertilio,vespertilio,
Globanomalina laccadivensis,planktic_forams,Globanomalina,Globanomalina laccadivensis,laccadivensis,
Actinocyclus ehrenbergii var.,diatoms,Actinocyclus,Actinocyclus ehrenbergii var.,ehrenbergii,var.
Abathomphalus intermedius,planktic_forams,Abathomphalus,Abathomphalus intermedius,intermedius,
Denticula nicobarica,diatoms,Denticula,Denticula nicobarica,nicobarica,
Heterolepa grimsdalei,benthic_forams,Heterolepa,Heterolepa grimsdalei,grimsdalei,
Martinottiella antarctica (q),benthic_forams,Martinottiella,Martinottiella antarctica,antarctica,
Siphonina tubulosa,benthic_forams,Siphonina,Siphonina tubulosa,tubulosa,
Abyssocythere sp.,ostracods,Abyssocythere,Abyssocythere sp.,sp.,
Globobulimina hoeglundi,benthic_forams,Globobulimina,Globobulimina hoeglundi,hoeglundi,
Periphaena dupla (q),radiolarians,Periphaena,Periphaena dupla,dupla,
Cadium marinum,radiolarians,Cadium,Cadium marinum,marinum,
Psilomelissa calvata,radiolarians,Psilomelissa,Psilomelissa calvata,calvata,
Rucinolithus irregularis(q),nannofossils,Rucinolithus,Rucinolithus irregularis,irregularis,
Discolithina fimbriata,nannofossils,Discolithina,Discolithina fimbriata,fimbriata,
Pontosphaera planar,nannofossils,Pontosphaera,Pontosphaera planar,planar,
Cruciferae,pollen,Cruciferae,Cruciferae,,
Globorotalia planispira,planktic_forams,Globorotalia,Globorotalia planispira,planispira,
Coscinodiscus lentiginosus obovatus,diatoms,Coscinodiscus,Coscinodiscus lentiginosus obovatus,lentiginosus,obovatus
Pulleniatina obliquiloculata obliquiloculata,planktic_forams,Pulleniatina,Pulleniatina obliquiloculata obliquiloculata,obliquiloculata,obliquiloculata
Coronocyclas sp. (q),nannofossils,Coronocyclas,Coronocyclas sp.,sp.,
Ericsonia crassa (q),nannofossils,Ericsonia,Ericsonia crassa,crassa,
Globorotalia cultrata,planktic_forams,Globorotalia,Globorotalia cultrata,cultrata,
Cibicidoides laurisae (q),benthic_forams,Cibicidoides,Cibicidoides laurisae,laurisae,
Amphispyris roggentheni,radiolarians,Amphispyris,Amphispyris roggentheni,roggentheni,
Melosira elegans,diatoms,Melosira,Melosira elegans,elegans,
Larcospira moschkovskii,radiolarians,Larcospira,Larcospira moschkovskii,moschkovskii,
Brigantedinium cariacoensis,dinoflagellates,Brigantedinium,Brigantedinium cariacoensis,cariacoensis,
Skeletonema subantarctica,diatoms,Skeletonema,Skeletonema subantarctica,subantarctica,
Rectuvigerina postprandia,benthic_forams,Rectuvigerina,Rectuvigerina postprandia,postprandia,
Pterocorys hirundo,radiolarians,Pterocorys,Pterocorys hirundo,hirundo,
Citharina plumoides,benthic_forams,Citharina,Citharina plumoides,plumoides,
Globigerinita glutinata s.l.,planktic_forams,Globigerinita,Globigerinita glutinata s.l.,glutinata,s.l.
Triceratium dignum,diatoms,Triceratium,Triceratium dignum,dignum,
Discoaster pentaradiatus (q),nannofossils,Discoaster,Discoaster pentaradiatus,pentaradiatus,
Lenticulina vortex (q),benthic_forams,Lenticulina,Lenticulina vortex,vortex,
Bolivina sublobata,benthic_forams,Bolivina,Bolivina sublobata,sublobata,
Globigerina megastoma,planktic_forams,Globigerina,Globigerina megastoma,megastoma,
Discoaster saundersi (q),nannofossils,Discoaster,Discoaster saundersi,saundersi,
Prunobrachium sibericum,radiolarians,Prunobrachium,Prunobrachium sibericum,sibericum,
Bolivina variablis,benthic_forams,Bolivina,Bolivina variablis,variablis,
Heterohelix ultimatumida,planktic_forams,Heterohelix,Heterohelix ultimatumida,ultimatumida,
Eoconuloides sp.,benthic_forams,Eoconuloides,Eoconuloides sp.,sp.,
Chilostomella oolina,benthic_forams,Chilostomella,Chilostomella oolina,oolina,
Globigerina cocaena,planktic_forams,Globigerina,Globigerina cocaena,cocaena,
Naviculopsis obtusarca acicula,silicoflagellates,Naviculopsis,Naviculopsis obtusarca acicula,obtusarca,acicula
Hyalodiscus sp.,diatoms,Hyalodiscus,Hyalodiscus sp.,sp.,
Cyclotella meneghiniana pluripunctata,diatoms,Cyclotella,Cyclotella meneghiniana pluripunctata,meneghiniana,pluripunctata
Rhizosolenia praebergonii praebergonii,diatoms,Rhizosolenia,Rhizosolenia praebergonii praebergonii,praebergonii,praebergonii
Bulimina tenuata,benthic_forams,Bulimina,Bulimina tenuata,tenuata,
Karreriella baccata (q),benthic_forams,Karreriella,Karreriella baccata,baccata,
Cyclococcolithina rotula,nannofossils,Cyclococcolithina,Cyclococcolithina rotula,rotula,
Globigerinoides altiaperturus,planktic_forams,Globigerinoides,Globigerinoides altiaperturus,altiaperturus,
Textularia bacccata (q),benthic_forams,Textularia,Textularia bacccata,bacccata,
Cyclammina pusilla,benthic_forams,Cyclammina,Cyclammina pusilla,pusilla,
Spiroclypeus sp.,benthic_forams,Spiroclypeus,Spiroclypeus sp.,sp.,
Collosphaera sp.,radiolarians,Collosphaera,Collosphaera sp.,sp.,
Haliomma erinaceum,radiolarians,Haliomma,Haliomma erinaceum,erinaceum,
Prunopyle frakesi,radiolarians,Prunopyle,Prunopyle frakesi,frakesi,
Globorotalia barisanensis,planktic_forams,Globorotalia,Globorotalia barisanensis,barisanensis,
Globorotalia dutertrei (q),planktic_forams,Globorotalia,Globorotalia dutertrei,dutertrei,
Hemiplacophora semilonifera,dinoflagellates,Hemiplacophora,Hemiplacophora semilonifera,semilonifera,
Thalassiosira fraga,diatoms,Thalassiosira,Thalassiosira fraga,fraga,
Naviculopsis quadrata (q),silicoflagellates,Naviculopsis,Naviculopsis quadrata,quadrata,
Lamprocyrtis haysi,radiolarians,Lamprocyrtis,Lamprocyrtis haysi,haysi,
Dictyocha calida calida (q),silicoflagellates,Dictyocha,Dictyocha calida calida,calida,calida
Lagena laevis (q),benthic_forams,Lagena,Lagena laevis,laevis,
Distephanus crux parvus (q),silicoflagellates,Distephanus,Distephanus crux parvus,crux,parvus
Podocarpidites sp.,pollen,Podocarpidites,Podocarpidites sp.,sp.,
Discoaster formosus,nannofossils,Discoaster,Discoaster formosus,formosus,
Tripodiscinos clavipes,radiolarians,Tripodiscinos,Tripodiscinos clavipes,clavipes,
Rouxia naviculoides,diatoms,Rouxia,Rouxia naviculoides,naviculoides,
Cribroperidinium sp. (q),dinoflagellates,Cribroperidinium,Cribroperidinium sp.,sp.,
Sphaeropyle robusta,radiolarians,Sphaeropyle,Sphaeropyle robusta,robusta,
Giraffospyris cyrillium,radiolarians,Giraffospyris,Giraffospyris cyrillium,cyrillium,
Antarctissa ewingi,radiolarians,Antarctissa,Antarctissa ewingi,ewingi,
Eunotia praerupta,diatoms,Eunotia,Eunotia praerupta,praerupta,
Cyclampterium sp. (q),radiolarians,Cyclampterium,Cyclampterium sp.,sp.,
Cyrtophormis barbadensis,radiolarians,Cyrtophormis,Cyrtophormis barbadensis,barbadensis,
Globorotalia exilis,planktic_forams,Globorotalia,Globorotalia exilis,exilis,
Quinqueloculina venusta,benthic_forams,Quinqueloculina,Quinqueloculina venusta,venusta,
Cordosphaeridium biarmatum,dinoflagellates,Cordosphaeridium,Cordosphaeridium biarmatum,biarmatum,
Melosira goretzkii,diatoms,Melosira,Melosira goretzkii,goretzkii,
Pterocanium korotnevi,radiolarians,Pterocanium,Pterocanium korotnevi,korotnevi,
Marginulina obesa,benthic_forams,Marginulina,Marginulina obesa,obesa,
Dorcadospyris pentas,radiolarians,Dorcadospyris,Dorcadospyris pentas,pentas,
Bulimina miolaevis (q),benthic_forams,Bulimina,Bulimina miolaevis,miolaevis,
Globigerina pseudovenezuelana,planktic_forams,Globigerina,Globigerina pseudovenezuelana,pseudovenezuelana,
Acarinina subsphaerica,planktic_forams,Acarinina,Acarinina subsphaerica,subsphaerica,
Triloculina oblongata,benthic_forams,Triloculina,Triloculina oblongata,oblongata,
Artostrobus annulatus,radiolarians,Artostrobus,Artostrobus annulatus,annulatus,
Discoaster elegans,nannofossils,Discoaster,Discoaster elegans,elegans,
Dictyocha aculeata (q),silicoflagellates,Dictyocha,Dictyocha aculeata,aculeata,
Peritivator labyrinthi,radiolarians,Peritivator,Peritivator labyrinthi,labyrinthi,
Amphisphaera cronos,radiolarians,Amphisphaera,Amphisphaera cronos,cronos,
Globorotalia humerosa praehumerosa,planktic_forams,Globorotalia,Globorotalia humerosa praehumerosa,humerosa,praehumerosa
Nodosaria pyrula,benthic_forams,Nodosaria,Nodosaria pyrula,pyrula,
Ceratospyris clavata,radiolarians,Ceratospyris,Ceratospyris clavata,clavata,
Globorotalia praescitula,planktic_forams,Globorotalia,Globorotalia praescitula,praescitula,
Tympanidium binoctonum,radiolarians,Tympanidium,Tympanidium binoctonum,binoctonum,
Pseudoemiliania lacunosa,nannofossils,Pseudoemiliania,Pseudoemiliania lacunosa,lacunosa,
Lyramula simplex,silicoflagellates,Lyramula,Lyramula simplex,simplex,
Acacia sp.,pollen,Acacia,Acacia sp.,sp.,
Sceptroneis grunowii,diatoms,Sceptroneis,Sceptroneis grunowii,grunowii,
Zygocircus capulosus (q),radiolarians,Zygocircus,Zygocircus capulosus,capulosus,
Deflandrea oebisfeldensis,dinoflagellates,Deflandrea,Deflandrea oebisfeldensis,oebisfeldensis,
Calocycletta parva (q),radiolarians,Calocycletta,Calocycletta parva,parva,
Rocella gemma,silicoflagellates,Rocella,Rocella gemma,gemma,
Gephyrocapsa kamptneri,nannofossils,Gephyrocapsa,Gephyrocapsa kamptneri,kamptneri,
Globigerinelloides asper,planktic_forams,Globigerinelloides,Globigerinelloides asper,asper,
Naviculopsis eobiapiculata (q),silicoflagellates,Naviculopsis,Naviculopsis eobiapiculata,eobiapiculata,
Dictyocha aculeata aculeata (q),silicoflagellates,Dictyocha,Dictyocha aculeata aculeata,aculeata,aculeata
Discosphaera tubifera,nannofossils,Discosphaera,Discosphaera tubifera,tubifera,
Thalassionema schraderi (q),diatoms,Thalassionema,Thalassionema schraderi,schraderi,
Lenticulina denticulifera,benthic_forams,Lenticulina,Lenticulina denticulifera,denticulifera,
Astractinium sp.,radiolarians,Astractinium,Astractinium sp.,sp.,
Globotruncana aegyptiaca (q),planktic_forams,Globotruncana,Globotruncana aegyptiaca,aegyptiaca,
Recurvoides sp.,benthic_forams,Recurvoides,Recurvoides sp.,sp.,
Globigerina bulloides,planktic_forams,Globigerina,Globigerina bulloides,bulloides,
Rouxia elongata,diatoms,Rouxia,Rouxia elongata,elongata,
Globorotalia postcretacea,planktic_forams,Globorotalia,Globorotalia postcretacea,postcretacea,
Actinoptychus senarius minor,diatoms,Actinoptychus,Actinoptychus senarius minor,senarius,minor
Globigerina juvenilis (q),planktic_forams,Globigerina,Globigerina juvenilis,juvenilis,
Valvulina hoeringensis,benthic_forams,Valvulina,Valvulina hoeringensis,hoeringensis,
Artophormis gracilis,radiolarians,Artophormis,Artophormis gracilis,gracilis,
Planulina marialana gigas,benthic_forams,Planulina,Planulina marialana gigas,marialana,gigas
Pullenia riveroi,benthic_forams,Pullenia,Pullenia riveroi,riveroi,
Rhizophora sp.,pollen,Rhizophora,Rhizophora sp.,sp.,
Discoaster mediosus,nannofossils,Discoaster,Discoaster mediosus,mediosus,
Discoaster colletii,nannofossils,Discoaster,Discoaster colletii,colletii,
Foliactiniscus folia,dinoflagellates,Foliactiniscus,Foliactiniscus folia,folia,
Cyclococcolithina macintyrei,nannofossils,Cyclococcolithina,Cyclococcolithina macintyrei,macintyrei,
Dacrydium cupressinum,pollen,Dacrydium,Dacrydium cupressinum,cupressinum,
Discoaster bifax (q),nannofossils,Discoaster,Discoaster bifax,bifax,
Ericsonia subpertusa (q),nannofossils,Ericsonia,Ericsonia subpertusa,subpertusa,
Eponides tumidulus (q),benthic_forams,Eponides,Eponides tumidulus,tumidulus,
Globigerinoides obliqus obliqus,planktic_forams,Globigerinoides,Globigerinoides obliqus obliqus,obliqus,obliqus
Entosolenia orbignyana,benthic_forams,Entosolenia,Entosolenia orbignyana,orbignyana,
Rhabdolithus prolongus,nannofossils,Rhabdolithus,Rhabdolithus prolongus,prolongus,
Hemidiscus sp.,diatoms,Hemidiscus,Hemidiscus sp.,sp.,
Cyclococcolithus formosus,nannofossils,Cyclococcolithus,Cyclococcolithus formosus,formosus,
Discoaster septemradiatus,nannofossils,Discoaster,Discoaster septemradiatus,septemradiatus,
Ceratolithus sp.,nannofossils,Ceratolithus,Ceratolithus sp.,sp.,
Reussella pacifica,benthic_forams,Reussella,Reussella pacifica,pacifica,
Ellipsolithus macellus (q),nannofossils,Ellipsolithus,Ellipsolithus macellus,macellus,
Bulimina quadrata (q),benthic_forams,Bulimina,Bulimina quadrata,quadrata,
Bulimina barbata,benthic_forams,Bulimina,Bulimina barbata,barbata,
Praeorbulina glomerosa,planktic_forams,Praeorbulina,Praeorbulina glomerosa,glomerosa,
Biddulphia rhombus,diatoms,Biddulphia,Biddulphia rhombus,rhombus,
Ellipsonodosaria sp.,benthic_forams,Ellipsonodosaria,Ellipsonodosaria sp.,sp.,
Druppatractus sp.,radiolarians,Druppatractus,Druppatractus sp.,sp.,
Hornibrookina teuriensis,nannofossils,Hornibrookina,Hornibrookina teuriensis,teuriensis,
Morozovella conicotruncata,planktic_forams,Morozovella,Morozovella conicotruncata,conicotruncata,
Dictyopodium oxylophus (q),radiolarians,Dictyopodium,Dictyopodium oxylophus,oxylophus,
Globorotaloides suteri,planktic_forams,Globorotaloides,Globorotaloides suteri,suteri,
Ceratospyris hyperborea,radiolarians,Ceratospyris,Ceratospyris hyperborea,hyperborea,
Praeglobobulimina affinis,benthic_forams,Praeglobobulimina,Praeglobobulimina affinis,affinis,
Lagena hispidula,benthic_forams,Lagena,Lagena hispidula,hispidula,
Globigerina mckannai,planktic_forams,Globigerina,Globigerina mckannai,mckannai,
Artophormis gracilis (q),radiolarians,Artophormis,Artophormis gracilis,gracilis,
Beaupreaeidites elegansiformis,pollen,Beaupreaeidites,Beaupreaeidites elegansiformis,elegansiformis,
