verbatim_name,taxon_group,genus name,simplified_name,species name,subspecies name
Amphora minuta interrupta,diatoms,Amphora,Amphora minuta interrupta,minuta,interrupta
Amphora ovalis,diatoms,Amphora,Amphora ovalis,ovalis,
Amphora proteus,diatoms,Amphora,Amphora proteus,proteus,
Amphora robusta,diatoms,Amphora,Amphora robusta,robusta,
Amphora sp.,diatoms,Amphora,Amphora sp.,sp.,
Amphymenium challengerae,radiolarians,Amphymenium,Amphymenium challengerae,challengerae,
Amphymenium sp.,radiolarians,Amphymenium,Amphymenium sp.,sp.,
Amphymenium splendiarmatum,radiolarians,Amphymenium,Amphymenium splendiarmatum,splendiarmatum,
Amphymenium splendiarmatum (q),radiolarians,Amphymenium,Amphymenium splendiarmatum,splendiarmatum,
Anacardiaceae,pollen,Anacardiaceae,Anacardiaceae,,
Anacardium sp. (q),pollen,Anacardium,Anacardium sp.,sp.,
Anacolosidites luteoides,pollen,Anacolosidites,Anacolosidites luteoides,luteoides,
Anaulus acutus,diatoms,Anaulus,Anaulus acutus,acutus,
Anaulus birostratus,diatoms,Anaulus,Anaulus birostratus,birostratus,
Anaulus californicus,diatoms,Anaulus,Anaulus californicus,californicus,
Anaulus incisus,diatoms,Anaulus,Anaulus incisus,incisus,
Anaulus subantarcticus,diatoms,Anaulus,Anaulus subantarcticus,subantarcticus,
Androcyclas gamphonycha,radiolarians,Androcyclas,Androcyclas gamphonycha,gamphonycha,
Androspyris anthropiscus,radiolarians,Androspyris,Androspyris anthropiscus,anthropiscus,
Androspyris fenestrata,radiolarians,Androspyris,Androspyris fenestrata,fenestrata,
Androspyris huxleyi,radiolarians,Androspyris,Androspyris huxleyi,huxleyi,
Angulogavelinella becariiformis,benthic_forams,Angulogavelinella,Angulogavelinella becariiformis,becariiformis,
Angulogerina angulosa,benthic_forams,Angulogerina,Angulogerina angulosa,angulosa,
Angulogerina carinata,benthic_forams,Angulogerina,Angulogerina carinata,carinata,
Angulogerina cuneata,benthic_forams,Angulogerina,Angulogerina cuneata,cuneata,
Angulogerina esuriens,benthic_forams,Angulogerina,Angulogerina esuriens,esuriens,
Angulogerina illingi,benthic_forams,Angulogerina,Angulogerina illingi,illingi,
Angulogerina kokozuraensis,benthic_forams,Angulogerina,Angulogerina kokozuraensis,kokozuraensis,
Angulogerina occidentalis,benthic_forams,Angulogerina,Angulogerina occidentalis,occidentalis,
Angulogerina sp.,benthic_forams,Angulogerina,Angulogerina sp.,sp.,
Angulogerina virginiana,benthic_forams,Angulogerina,Angulogerina virginiana,virginiana,
Angulolithina arca,nannofossils,Angulolithina,Angulolithina arca,arca,
Annellus californicus,diatoms,Annellus,Annellus californicus,californicus,
Anomalacantha dentata,radiolarians,Anomalacantha,Anomalacantha dentata,dentata,
Anomalina acuta,benthic_forams,Anomalina,Anomalina acuta,acuta,
Anomalina affinis,benthic_forams,Anomalina,Anomalina affinis,affinis,
Anomalina alazensis,benthic_forams,Anomalina,Anomalina alazensis,alazensis,
Anomalina alazensis spissiformis,benthic_forams,Anomalina,Anomalina alazensis spissiformis,alazensis,spissiformis
Anomalina aotea,benthic_forams,Anomalina,Anomalina aotea,aotea,
Anomalina aotea (q),benthic_forams,Anomalina,Anomalina aotea,aotea,
Anomalina aragonensis,benthic_forams,Anomalina,Anomalina aragonensis,aragonensis,
Anomalina capita,benthic_forams,Anomalina,Anomalina capita,capita,
Anomalina cicatricosus,benthic_forams,Anomalina,Anomalina cicatricosus,cicatricosus,
Anomalina cubana,benthic_forams,Anomalina,Anomalina cubana,cubana,
Anomalina dorri aragonensis,benthic_forams,Anomalina,Anomalina dorri aragonensis,dorri,aragonensis
Anomalina flintii,benthic_forams,Anomalina,Anomalina flintii,flintii,
Anomalina globulosa,benthic_forams,Anomalina,Anomalina globulosa,globulosa,
Anomalina helicina,benthic_forams,Anomalina,Anomalina helicina,helicina,
Anomalina illingi,benthic_forams,Anomalina,Anomalina illingi,illingi,
Anomalina midwayensis,benthic_forams,Anomalina,Anomalina midwayensis,midwayensis,
Anomalina pompilioides,benthic_forams,Anomalina,Anomalina pompilioides,pompilioides,
Anomalina praeacuta (q),benthic_forams,Anomalina,Anomalina praeacuta,praeacuta,
Anomalina praespissiformis,benthic_forams,Anomalina,Anomalina praespissiformis,praespissiformis,
Anomalina semicribrata,benthic_forams,Anomalina,Anomalina semicribrata,semicribrata,
Anomalina sp.,benthic_forams,Anomalina,Anomalina sp.,sp.,
Anomalina spissiformis,benthic_forams,Anomalina,Anomalina spissiformis,spissiformis,
Anomalina spissiformis (q),benthic_forams,Anomalina,Anomalina spissiformis,spissiformis,
Anomalina subbadensis,benthic_forams,Anomalina,Anomalina subbadensis,subbadensis,
Anomalina welleri,benthic_forams,Anomalina,Anomalina welleri,welleri,
Anomalinoides acuta,benthic_forams,Anomalinoides,Anomalinoides acuta,acuta,
Anomalinoides alazanensis,benthic_forams,Anomalinoides,Anomalinoides alazanensis,alazanensis,
Anomalinoides aragonensis,benthic_forams,Anomalinoides,Anomalinoides aragonensis,aragonensis,
Anomalinoides badensis,benthic_forams,Anomalinoides,Anomalinoides badensis,badensis,
Anomalinoides cicatricosus,benthic_forams,Anomalinoides,Anomalinoides cicatricosus,cicatricosus,
Anomalinoides ciperensis,benthic_forams,Anomalinoides,Anomalinoides ciperensis,ciperensis,
Anomalinoides fasciatus,benthic_forams,Anomalinoides,Anomalinoides fasciatus,fasciatus,
Anomalinoides flinti,benthic_forams,Anomalinoides,Anomalinoides flinti,flinti,
Anomalinoides globulosa,benthic_forams,Anomalinoides,Anomalinoides globulosa,globulosa,
Anomalinoides globulosus,benthic_forams,Anomalinoides,Anomalinoides globulosus,globulosus,
Anomalinoides howelli,benthic_forams,Anomalinoides,Anomalinoides howelli,howelli,
Anomalinoides macroglabra (q),benthic_forams,Anomalinoides,Anomalinoides macroglabra,macroglabra,
Anomalinoides nobilis,benthic_forams,Anomalinoides,Anomalinoides nobilis,nobilis,
Anomalinoides orbiculus,benthic_forams,Anomalinoides,Anomalinoides orbiculus,orbiculus,
Anomalinoides pinguiglabra,benthic_forams,Anomalinoides,Anomalinoides pinguiglabra,pinguiglabra,
Anomalinoides pinguiglabra (q),benthic_forams,Anomalinoides,Anomalinoides pinguiglabra,pinguiglabra,
Anomalinoides piripaua,benthic_forams,Anomalinoides,Anomalinoides piripaua,piripaua,
Anomalinoides pompilioides,benthic_forams,Anomalinoides,Anomalinoides pompilioides,pompilioides,
Anomalinoides praespissiformis,benthic_forams,Anomalinoides,Anomalinoides praespissiformis,praespissiformis,
Anomalinoides pseudogrosserugosa,benthic_forams,Anomalinoides,Anomalinoides pseudogrosserugosa,pseudogrosserugosa,
Anomalinoides rubiginosus,benthic_forams,Anomalinoides,Anomalinoides rubiginosus,rubiginosus,
Anomalinoides semicribrata,benthic_forams,Anomalinoides,Anomalinoides semicribrata,semicribrata,
Anomalinoides semicribratus,benthic_forams,Anomalinoides,Anomalinoides semicribratus,semicribratus,
Anomalinoides semiteres,benthic_forams,Anomalinoides,Anomalinoides semiteres,semiteres,
Anomalinoides sp.,benthic_forams,Anomalinoides,Anomalinoides sp.,sp.,
Anomalinoides spissiformis,benthic_forams,Anomalinoides,Anomalinoides spissiformis,spissiformis,
Anomalinoides spissiformis (q),benthic_forams,Anomalinoides,Anomalinoides spissiformis,spissiformis,
Anomalinoides trinitalensis,benthic_forams,Anomalinoides,Anomalinoides trinitalensis,trinitalensis,
Anriculosphaera umbracula,dinoflagellates,Anriculosphaera,Anriculosphaera umbracula,umbracula,
Antarctissa antedenticulata,radiolarians,Antarctissa,Antarctissa antedenticulata,antedenticulata,
Antarctissa capitata,radiolarians,Antarctissa,Antarctissa capitata,capitata,
Antarctissa clausa,radiolarians,Antarctissa,Antarctissa clausa,clausa,
Antarctissa conradae,radiolarians,Antarctissa,Antarctissa conradae,conradae,
Antarctissa denticulata,radiolarians,Antarctissa,Antarctissa denticulata,denticulata,
Antarctissa equiceps,radiolarians,Antarctissa,Antarctissa equiceps,equiceps,
Antarctissa ewingi,radiolarians,Antarctissa,Antarctissa ewingi,ewingi,
Antarctissa longa,radiolarians,Antarctissa,Antarctissa longa,longa,
Antarctissa robusta,radiolarians,Antarctissa,Antarctissa robusta,robusta,
Antarctissa strelkovi,radiolarians,Antarctissa,Antarctissa strelkovi,strelkovi,
Anthocorys akitaensis,radiolarians,Anthocorys,Anthocorys akitaensis,akitaensis,
Anthocorys akitaensis (q),radiolarians,Anthocorys,Anthocorys akitaensis,akitaensis,
Anthocyrtella kruegeri (q),radiolarians,Anthocyrtella,Anthocyrtella kruegeri,kruegeri,
Anthocyrtella sp.,radiolarians,Anthocyrtella,Anthocyrtella sp.,sp.,
Anthocyrtella spatiosa,radiolarians,Anthocyrtella,Anthocyrtella spatiosa,spatiosa,
Anthocyrtidium angulare,radiolarians,Anthocyrtidium,Anthocyrtidium angulare,angulare,
Anthocyrtidium cineraria,radiolarians,Anthocyrtidium,Anthocyrtidium cineraria,cineraria,
Anthocyrtidium ehrenbergi,radiolarians,Anthocyrtidium,Anthocyrtidium ehrenbergi,ehrenbergi,
Anthocyrtidium michdinae,radiolarians,Anthocyrtidium,Anthocyrtidium michdinae,michdinae,
Anthocyrtidium nosicace,radiolarians,Anthocyrtidium,Anthocyrtidium nosicace,nosicace,
Anthocyrtidium ophirense,radiolarians,Anthocyrtidium,Anthocyrtidium ophirense,ophirense,
Anthocyrtidium ovata,radiolarians,Anthocyrtidium,Anthocyrtidium ovata,ovata,
Anthocyrtidium sp.,radiolarians,Anthocyrtidium,Anthocyrtidium sp.,sp.,
Anthocyrtidium zanguebaricum,radiolarians,Anthocyrtidium,Anthocyrtidium zanguebaricum,zanguebaricum,
Anthocyrtium ehrenbergii ehrenbergii,radiolarians,Anthocyrtium,Anthocyrtium ehrenbergii ehrenbergii,ehrenbergii,ehrenbergii
Anthocyrtium hispidum,radiolarians,Anthocyrtium,Anthocyrtium hispidum,hispidum,
Anthocyrtoma sp.,radiolarians,Anthocyrtoma,Anthocyrtoma sp.,sp.,
Aparchitocythere sp.(q),ostracods,Aparchitocythere,Aparchitocythere sp.,sp.,
Apectodinium augustum (q),dinoflagellates,Apectodinium,Apectodinium augustum,augustum,
Apectodinium homomorphum,dinoflagellates,Apectodinium,Apectodinium homomorphum,homomorphum,
Apectodinium hypercanthum,dinoflagellates,Apectodinium,Apectodinium hypercanthum,hypercanthum,
Apectodinium parvum,dinoflagellates,Apectodinium,Apectodinium parvum,parvum,
Apectodinium quinquelatum,dinoflagellates,Apectodinium,Apectodinium quinquelatum,quinquelatum,
Apectodinium sumissum,dinoflagellates,Apectodinium,Apectodinium sumissum,sumissum,
Apeiba sp.,pollen,Apeiba,Apeiba sp.,sp.,
Apertapetra umbilica,nannofossils,Apertapetra,Apertapetra umbilica,umbilica,
Aphelandra sp.,pollen,Aphelandra,Aphelandra sp.,sp.,
Appendicisporites sp.,pollen,Appendicisporites,Appendicisporites sp.,sp.,
Apteodinium sp.,dinoflagellates,Apteodinium,Apteodinium sp.,sp.,
Apteodinium spiroides,dinoflagellates,Apteodinium,Apteodinium spiroides,spiroides,
Araceae,pollen,Araceae,Araceae,,
Arachnocorallium sp.,radiolarians,Arachnocorallium,Arachnocorallium sp.,sp.,
Arachnocorys circumtexta,radiolarians,Arachnocorys,Arachnocorys circumtexta,circumtexta,
Arachnodiscus indicus,diatoms,Arachnodiscus,Arachnodiscus indicus,indicus,
Arachnodiscus schmidti,diatoms,Arachnodiscus,Arachnodiscus schmidti,schmidti,
Arachnodiscus sp.,diatoms,Arachnodiscus,Arachnodiscus sp.,sp.,
Arachnoidiscus ehrenbergi,diatoms,Arachnoidiscus,Arachnoidiscus ehrenbergi,ehrenbergi,
Aragonia anauna,benthic_forams,Aragonia,Aragonia anauna,anauna,
Aragonia capdevilensis,benthic_forams,Aragonia,Aragonia capdevilensis,capdevilensis,
Aragonia ouezzanensis,benthic_forams,Aragonia,Aragonia ouezzanensis,ouezzanensis,
Aragonia semi-reticulata,benthic_forams,Aragonia,Aragonia semi-reticulata,semi-reticulata,
Aragonia sp.,benthic_forams,Aragonia,Aragonia sp.,sp.,
Aragonia trinitatensis,benthic_forams,Aragonia,Aragonia trinitatensis,trinitatensis,
Aragonia velascoensis,benthic_forams,Aragonia,Aragonia velascoensis,velascoensis,
Aragonina aragonensis,benthic_forams,Aragonina,Aragonina aragonensis,aragonensis,
Aragonina velascoensis,benthic_forams,Aragonina,Aragonina velascoensis,velascoensis,
Aratrocypris sp.,ostracods,Aratrocypris,Aratrocypris sp.,sp.,
Araucariacites sp.,pollen,Araucariacites,Araucariacites sp.,sp.,
Archaeodictyomitra regina (q),radiolarians,Archaeodictyomitra,Archaeodictyomitra regina,regina,
Archaeomonas dubia,diatoms,Archaeomonas,Archaeomonas dubia,dubia,
Archicircus rhombus,radiolarians,Archicircus,Archicircus rhombus,rhombus,
Archipilium elegans (q),radiolarians,Archipilium,Archipilium elegans,elegans,
Archipilium macropus,radiolarians,Archipilium,Archipilium macropus,macropus,
Archipilium macropus (q),radiolarians,Archipilium,Archipilium macropus,macropus,
Archipilium undulatum,radiolarians,Archipilium,Archipilium undulatum,undulatum,
Arenobulimina cuskleyae (q),benthic_forams,Arenobulimina,Arenobulimina cuskleyae,cuskleyae,
Arenobulimina ovoidea,benthic_forams,Arenobulimina,Arenobulimina ovoidea,ovoidea,
Areoligera senonensis,dinoflagellates,Areoligera,Areoligera senonensis,senonensis,
Areoligera sp.,dinoflagellates,Areoligera,Areoligera sp.,sp.,
Areosphaeridium arcuatum,dinoflagellates,Areosphaeridium,Areosphaeridium arcuatum,arcuatum,
Areosphaeridium diktyoplokus,dinoflagellates,Areosphaeridium,Areosphaeridium diktyoplokus,diktyoplokus,
Areosphaeridium diktyoplokus (q),dinoflagellates,Areosphaeridium,Areosphaeridium diktyoplokus,diktyoplokus,
Argilloecia angulata,ostracods,Argilloecia,Argilloecia angulata,angulata,
Argilloecia conoidea,ostracods,Argilloecia,Argilloecia conoidea,conoidea,
Argilloecia sp.,ostracods,Argilloecia,Argilloecia sp.,sp.,
Arkhangelskiella concava,nannofossils,Arkhangelskiella,Arkhangelskiella concava,concava,
Arkhangelskiella cymbiformis,nannofossils,Arkhangelskiella,Arkhangelskiella cymbiformis,cymbiformis,
Arkhangelskiella erratica,nannofossils,Arkhangelskiella,Arkhangelskiella erratica,erratica,
Arkhangelskiella parca,nannofossils,Arkhangelskiella,Arkhangelskiella parca,parca,
Arkhangelskiella sp.,nannofossils,Arkhangelskiella,Arkhangelskiella sp.,sp.,
Artemisia sp.,pollen,Artemisia,Artemisia sp.,sp.,
Articulina sp.,benthic_forams,Articulina,Articulina sp.,sp.,
Articulina tubulosa,benthic_forams,Articulina,Articulina tubulosa,tubulosa,
Artocapsa bicornis,radiolarians,Artocapsa,Artocapsa bicornis,bicornis,
Artocyrtis sp.,radiolarians,Artocyrtis,Artocyrtis sp.,sp.,
Artophormis barbadensis,radiolarians,Artophormis,Artophormis barbadensis,barbadensis,
Artophormis dominasinensis,radiolarians,Artophormis,Artophormis dominasinensis,dominasinensis,
Artophormis dominasinensis (q),radiolarians,Artophormis,Artophormis dominasinensis,dominasinensis,
Artophormis gracilis,radiolarians,Artophormis,Artophormis gracilis,gracilis,
Artophormis gracilis (q),radiolarians,Artophormis,Artophormis gracilis,gracilis,
Artostrobium auritum,radiolarians,Artostrobium,Artostrobium auritum,auritum,
Artostrobium doliolum,radiolarians,Artostrobium,Artostrobium doliolum,doliolum,
Artostrobium doliolum (q),radiolarians,Artostrobium,Artostrobium doliolum,doliolum,
Artostrobium miralestense,radiolarians,Artostrobium,Artostrobium miralestense,miralestense,
Artostrobium rhinoceros,radiolarians,Artostrobium,Artostrobium rhinoceros,rhinoceros,
Artostrobium tumidulum,radiolarians,Artostrobium,Artostrobium tumidulum,tumidulum,
Artostrobus annulatus,radiolarians,Artostrobus,Artostrobus annulatus,annulatus,
Artostrobus pretabulatus,radiolarians,Artostrobus,Artostrobus pretabulatus,pretabulatus,
Artostrobus pretabulatus (q),radiolarians,Artostrobus,Artostrobus pretabulatus,pretabulatus,
Artostrobus pusillum,radiolarians,Artostrobus,Artostrobus pusillum,pusillum,
Artostrobus sp.,radiolarians,Artostrobus,Artostrobus sp.,sp.,
Ascostomocystis potane,dinoflagellates,Ascostomocystis,Ascostomocystis potane,potane,
Ascostomocystis sp.,dinoflagellates,Ascostomocystis,Ascostomocystis sp.,sp.,
Aspidorhabdus stylifer,nannofossils,Aspidorhabdus,Aspidorhabdus stylifer,stylifer,
Assilina leymeriei,benthic_forams,Assilina,Assilina leymeriei,leymeriei,
Astacolus calliopsis,benthic_forams,Astacolus,Astacolus calliopsis,calliopsis,
Astacolus crepidularis,benthic_forams,Astacolus,Astacolus crepidularis,crepidularis,
Astacolus crepidularis (q),benthic_forams,Astacolus,Astacolus crepidularis,crepidularis,
Astacolus sp.,benthic_forams,Astacolus,Astacolus sp.,sp.,
Astacolus sp. (q),benthic_forams,Astacolus,Astacolus sp.,sp.,
Asterigerina crassaformis,benthic_forams,Asterigerina,Asterigerina crassaformis,crassaformis,
Asterigerina guraboensis,benthic_forams,Asterigerina,Asterigerina guraboensis,guraboensis,
Asterigerinata mamilla,benthic_forams,Asterigerinata,Asterigerinata mamilla,mamilla,
Asterionella japonica,diatoms,Asterionella,Asterionella japonica,japonica,
Asterionella sp.,diatoms,Asterionella,Asterionella sp.,sp.,
Asterocyclina malladai,benthic_forams,Asterocyclina,Asterocyclina malladai,malladai,
Asterocyclina matanzensis,benthic_forams,Asterocyclina,Asterocyclina matanzensis,matanzensis,
Asterocyclina penuria,benthic_forams,Asterocyclina,Asterocyclina penuria,penuria,
Asterocyclina sp.,benthic_forams,Asterocyclina,Asterocyclina sp.,sp.,
Asterolampra acutiloba,diatoms,Asterolampra,Asterolampra acutiloba,acutiloba,
Asterolampra affinis,diatoms,Asterolampra,Asterolampra affinis,affinis,
Asterolampra affinis cellulosa,diatoms,Asterolampra,Asterolampra affinis cellulosa,affinis,cellulosa
Asterolampra areolata,diatoms,Asterolampra,Asterolampra areolata,areolata,
Asterolampra concinna,diatoms,Asterolampra,Asterolampra concinna,concinna,
Asterolampra crenata,diatoms,Asterolampra,Asterolampra crenata,crenata,
Asterolampra decora,diatoms,Asterolampra,Asterolampra decora,decora,
Asterolampra distincta,diatoms,Asterolampra,Asterolampra distincta,distincta,
Asterolampra gradiata,diatoms,Asterolampra,Asterolampra gradiata,gradiata,
Asterolampra grevillei,diatoms,Asterolampra,Asterolampra grevillei,grevillei,
Asterolampra hyalinas (q),diatoms,Asterolampra,Asterolampra hyalinas,hyalinas,
Asterolampra insignis,diatoms,Asterolampra,Asterolampra insignis,insignis,
Asterolampra jeffreysiana,diatoms,Asterolampra,Asterolampra jeffreysiana,jeffreysiana,
Asterolampra marginata,diatoms,Asterolampra,Asterolampra marginata,marginata,
Asterolampra marylandica,diatoms,Asterolampra,Asterolampra marylandica,marylandica,
Asterolampra praeacutiloba,diatoms,Asterolampra,Asterolampra praeacutiloba,praeacutiloba,
Asterolampra praemarylandica,diatoms,Asterolampra,Asterolampra praemarylandica,praemarylandica,
Asterolampra punctifera,diatoms,Asterolampra,Asterolampra punctifera,punctifera,
Asterolampra ralfsiana,diatoms,Asterolampra,Asterolampra ralfsiana,ralfsiana,
Asterolampra schmidti,diatoms,Asterolampra,Asterolampra schmidti,schmidti,
Asterolampra sp.,diatoms,Asterolampra,Asterolampra sp.,sp.,
Asterolampra symmetricus,diatoms,Asterolampra,Asterolampra symmetricus,symmetricus,
Asterolampra tela,diatoms,Asterolampra,Asterolampra tela,tela,
Asterolampra transmarginata,diatoms,Asterolampra,Asterolampra transmarginata,transmarginata,
Asterolampra uraster,diatoms,Asterolampra,Asterolampra uraster,uraster,
Asterolampra vulgaris,diatoms,Asterolampra,Asterolampra vulgaris,vulgaris,
Asterolampra vulgaris hyalina,diatoms,Asterolampra,Asterolampra vulgaris hyalina,vulgaris,hyalina
Asteromphalus affinis,diatoms,Asteromphalus,Asteromphalus affinis,affinis,
Asteromphalus arachne,diatoms,Asteromphalus,Asteromphalus arachne,arachne,
Asteromphalus brookei,diatoms,Asteromphalus,Asteromphalus brookei,brookei,
Asteromphalus brookei (q),diatoms,Asteromphalus,Asteromphalus brookei,brookei,
Asteromphalus darwinii,diatoms,Asteromphalus,Asteromphalus darwinii,darwinii,
Asteromphalus decorus,diatoms,Asteromphalus,Asteromphalus decorus,decorus,
Asteromphalus elegans,diatoms,Asteromphalus,Asteromphalus elegans,elegans,
Asteromphalus flabellatus,diatoms,Asteromphalus,Asteromphalus flabellatus,flabellatus,
Asteromphalus flabellatus (q),diatoms,Asteromphalus,Asteromphalus flabellatus,flabellatus,
Asteromphalus heptactis,diatoms,Asteromphalus,Asteromphalus heptactis,heptactis,
Asteromphalus hiltonianus,diatoms,Asteromphalus,Asteromphalus hiltonianus,hiltonianus,
