Sample,Exp,Site,Hole,Core,Core-Sect,Type,Section,A/W,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Lithologic unit (preliminary),Sample domain number (if >1 domain),Sample domain name (if >1 domain),Domain relative abundance [%],Lithology prefix,Lithology principal name,Lithology suffix,Lithology prefix+name [read only],Lithology prefix+name+suffix [read only],Lithology name+suffix [read only],Lithology  abundance [%],Lithology color,Lithology lithification,Lithology ave. grain size class,Lithology ave. grain size rank [read only],Lithology max. grain size class,Lithology max. grain size rank [read only],General interval comment,Bottom contact or boundary geometry,Bottom contact or boundary definition,Bottom contact or boundary attitude,Layer or bedding thickness,Sorting,Grading,Sedimentary structure,Bioturbation intensity,Bioturbation intensity rank [read only],Diagenetic structure,Macrofossil,Macrofossil abundance name,Clasts (>2 mm) DOMINANT,Clasts (>2 mm) 2ND ORDER,Clasts (>2 mm) 3ND ORDER,Lithic clasts (>2 mm) DOMINANT,DOMINANT lithic roundness,Lithic clasts (>2 mm) 2ND ORDER,2ND lithic roundness,Lithic clasts (>2 mm) 3RD ORDER,3RD lithic roundness,Vitric clasts (>2 mm) DOMINANT,DOMINANT vitric roundness,Vitric clasts (>2 mm) 2ND ORDER,2ND vitric roundness,Vitric clasts (>2 mm) 3RD ORDER,3RD vitric roundness,Crystals (>2 mm) DOMINANT,DOMINANT crystal roundness,Crystals (>2 mm) 2ND ORDER,2ND crystal roundness,Crystals (>2 mm) 3RD ORDER,3RD crystal roundness,Clast comments,"Matrix, fines (<2 mm) DOMINANT","Matrix, fines (<2 mm) 2ND ORDER","Matrix, fines (<2 mm) 3ND ORDER",Matrix sorting,Matrix comments,File Data,Shore File Links
350-U1437D-36R-4-A,350,U1437,D,36,36-4,R,4,A,87,97,761.87,761.97,III,,,,evolved,tuff [2014],,evolved tuff,evolved tuff,tuff,,black,,silt [W22_1],2,,,,,not recovered,,,poor [2014],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437D-36R-CC-A,350,U1437,D,36,36-CC,R,CC,A,0,28,761.97,762.25,III,,,,evolved,tuff [2014],,evolved tuff,evolved tuff,tuff,,dark gray,,fine sand [W22_2],4,coarse sand [W22_2],6,,,,,,moderate [2014],normally graded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437D-37R-1-A,350,U1437,D,37,37-1,R,1,A,0,2,766.9,766.92,III,,,,tuffaceous,mudstone [2014],,tuffaceous mudstone,tuffaceous mudstone,mudstone,,,,,,,,,,not recovered,,,,,,high,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437D-37R-1-A,350,U1437,D,37,37-1,R,1,A,2,5,766.92,766.95,III,,,,evolved,tuff [2014],,evolved tuff,evolved tuff,tuff,,dark gray,,fine sand [W22_2],4,fine sand [W22_2],4,,planar,sharp,,,well [2014],,stratification,,,,,,,,,,,,,,,,,,,,,,,,,,,,vitric matrix [2014],,,,,,
350-U1437D-37R-1-A,350,U1437,D,37,37-1,R,1,A,5,8,766.95,766.98,III,,,,tuffaceous,mudstone [2014],,tuffaceous mudstone,tuffaceous mudstone,mudstone,,,,,,,,,irregular,bioturbated,,,,,,high,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437D-37R-1-A,350,U1437,D,37,37-1,R,1,A,8,18,766.98,767.08,III,,,,evolved,tuff [2014],,evolved tuff,evolved tuff,tuff,,gray,,fine sand [W22_2],4,medium sand [W22_2],5,,irregular,bioturbated,,,well [2014],normally graded,stratification,,,,,,,,,,,,,,,,,,,,,,,,,,,,vitric matrix [2014],,,,,,
350-U1437D-37R-1-A,350,U1437,D,37,37-1,R,1,A,18,35,767.08,767.25,III,,,,evolved,tuff [2014],,evolved tuff,evolved tuff,tuff,,dark gray,,fine sand [W22_2],4,coarse sand [W22_2],6,,planar,sharp,,,well [2014],normally graded,stratification,,,,,,,,,,,,,,,,,,,,,,,,,,,,vitric matrix [2014],,,,,,
350-U1437D-37R-1-A,350,U1437,D,37,37-1,R,1,A,35,39,767.25,767.29,III,,,,tuffaceous,mudstone [2014],,tuffaceous mudstone,tuffaceous mudstone,mudstone,,,,,,,,,irregular,bioturbated,,,,,,high,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437D-37R-1-A,350,U1437,D,37,37-1,R,1,A,39,43,767.29,767.33,III,,,,evolved,tuff [2014],,evolved tuff,evolved tuff,tuff,,dark gray,,fine sand [W22_2],4,medium sand [W22_2],5,,planar,bioturbated,,,well [2014],normally graded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vitric matrix [2014],,,,,,
350-U1437D-37R-1-A,350,U1437,D,37,37-1,R,1,A,43,47,767.33,767.37,III,,,,tuffaceous,mudstone [2014],,tuffaceous mudstone,tuffaceous mudstone,mudstone,,,,,,,,,irregular,bioturbated,,,,,,high,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437D-37R-1-A,350,U1437,D,37,37-1,R,1,A,47,52,767.37,767.42,III,,,,evolved,tuff [2014],,evolved tuff,evolved tuff,tuff,,dark gray,,silt [W22_1],2,fine sand [W22_2],4,,planar,bioturbated,,,well [2014],normally graded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vitric matrix [2014],,,,,,
350-U1437D-37R-1-A,350,U1437,D,37,37-1,R,1,A,52,66,767.42,767.56,III,,,,tuffaceous,mudstone [2014],,tuffaceous mudstone,tuffaceous mudstone,mudstone,,,,,,,,,planar,bioturbated,,,,,,high,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437D-37R-1-A,350,U1437,D,37,37-1,R,1,A,66,70,767.56,767.6,III,,,,evolved,tuff [2014],,evolved tuff,evolved tuff,tuff,,dark gray,,silt [W22_1],2,fine sand [W22_2],4,,planar,sharp to gradational,,,well [2014],normally graded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vitric matrix [2014],,,,,,
350-U1437D-37R-1-A,350,U1437,D,37,37-1,R,1,A,70,82,767.6,767.72,III,,,,tuffaceous,mudstone [2014],,tuffaceous mudstone,tuffaceous mudstone,mudstone,,,,silt [W22_1],2,coarse sand [W22_2],6,,irregular,bioturbated,,,,,,high,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437D-37R-1-A,350,U1437,D,37,37-1,R,1,A,82,98,767.72,767.88,III,,,,evolved,tuff [2014],with lapilli [2014],evolved tuff,evolved tuff with lapilli,tuff with lapilli,,gray,,fine sand [W22_2],4,granule [W22_2],8,,planar,sharp,,,moderate [2014],,stratification,,,,,,,,,,,,,,,,,,,,,,,,,,,,vitric matrix [2014],,,,,,
350-U1437D-37R-1-A,350,U1437,D,37,37-1,R,1,A,98,112,767.88,768.02,III,,,,tuffaceous,mudstone [2014],,tuffaceous mudstone,tuffaceous mudstone,mudstone,,,,,,,,,irregular,bioturbated,,,,,,high,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437D-37R-1-A,350,U1437,D,37,37-1,R,1,A,112,120,768.02,768.1,III,,,,evolved,tuff [2014],,evolved tuff,evolved tuff,tuff,,gray,,silt [W22_1],2,fine sand [W22_2],4,,planar,bioturbated,,,well [2014],normally graded,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,vitric matrix [2014],,,,,,
350-U1437D-37R-1-A,350,U1437,D,37,37-1,R,1,A,120,125,768.1,768.15,III,,,,tuffaceous,mudstone [2014],,tuffaceous mudstone,tuffaceous mudstone,mudstone,,,,,,,,,irregular,bioturbated,,,,,,high,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437D-37R-1-A,350,U1437,D,37,37-1,R,1,A,125,128,768.15,768.18,III,,,,evolved,tuff [2014],,evolved tuff,evolved tuff,tuff,,light gray,,silt [W22_1],2,fine sand [W22_2],4,,planar,bioturbated,,,well [2014],normally graded,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,vitric matrix [2014],,,,,,
350-U1437D-37R-1-A,350,U1437,D,37,37-1,R,1,A,128,134,768.18,768.24,III,,,,tuffaceous,mudstone [2014],,tuffaceous mudstone,tuffaceous mudstone,mudstone,,,,,,,,,planar,bioturbated,,,,,,high,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437D-37R-1-A,350,U1437,D,37,37-1,R,1,A,134,140,768.24,768.3,III,,,,evolved,tuff [2014],,evolved tuff,evolved tuff,tuff,,gray,,silt [W22_1],2,medium sand [W22_2],5,,planar,sharp,,,well [2014],normally graded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vitric matrix [2014],,,,,,
350-U1437D-37R-1-A,350,U1437,D,37,37-1,R,1,A,140,145,768.3,768.35,III,,,,tuffaceous,mudstone [2014],,tuffaceous mudstone,tuffaceous mudstone,mudstone,,,,,,,,,planar,sharp,,,,,,high,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437D-37R-1-A,350,U1437,D,37,37-1,R,1,A,145,146,768.35,768.36,III,,,,evolved,tuff [2014],,evolved tuff,evolved tuff,tuff,,dark gray,,silt [W22_1],2,silt [W22_1],2,,,not recovered,,,well [2014],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vitric matrix [2014],,,,,,
350-U1437D-37R-2-A,350,U1437,D,37,37-2,R,2,A,0,9,768.36,768.45,III,,,,evolved,tuff [2014],,evolved tuff,evolved tuff,tuff,,dark gray,,fine sand [W22_2],4,medium sand [W22_2],5,,planar,sharp,,,,normally graded,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,"feldspar, hornblende, ferromagnesians",vitric matrix [2014],crystal matrix [2014],,,"feldspar, hornblende, ferromagnesians",,
350-U1437D-37R-2-A,350,U1437,D,37,37-2,R,2,A,9,17,768.45,768.53,III,,,,tuffaceous,mudstone [2014],with pumice,tuffaceous mudstone,tuffaceous mudstone with pumice,mudstone with pumice,,,,,,,,,planar,sharp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437D-37R-2-A,350,U1437,D,37,37-2,R,2,A,17,30,768.53,768.66,III,,,,evolved,tuff [2014],with mudstone [2014],evolved tuff,evolved tuff with mudstone,tuff with mudstone,,gray,,silt [W22_1],2,fine sand [W22_2],4,,planar,sharp,,,,normally graded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437D-37R-2-A,350,U1437,D,37,37-2,R,2,A,30,56,768.66,768.92,III,,,,tuffaceous,mudstone [2014],,tuffaceous mudstone,tuffaceous mudstone,mudstone,,,,,,,,,,gradational,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437D-37R-2-A,350,U1437,D,37,37-2,R,2,A,56,62,768.92,768.98,III,,,,evolved,tuff [2014],,evolved tuff,evolved tuff,tuff,,gray,,fine sand [W22_2],4,fine sand [W22_2],4,,planar,sharp,,,,normally graded,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437D-37R-2-A,350,U1437,D,37,37-2,R,2,A,62,70,768.98,769.06,III,,,,tuffaceous,mudstone [2014],,tuffaceous mudstone,tuffaceous mudstone,mudstone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437D-37R-2-A,350,U1437,D,37,37-2,R,2,A,70,78,769.06,769.14,III,,,,evolved,tuff [2014],with mudstone [2014],evolved tuff,evolved tuff with mudstone,tuff with mudstone,,gray,,fine sand [W22_2],4,medium sand [W22_2],5,,planar,sharp to gradational,,,,normally graded,,,,,,,,,,,,,,,,,,,,,,,,,,,,"pumice, shards, feldspar, quartz, hornblende",vitric matrix [2014],crystal matrix [2014],,,"pumice, shards, feldspar, quartz, hornblende",,
350-U1437D-37R-2-A,350,U1437,D,37,37-2,R,2,A,78,83,769.14,769.19,III,,,,tuffaceous,mudstone [2014],with pumice,tuffaceous mudstone,tuffaceous mudstone with pumice,mudstone with pumice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437D-37R-2-A,350,U1437,D,37,37-2,R,2,A,83,95,769.19,769.31,III,,,,evolved,tuff [2014],,evolved tuff,evolved tuff,tuff,,dark gray,,fine sand [W22_2],4,coarse sand [W22_2],6,,planar,sharp,,,,normally coarse-tail graded,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,"pumice, shards, feldspar, quartz, hornblende",,,,,"pumice, shards, feldspar, quartz, hornblende",,
350-U1437D-37R-2-A,350,U1437,D,37,37-2,R,2,A,95,103,769.31,769.39,III,,,,tuffaceous,mudstone [2014],,tuffaceous mudstone,tuffaceous mudstone,mudstone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437D-37R-2-A,350,U1437,D,37,37-2,R,2,A,103,111,769.39,769.47,III,,,,evolved,tuff [2014],,evolved tuff,evolved tuff,tuff,,dark gray,,fine sand [W22_2],4,coarse sand [W22_2],6,,planar,sharp,,,,normally coarse-tail graded,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,"pumice, shards, feldspar, quartz, hornblende",,,,,"pumice, shards, feldspar, quartz, hornblende",,
350-U1437D-37R-2-A,350,U1437,D,37,37-2,R,2,A,111,115,769.47,769.51,III,,,,tuffaceous,mudstone [2014],,tuffaceous mudstone,tuffaceous mudstone,mudstone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437D-37R-2-A,350,U1437,D,37,37-2,R,2,A,115,130,769.51,769.66,III,,,,evolved,tuff [2014],,evolved tuff,evolved tuff,tuff,,dark gray,,fine sand [W22_2],4,coarse sand [W22_2],6,,planar,sharp,,,,normally coarse-tail graded,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,"pumice, shards, feldspar, quartz, hornblende",,,,,"pumice, shards, feldspar, quartz, hornblende",,
350-U1437D-37R-3-A,350,U1437,D,37,37-3,R,3,A,0,8,769.66,769.74,III,,,,tuffaceous,mudstone [2014],,tuffaceous mudstone,tuffaceous mudstone,mudstone,,,,silt [W22_1],2,very fine sand [W22_2],3,,irregular,diffuse,,,,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437D-37R-3-A,350,U1437,D,37,37-3,R,3,A,8,22,769.74,769.88,III,,,,evolved,tuff [2014],,evolved tuff,evolved tuff,tuff,,gray,,medium sand [W22_2],5,,,,planar,sharp,,,,,stratification,,3,,,,,,,,,,,,,,,,,,,,,,,,,,crystal matrix [2014],vitric matrix [2014],lithic matrix [2014],,,,
350-U1437D-37R-3-A,350,U1437,D,37,37-3,R,3,A,22,26,769.88,769.92,III,,,,tuffaceous,mudstone [2014],,tuffaceous mudstone,tuffaceous mudstone,mudstone,,,,silt [W22_1],2,very fine sand [W22_2],3,,irregular,bioturbated,,,,,,high,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437D-37R-3-A,350,U1437,D,37,37-3,R,3,A,26,31,769.92,769.97,III,,,,evolved,tuff [2014],,evolved tuff,evolved tuff,tuff,,gray,,medium sand [W22_2],5,,,,irregular,bioturbated,,,,,,high,3,,,,,,,,,,,,,,,,,,,,,,,,,,crystal matrix [2014],vitric matrix [2014],lithic matrix [2014],,,,
350-U1437D-37R-3-A,350,U1437,D,37,37-3,R,3,A,31,51,769.97,770.17,III,,,,evolved,tuff [2014],,evolved tuff,evolved tuff,tuff,,brown,,medium sand [W22_2],5,,,,irregular,bioturbated,,,,,stratification,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,crystal matrix [2014],vitric matrix [2014],lithic matrix [2014],,,,
350-U1437D-37R-3-A,350,U1437,D,37,37-3,R,3,A,51,57,770.17,770.23,III,,,,tuffaceous,mudstone [2014],,tuffaceous mudstone,tuffaceous mudstone,mudstone,,,,silt [W22_1],2,very fine sand [W22_2],3,,irregular,sharp,,,,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437D-37R-3-A,350,U1437,D,37,37-3,R,3,A,57,72,770.23,770.38,III,,,,evolved,tuff [2014],,evolved tuff,evolved tuff,tuff,,brown,,medium sand [W22_2],5,,,,irregular,sharp,,,,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,crystal matrix [2014],vitric matrix [2014],lithic matrix [2014],,,,
350-U1437D-37R-3-A,350,U1437,D,37,37-3,R,3,A,72,78,770.38,770.44,III,,,,tuffaceous,mudstone [2014],,tuffaceous mudstone,tuffaceous mudstone,mudstone,,,,silt [W22_1],2,very fine sand [W22_2],3,,irregular,diffuse,,,,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437D-37R-3-A,350,U1437,D,37,37-3,R,3,A,78,80,770.44,770.46,III,,,,evolved,tuff [2014],,evolved tuff,evolved tuff,tuff,,brown,,medium sand [W22_2],5,,,,irregular,diffuse,,,,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,crystal matrix [2014],vitric matrix [2014],lithic matrix [2014],,,,
350-U1437D-37R-3-A,350,U1437,D,37,37-3,R,3,A,80,89,770.46,770.55,III,,,,tuffaceous,mudstone [2014],,tuffaceous mudstone,tuffaceous mudstone,mudstone,,,,silt [W22_1],2,very fine sand [W22_2],3,,irregular,bioturbated,,,,,,high,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437D-37R-3-A,350,U1437,D,37,37-3,R,3,A,89,91,770.55,770.57,III,,,,evolved,tuff [2014],,evolved tuff,evolved tuff,tuff,,dark gray,,silt [W22_1],2,,,,planar,sharp,,,,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,vitric matrix [2014],crystal matrix [2014],,,,,
350-U1437D-37R-3-A,350,U1437,D,37,37-3,R,3,A,91,101,770.57,770.67,III,,,,tuffaceous,mudstone [2014],,tuffaceous mudstone,tuffaceous mudstone,mudstone,,,,silt [W22_1],2,very fine sand [W22_2],3,,irregular,bioturbated,,,,,,high,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437D-37R-3-A,350,U1437,D,37,37-3,R,3,A,101,107,770.67,770.73,III,,,,evolved,tuff [2014],,evolved tuff,evolved tuff,tuff,,dark gray,,silt [W22_1],2,,,,planar,bioturbated,,,,,,high,3,,,,,,,,,,,,,,,,,,,,,,,,,,vitric matrix [2014],crystal matrix [2014],,,,,
350-U1437D-37R-3-A,350,U1437,D,37,37-3,R,3,A,107,139,770.73,771.05,III,,,,tuffaceous,mudstone [2014],,tuffaceous mudstone,tuffaceous mudstone,mudstone,,,,silt [W22_1],2,very fine sand [W22_2],3,,,not recovered,,,,,,high,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437D-37R-4-A,350,U1437,D,37,37-4,R,4,A,0,5,771.16,771.21,III,,,,tuffaceous,mudstone [2014],,tuffaceous mudstone,tuffaceous mudstone,mudstone,,,,,,,,,irregular,diffuse,,,,,,high,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437D-37R-4-A,350,U1437,D,37,37-4,R,4,A,5,7,771.21,771.23,III,,,,evolved,tuff [2014],,evolved tuff,evolved tuff,tuff,,dark gray,,silt [W22_1],2,silt [W22_1],2,,irregular,bioturbated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vitric matrix [2014],,,,,,
350-U1437D-37R-4-A,350,U1437,D,37,37-4,R,4,A,7,15,771.23,771.31,III,,,,tuffaceous,mudstone [2014],,tuffaceous mudstone,tuffaceous mudstone,mudstone,,,,,,,,,irregular,diffuse,,,,,,high,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437D-37R-4-A,350,U1437,D,37,37-4,R,4,A,15,18,771.31,771.34,III,,,,evolved,tuff [2014],with crystals,evolved tuff,evolved tuff with crystals,tuff with crystals,,dark gray,,silt [W22_1],2,fine sand [W22_2],4,,irregular,bioturbated,,,,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,vitric matrix [2014],crystal matrix [2014],,,,,
350-U1437D-37R-4-A,350,U1437,D,37,37-4,R,4,A,18,21,771.34,771.37,III,,,,tuffaceous,mudstone [2014],with tuff [2014],tuffaceous mudstone,tuffaceous mudstone with tuff,mudstone with tuff,,,,,,,,,irregular,bioturbated,,,,,,high,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437D-37R-4-A,350,U1437,D,37,37-4,R,4,A,21,40,771.37,771.56,III,,,,evolved,tuff [2014],with crystals,evolved tuff,evolved tuff with crystals,tuff with crystals,,dark gray,,silt [W22_1],2,fine sand [W22_2],4,,curviplanar,sharp,,,,normally graded,stratification,,,,,,,,,,,,,,,,,,,,,,,,,,,,vitric matrix [2014],crystal matrix [2014],,,,,
350-U1437D-37R-4-A,350,U1437,D,37,37-4,R,4,A,40,52,771.56,771.68,III,,,,tuffaceous,mudstone [2014],,tuffaceous mudstone,tuffaceous mudstone,mudstone,,,,,,,,,curviplanar,bioturbated,,,,,,high,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437D-37R-4-A,350,U1437,D,37,37-4,R,4,A,52,58,771.68,771.74,III,,,,evolved,tuff [2014],with crystals,evolved tuff,evolved tuff with crystals,tuff with crystals,,dark gray,,silt [W22_1],2,fine sand [W22_2],4,,irregular,bioturbated,,,,normally graded,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,vitric matrix [2014],crystal matrix [2014],,,,,
350-U1437D-37R-4-A,350,U1437,D,37,37-4,R,4,A,58,69,771.74,771.85,III,,,,tuffaceous,mudstone [2014],,tuffaceous mudstone,tuffaceous mudstone,mudstone,,,,,,,,,irregular,diffuse,,,,,,high,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437D-37R-4-A,350,U1437,D,37,37-4,R,4,A,69,71,771.85,771.87,III,,,,evolved,tuff [2014],,evolved tuff,evolved tuff,tuff,,gray,,silt [W22_1],2,silt [W22_1],2,,irregular,bioturbated,,,,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,vitric matrix [2014],,,,,,
350-U1437D-37R-4-A,350,U1437,D,37,37-4,R,4,A,71,79,771.87,771.95,III,,,,tuffaceous,mudstone [2014],,tuffaceous mudstone,tuffaceous mudstone,mudstone,,,,,,,,,irregular,bioturbated,,,,,,high,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437D-37R-4-A,350,U1437,D,37,37-4,R,4,A,79,82,771.95,771.98,III,,,,evolved,tuff [2014],,evolved tuff,evolved tuff,tuff,,gray,,silt [W22_1],2,fine sand [W22_2],4,,planar,bioturbated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vitric matrix [2014],,,,,,
350-U1437D-37R-4-A,350,U1437,D,37,37-4,R,4,A,82,89,771.98,772.05,III,,,,evolved,tuff [2014],,evolved tuff,evolved tuff,tuff,,gray,,silt [W22_1],2,fine sand [W22_2],4,,planar,sharp to gradational,,,,normally graded,stratification,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,vitric matrix [2014],,,,,,
350-U1437D-37R-4-A,350,U1437,D,37,37-4,R,4,A,89,96,772.05,772.12,III,,,,tuffaceous,mudstone [2014],,tuffaceous mudstone,tuffaceous mudstone,mudstone,,,,,,,,,irregular,bioturbated,,,,,,high,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437D-37R-4-A,350,U1437,D,37,37-4,R,4,A,96,97,772.12,772.13,III,,,,evolved,tuff [2014],with crystals,evolved tuff,evolved tuff with crystals,tuff with crystals,,gray,,fine sand [W22_2],4,medium sand [W22_2],5,,curviplanar,bioturbated,,,,,,slight [DB86],1,,,,,,,,,,,,,,,,,,,,,,,,,,vitric matrix [2014],carbonate matrix [2014],,,,,
350-U1437D-37R-4-A,350,U1437,D,37,37-4,R,4,A,97,103,772.13,772.19,III,,,,tuffaceous,mudstone [2014],,tuffaceous mudstone,tuffaceous mudstone,mudstone,,,,,,,,,irregular,bioturbated,,,,,,high,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437D-37R-4-A,350,U1437,D,37,37-4,R,4,A,103,106,772.19,772.22,III,,,,evolved,tuff [2014],,evolved tuff,evolved tuff,tuff,,dark gray,,fine sand [W22_2],4,medium sand [W22_2],5,,planar,sharp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vitric matrix [2014],,,,,,
350-U1437D-37R-4-A,350,U1437,D,37,37-4,R,4,A,106,112,772.22,772.28,III,,,,evolved,tuff [2014],,evolved tuff,evolved tuff,tuff,,gray,,silt [W22_1],2,fine sand [W22_2],4,,planar,sharp to gradational,,,,normally graded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vitric matrix [2014],,,,,,
350-U1437D-37R-4-A,350,U1437,D,37,37-4,R,4,A,112,116,772.28,772.32,III,,,,tuffaceous,mudstone [2014],,tuffaceous mudstone,tuffaceous mudstone,mudstone,,,,,,,,,planar,bioturbated,,,,,,high,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437D-37R-4-A,350,U1437,D,37,37-4,R,4,A,116,120,772.32,772.36,III,,,,evolved,tuff [2014],,evolved tuff,evolved tuff,tuff,,gray,,silt [W22_1],2,fine sand [W22_2],4,,planar,sharp to gradational,,,,normally graded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vitric matrix [2014],,,,,,
350-U1437D-37R-4-A,350,U1437,D,37,37-4,R,4,A,120,124,772.36,772.4,III,,,,tuffaceous,mudstone [2014],,tuffaceous mudstone,tuffaceous mudstone,mudstone,,,,,,,,,planar,bioturbated,,,,,,high,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437D-37R-4-A,350,U1437,D,37,37-4,R,4,A,124,129,772.4,772.45,III,,,,evolved,tuff [2014],,evolved tuff,evolved tuff,tuff,,dark gray,,silt [W22_1],2,silt [W22_1],2,,planar,bioturbated,,,,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437D-37R-4-A,350,U1437,D,37,37-4,R,4,A,129,134,772.45,772.5,III,,,,tuffaceous,mudstone [2014],,tuffaceous mudstone,tuffaceous mudstone,mudstone,,,,,,,,,irregular,bioturbated,,,,,,high,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437D-37R-4-A,350,U1437,D,37,37-4,R,4,A,134,138,772.5,772.54,III,,,,evolved,tuff [2014],,evolved tuff,evolved tuff,tuff,,gray,,silt [W22_1],2,silt [W22_1],2,,irregular,bioturbated,,,,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437D-37R-4-A,350,U1437,D,37,37-4,R,4,A,138,150,772.54,772.66,III,,,,tuffaceous,mudstone [2014],,tuffaceous mudstone,tuffaceous mudstone,mudstone,,,,,,,,,,not recovered,,,,,,high,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437D-37R-5-A,350,U1437,D,37,37-5,R,5,A,0,15,772.66,772.81,III,,,,tuffaceous,mudstone [2014],,tuffaceous mudstone,tuffaceous mudstone,mudstone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437D-37R-5-A,350,U1437,D,37,37-5,R,5,A,15,19,772.81,772.85,III,,,,evolved,tuff [2014],,evolved tuff,evolved tuff,tuff,,dark gray,,silt [W22_1],2,silt [W22_1],2,,planar,sharp,,,,normally coarse-tail graded,,,,,,,,,,,,,,,,,,,,,,,,,,,,feldspar,vitric matrix [2014],crystal matrix [2014],,,feldspar,,
