Sample,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Lithologic unit (preliminary),MAJ Lith. Prefix,MAJ Lith. Principal name,MAJ Lith. Suffix,MAJ Lith. prefix+name+suffix [read only],TEPHRA type,Sediment structures,MAJ lith color (simple),MAJ Lith. color,MAJ Lith. abundance [%],MAJ Lith. ave. grain size ,MAJ Lith. ave. grain size rank [read only],MAJ Lith. max. grain size,MAJ Lith. max. grain size rank [read only],MAJ lithology comment,MIN Lith. Prefix,MIN Lith. Principal name,MIN Lith. Suffix,MIN Lith. prefix + name,MIN Lith. prefix+name+suffix,MIN Lith. name+suffix,MIN lith color (simple),MIN Lith. color,MIN Lith. abundance [%],MIN Lith. ave. grain size ,MIN Lith. ave. grain size rank,MIN Lith. max. grain size ,MIN Lith. max. grain size rank,MIN lithology comment,Lith. abundance sum [%],Bottom contact or boundary geometry,Bottom contact or boundary definition,Bottom contact or boundary attitude,Layer or bedding thickness,Grading,Amount of ash in lithology,Amount of ash in lithology rank [read only],Sedimentary structure comment,Bioturbation intensity,Bioturbation intensity rank [read only],Diagenetic structure,Macrofossil,General interval comment,Ship File Links,Shore File Links,File Data,Exp,Site,Hole,Core,Type,Section,A/W,Extra Sample ID Data
355-U1457C-83R-3-A,121,150,981.5,981.79,,silty,claystone,with nannofossils,silty claystone with nannofossils,,,green,GLEY 1 5/10Y (greenish gray),80,clay,1,silt,2,,silty,claystone,,silty claystone,silty claystone,claystone,dark gray,GLEY 1 4/10Y (dark greenish gray),20,clay,1,silt,2,,100,,,,thinly bedded,,,,,slight,2,,,,,,,355,U1457,C,83,R,3,A,
355-U1457C-83R-4-A,0,24,981.79,982.03,,silty,claystone,,silty claystone,,,dark gray,GLEY 1 4/10Y (dark greenish gray),,clay,1,silt,2,,,,,,,,,,,,,,,,,erosive,sharp,horizontal,thinly bedded,,,,,slight,2,,,,,,,355,U1457,C,83,R,4,A,
355-U1457C-83R-4-A,24,57,982.03,982.36,,silty,claystone,with nannofossils,silty claystone with nannofossils,,,green,GLEY 1 5/10Y (greenish gray),80,clay,1,silt,2,,silty,claystone,,silty claystone,silty claystone,claystone,bluish gray,GLEY 1 4/5G (dark greenish gray),20,clay,1,silt,2,,100,erosive,sharp,horizontal,thinly bedded,,,,,slight,2,,,,,,,355,U1457,C,83,R,4,A,
355-U1457C-83R-4-A,57,70,982.36,982.49,,sandy,siltstone,with calcite,sandy siltstone with calcite,,,green,GLEY 1 5/10GY (greenish gray),,silt,2,silt,2,,,,,,,,,,,,,,,,,erosive,sharp,horizontal,medium bedded,,,,,,,,,,,,,355,U1457,C,83,R,4,A,
355-U1457C-83R-4-A,70,80,982.49,982.59,,silty,claystone,with nannofossils,silty claystone with nannofossils,,,green,GLEY 1 5/10Y (greenish gray),,clay,1,silt,2,,,,,,,,,,,,,,,,,erosive,sharp,horizontal,thinly bedded,,,,,slight,2,,,,,,,355,U1457,C,83,R,4,A,
355-U1457C-83R-4-A,80,129,982.59,983.08,,,claystone,,claystone,,,dark green,GLEY 1 3/10GY (very dark greenish gray),70,clay,1,silt,2,,silty,claystone,,silty claystone,silty claystone,claystone,dark gray,GLEY 1 4/10Y (dark greenish gray),30,clay,1,silt,2,,100,bioturbated,bioturbated,horizontal,medium bedded,,,,,slight,2,pyrite,,,,,,355,U1457,C,83,R,4,A,
355-U1457C-83R-4-A,129,150,983.08,983.29,,silty,claystone,with nannofossils,silty claystone with nannofossils,,,green,GLEY 1 5/10Y (greenish gray),80,clay,1,silt,2,,,claystone,,claystone,claystone,claystone,dark green,GLEY 1 3/10GY (very dark greenish gray),20,clay,1,silt,2,,100,,,,thinly bedded,,,,,slight,2,,,,,,,355,U1457,C,83,R,4,A,
355-U1457C-83R-5-A,0,76,983.29,984.05,,,claystone,,claystone,,,green,GLEY 1 5/10Y (greenish gray),80,clay,1,silt,2,,silty,claystone,,silty claystone,silty claystone,claystone,bluish gray,GLEY 1 4/5G (dark greenish gray),20,clay,1,silt,2,,100,gradational,gradational,horizontal,thinly bedded,,,,,slight,2,pyrite,,,,,,355,U1457,C,83,R,5,A,
355-U1457C-83R-5-A,76,117,984.05,984.46,,silty,claystone,with nannofossils,silty claystone with nannofossils,,,dark green,GLEY 1 3/10GY (very dark greenish gray),,clay,1,silt,2,,,,,,,,,,,,,,,,,erosive,sharp,horizontal,thinly bedded,,,,,slight,2,pyrite,,,,,,355,U1457,C,83,R,5,A,
355-U1457C-83R-5-A,117,139,984.46,984.68,,,claystone,,claystone,,,green,GLEY 1 5/10Y (greenish gray),70,clay,1,silt,2,,silty,claystone,,silty claystone,silty claystone,claystone,bluish gray,GLEY 1 4/5G (dark greenish gray),30,clay,1,silt,2,,100,erosive,sharp,horizontal,thinly bedded,,,,,slight,2,,,,,,,355,U1457,C,83,R,5,A,
355-U1457C-83R-5-A,139,150,984.68,984.79,,silty,claystone,with nannofossils,silty claystone with nannofossils,,,dark green,GLEY 1 3/10GY (very dark greenish gray),,clay,1,silt,2,,,,,,,,,,,,,,,,,,,,thinly bedded,,,,,slight,2,,,,,,,355,U1457,C,83,R,5,A,
355-U1457C-83R-6-A,0,24,984.84,985.08,,silty,claystone,with nannofossils,silty claystone with nannofossils,,,green,GLEY 1 5/10Y (greenish gray),70,clay,1,silt,2,,silty,claystone,,silty claystone,silty claystone,claystone,bluish gray,GLEY 1 4/5G (dark greenish gray),30,clay,1,silt,2,,100,erosive,sharp,horizontal,thinly bedded,,,,,slight,2,,,,,,,355,U1457,C,83,R,6,A,
355-U1457C-83R-6-A,24,50,985.08,985.34,,,claystone,,claystone,,,dark green,GLEY 1 3/10GY (very dark greenish gray),,clay,1,silt,2,,,,,,,,,,,,,,,,,erosive,sharp,horizontal,medium bedded,,,,,slight,2,,,,,,,355,U1457,C,83,R,6,A,
355-U1457C-83R-6-A,50,60,985.34,985.44,,silty,claystone,with nannofossils,silty claystone with nannofossils,,,green,GLEY 1 5/10Y (greenish gray),80,clay,1,silt,2,,silty,claystone,,silty claystone,silty claystone,claystone,bluish gray,GLEY 1 4/5G (dark greenish gray),20,clay,1,silt,2,,100,erosive,sharp,horizontal,thinly bedded,,,,,slight,2,,,,,,,355,U1457,C,83,R,6,A,
355-U1457C-83R-6-A,60,87,985.44,985.71,,,claystone,,claystone,,,dark green,GLEY 1 3/10GY (very dark greenish gray),80,clay,1,silt,2,,silty,claystone,,silty claystone,silty claystone,claystone,bluish gray,GLEY 1 4/5G (dark greenish gray),20,clay,1,silt,2,,100,erosive,sharp,horizontal,medium bedded,,,,,slight,2,pyrite,,,,,,355,U1457,C,83,R,6,A,
355-U1457C-83R-6-A,87,108,985.71,985.92,,silty,claystone,with nannofossils,silty claystone with nannofossils,,,green,GLEY 1 5/10Y (greenish gray),,clay,1,silt,2,,,,,,,,,,,,,,,,,gradational,gradational,horizontal,medium bedded,,,,,,,,,,,,,355,U1457,C,83,R,6,A,
355-U1457C-83R-6-A,108,124,985.92,986.08,,sandy,siltstone,with calcite,sandy siltstone with calcite,,,dark gray,GLEY 1 4/10GY (dark greenish gray),,silt,2,very fine sand,3,,,,,,,,,,,,,,,,,erosive,sharp,horizontal,medium bedded,,,,,slight,2,pyrite,,,,,,355,U1457,C,83,R,6,A,
355-U1457C-83R-6-A,124,150,986.08,986.34,,,claystone,,claystone,,,dark green,GLEY 1 3/10GY (very dark greenish gray),90,clay,1,silt,2,,silty,claystone,,silty claystone,silty claystone,claystone,bluish gray,GLEY 1 4/5G (dark greenish gray),10,clay,1,silt,2,,100,,,,medium bedded,,,,,slight,2,,,,,,,355,U1457,C,83,R,6,A,
355-U1457C-83R-7-A,0,5,986.37,986.42,,,claystone,,claystone,,,dark green,GLEY 1 3/10GY (very dark greenish gray),,clay,1,silt,2,,,,,,,,,,,,,,,,,erosive,sharp,horizontal,thinly bedded,,,,,,,,,,,,,355,U1457,C,83,R,7,A,
355-U1457C-83R-7-A,5,21,986.42,986.58,,silty,claystone,with nannofossils,silty claystone with nannofossils,,,green,GLEY 1 5/10Y (greenish gray),60,clay,1,silt,2,,silty,claystone,,silty claystone,silty claystone,claystone,bluish gray,GLEY 1 4/5G (dark greenish gray),40,clay,1,silt,2,,100,erosive,sharp,horizontal,thinly bedded,,,,,slight,2,,,,,,,355,U1457,C,83,R,7,A,
355-U1457C-83R-7-A,21,50,986.58,986.87,,,claystone,,claystone,,,dark green,GLEY 1 3/10GY (very dark greenish gray),,clay,1,silt,2,,,,,,,,,,,,,,,,,gradational,gradational,sub-horizontal,medium bedded,,,,,,,,,,,,,355,U1457,C,83,R,7,A,
355-U1457C-83R-7-A,50,78,986.87,987.15,,silty,claystone,with nannofossils,silty claystone with nannofossils,,,green,GLEY 1 5/10Y (greenish gray),70,clay,1,silt,2,,silty,claystone,,silty claystone,silty claystone,claystone,bluish gray,GLEY 1 4/5G (dark greenish gray),30,clay,1,silt,2,,100,,,,thinly bedded,,,,,slight,2,,,,,,,355,U1457,C,83,R,7,A,
355-U1457C-84R-1-A,0,32,987,987.32,,,claystone,,claystone,,color banding,dark green,GLEY 1 3/10GY (very dark greenish gray),80,clay,1,silt,2,,silty,claystone,,silty claystone,silty claystone,claystone,dark gray,GLEY 1 4/10Y (dark greenish gray),20,clay,1,silt,2,,100,gradational,gradational,horizontal,thinly bedded,,,,,slight,2,,,,,,,355,U1457,C,84,R,1,A,
355-U1457C-84R-1-A,32,45,987.32,987.45,,silty,claystone,,silty claystone,,color banding,dark gray,GLEY 1 4/10Y (dark greenish gray),,clay,1,silt,2,,,,,,,,,,,,,,,,,gradational,gradational,horizontal,thinly bedded,,,,,slight,2,,,,,,,355,U1457,C,84,R,1,A,
355-U1457C-84R-1-A,45,126,987.45,988.26,,,claystone,,claystone,,color banding,dark green,GLEY 1 3/10GY (very dark greenish gray),70,clay,1,silt,2,,silty,claystone,with nannofossils,silty claystone,silty claystone with nannofossils,claystone with nannofossils,green,GLEY 1 5/10GY (greenish gray),30,clay,1,silt,2,,100,gradational,sharp,horizontal,thinly bedded,,,,,slight,2,pyrite,,,,,,355,U1457,C,84,R,1,A,
355-U1457C-84R-1-A,126,150,988.26,988.5,,silty,claystone,with nannofossils,silty claystone with nannofossils,,color banding,green,GLEY 1 5/10GY (greenish gray),,clay,1,silt,2,,,,,,,,,,,,,,,,,,,,medium bedded,,,,,slight,2,,,,,,,355,U1457,C,84,R,1,A,
355-U1457C-84R-2-A,0,19,988.5,988.69,,silty,claystone,,silty claystone,,color banding,dark gray,GLEY 1 4/10Y (dark greenish gray),,clay,1,silt,2,,,,,,,,,,,,,,,,,gradational,sharp,sub-horizontal,thinly bedded,,,,,,,,,,,,,355,U1457,C,84,R,2,A,
355-U1457C-84R-2-A,19,37,988.69,988.87,,silty,claystone,with nannofossils,silty claystone with nannofossils,,color banding,green,GLEY 1 5/10GY (greenish gray),,clay,1,silt,2,,,,,,,,,,,,,,,,,gradational,sharp,sub-horizontal,thinly bedded,,,,,,,,,,,,,355,U1457,C,84,R,2,A,
355-U1457C-84R-2-A,37,53,988.87,989.03,,silty,claystone,,silty claystone,,,dark gray,GLEY 1 4/10Y (dark greenish gray),,clay,1,silt,2,,,,,,,,,,,,,,,,,erosive,sharp,sub-horizontal,thinly bedded,,,,,,,,,,,,,355,U1457,C,84,R,2,A,
355-U1457C-84R-2-A,53,67,989.03,989.17,,silty,claystone,with nannofossils,silty claystone with nannofossils,,,green,GLEY 1 5/10GY (greenish gray),,clay,1,silt,2,,,,,,,,,,,,,,,,,erosive,sharp,sub-horizontal,thinly bedded,,,,,,,,,,,,,355,U1457,C,84,R,2,A,
355-U1457C-84R-2-A,67,85,989.17,989.35,,silty,claystone,,silty claystone,,,dark gray,GLEY 1 4/10Y (dark greenish gray),,clay,1,silt,2,,,,,,,,,,,,,,,,,gradational,sharp,sub-horizontal,thinly bedded,,,,,slight,2,,,,,,,355,U1457,C,84,R,2,A,
355-U1457C-84R-2-A,85,102,989.35,989.52,,silty,claystone,with nannofossils,silty claystone with nannofossils,,,green,GLEY 1 5/10GY (greenish gray),,clay,1,silt,2,,,,,,,,,,,,,,,,,erosive,sharp,sub-horizontal,thinly bedded,,,,,slight,2,,,,,,,355,U1457,C,84,R,2,A,
355-U1457C-84R-2-A,102,150,989.52,990,,silty,claystone,,silty claystone,,,dark gray,GLEY 1 4/10Y (dark greenish gray),,clay,1,silt,2,,,,,,,,,,,,,,,,,,,,thinly bedded,,,,,slight,2,,,,,,,355,U1457,C,84,R,2,A,
355-U1457C-84R-3-A,0,41,990,990.41,,,claystone,,claystone,,tilted bedding,dark green,GLEY 1 3/10GY (very dark greenish gray),,clay,1,silt,2,,,,,,,,,,,,,,,,,erosive,sharp,inclined,medium bedded,,,,,,,,,,,,,355,U1457,C,84,R,3,A,
355-U1457C-84R-3-A,41,87,990.41,990.87,,,claystone,,claystone,,,dark green,GLEY 1 3/10GY (very dark greenish gray),70,clay,1,silt,2,,silty,claystone,with nannofossils,silty claystone,silty claystone with nannofossils,claystone with nannofossils,green,GLEY 1 5/10GY (greenish gray),30,clay,1,silt,2,,100,gradational,gradational,sub-horizontal,thinly bedded,,,,,slight,2,,,,,,,355,U1457,C,84,R,3,A,
355-U1457C-84R-3-A,87,150,990.87,991.5,,,claystone,,claystone,,,dark green,GLEY 1 3/10GY (very dark greenish gray),,clay,1,silt,2,,,,,,,,,,,,,,,,,,,,medium bedded,,,,,slight,2,,,,,,,355,U1457,C,84,R,3,A,
355-U1457C-84R-4-A,0,26,991.5,991.76,,,claystone,,claystone,,,dark green,GLEY 1 3/10GY (very dark greenish gray),,clay,1,silt,2,,,,,,,,,,,,,,,,,gradational,gradational,inclined,medium bedded,,,,,,,,,,,,,355,U1457,C,84,R,4,A,
355-U1457C-84R-4-A,26,51,991.76,992.01,,silty,claystone,with nannofossils,silty claystone with nannofossils,,,green,GLEY 1 5/10GY (greenish gray),80,clay,1,silt,2,,silty,claystone,,silty claystone,silty claystone,claystone,green,GLEY 1 5/10GY (greenish gray),20,clay,1,silt,2,,100,gradational,gradational,sub-horizontal,thinly bedded,,,,,,,,,,,,,355,U1457,C,84,R,4,A,
355-U1457C-84R-4-A,51,74,992.01,992.24,,,claystone,,claystone,,,dark green,GLEY 1 3/10GY (very dark greenish gray),,clay,1,silt,2,,,,,,,,,,,,,,,,,gradational,sharp,sub-horizontal,medium bedded,,,,,,,,,,,,,355,U1457,C,84,R,4,A,
355-U1457C-84R-4-A,74,109,992.24,992.59,,,claystone,,claystone,,,dark green,GLEY 1 3/10GY (very dark greenish gray),90,clay,1,silt,2,,silty,claystone,with nannofossils,silty claystone,silty claystone with nannofossils,claystone with nannofossils,green,GLEY 1 5/10GY (greenish gray),10,clay,1,silt,2,,100,erosive,sharp,sub-horizontal,medium bedded,,,,,slight,2,pyrite,,,,,,355,U1457,C,84,R,4,A,
355-U1457C-84R-4-A,109,125,992.59,992.75,,silty,claystone,with nannofossils,silty claystone with nannofossils,,,green,GLEY 1 5/10GY (greenish gray),,clay,1,silt,2,,,,,,,,,,,,,,,,,gradational,gradational,sub-horizontal,medium bedded,,,,,slight,2,,,,,,,355,U1457,C,84,R,4,A,
355-U1457C-84R-4-A,125,150,992.75,993,,,claystone,,claystone,,,dark green,GLEY 1 3/10GY (very dark greenish gray),60,clay,1,silt,2,,silty,claystone,with nannofossils,silty claystone,silty claystone with nannofossils,claystone with nannofossils,green,GLEY 1 5/10GY (greenish gray),40,clay,1,silt,2,,100,,,,medium bedded,,,,,,,,,,,,,355,U1457,C,84,R,4,A,
355-U1457C-84R-5-A,0,65,993,993.65,,silty,claystone,with calcite,silty claystone with calcite,,tilted bedding,green,GLEY 1 5/5GY (greenish gray),,silt,2,very fine sand,3,,,,,,,,,,,,,,,,,gradational,gradational,sub-horizontal,thinly bedded,,,,,,,,,,,,,355,U1457,C,84,R,5,A,
355-U1457C-84R-5-A,65,102,993.65,994.02,,silty,claystone,with nannofossils,silty claystone with nannofossils,,,dark gray,GLEY 1 4/10Y (dark greenish gray),,clay,1,silt,2,,,,,,,,,,,,,,,,,erosive,sharp,sub-horizontal,thinly bedded,,,,,,,,,,,,,355,U1457,C,84,R,5,A,
355-U1457C-84R-5-A,102,150,994.02,994.5,,,claystone,,claystone,,,dark green,GLEY 1 3/10GY (very dark greenish gray),80,clay,1,silt,2,,silty,claystone,,silty claystone,silty claystone,claystone,dark gray,GLEY 1 4/10Y (dark greenish gray),20,clay,1,silt,2,,100,,,,thinly bedded,,,,,,,,,,,,,355,U1457,C,84,R,5,A,
355-U1457C-84R-6-A,0,52,994.5,995.02,,,claystone,,claystone,,,dark gray,GLEY 1 3/10Y (very dark greenish gray),,silt,2,silt,2,,,,,,,,,,,,,,,,,bioturbated,bioturbated,horizontal,medium bedded,,,,,,,,,,,,,355,U1457,C,84,R,6,A,
355-U1457C-84R-6-A,52,76,995.02,995.26,,sandy,siltstone,,sandy siltstone,,,dark gray,GLEY 1 2.5/10Y (greenish black),,silt,2,very fine sand,3,,,,,,,,,,,,,,,,,erosive,sharp,horizontal,medium bedded,,,,,,,,,,,,,355,U1457,C,84,R,6,A,
355-U1457C-84R-6-A,76,107,995.26,995.57,,sandy,siltstone,with calcite,sandy siltstone with calcite,,,dark gray,10YR 2/1 (black),90,very fine sand,3,fine sand,4,,,siltstone,,siltstone,siltstone,siltstone,dark gray,10YR 3/3 (dark brown),10,silt,2,silt,2,,100,gradational,gradational,horizontal,thinly bedded,,,,,,,,,,,,,355,U1457,C,84,R,6,A,
355-U1457C-84R-6-A,107,133,995.57,995.83,,,siltstone,,siltstone,,parallel lamination,dark gray,10YR 3/3 (dark brown),,silt,2,silt,2,,,,,,,,,,,,,,,,,,,,thinly bedded,,,,,,,,,,,,,355,U1457,C,84,R,6,A,
355-U1457C-84R-CC-A,0,10,995.83,995.93,,,siltstone,,siltstone,,color banding,dark gray,10YR 3/3 (dark brown),,silt,2,silt,2,,,,,,,,,,,,,,,,,,,,thinly bedded,,,,,,,,,,,,,355,U1457,C,84,R,CC,A,
355-U1457C-85R-1-A,0,39,996.7,997.09,,sandy,siltstone,with calcite,sandy siltstone with calcite,,,dark gray,10YR 3/1 (very dark gray),,silt,2,very fine sand,3,,,,,,,,,,,,,,,,,erosive,sharp,horizontal,thinly bedded,,,,,,,,,,,,,355,U1457,C,85,R,1,A,
355-U1457C-85R-1-A,39,53,997.09,997.23,,silty,claystone,,silty claystone,,,bluish gray,GLEY 1 4/10GY (dark greenish gray),,clay,1,silt,2,,,,,,,,,,,,,,,,,gradational,gradational,horizontal,thinly bedded,,,,,slight,2,,,,,,,355,U1457,C,85,R,1,A,
355-U1457C-85R-1-A,53,92,997.23,997.62,,silty,claystone,,silty claystone,,,brown,10YR 3/2 (very dark grayish brown),,clay,1,silt,2,,,,,,,,,,,,,,,,,erosive,sharp,horizontal,thinly bedded,,,,,slight,2,,,,,,,355,U1457,C,85,R,1,A,
355-U1457C-85R-1-A,92,109,997.62,997.79,,,siltstone,with calcite,siltstone with calcite,,,gray,GLEY 1 5/5GY (greenish gray),,silt,2,very fine sand,3,,,,,,,,,,,,,,,,,erosive,sharp,horizontal,thinly bedded,,,,,slight,2,,,,,,,355,U1457,C,85,R,1,A,
355-U1457C-85R-1-A,109,127,997.79,997.97,,silty,claystone,with nannofossils,silty claystone with nannofossils,,Planolites,gray,10YR 4/1 (dark gray),,clay,1,silt,2,,,,,,,,,,,,,,,,,gradational,gradational,horizontal,thinly bedded,,,,,slight,2,,,,,,,355,U1457,C,85,R,1,A,
355-U1457C-85R-1-A,127,146,997.97,998.16,,silty,claystone,,silty claystone,,,brown,10YR 3/2 (very dark grayish brown),,clay,1,silt,2,,,,,,,,,,,,,,,,,,,,thinly bedded,,,,,slight,2,,,,,,,355,U1457,C,85,R,1,A,
355-U1457C-85R-2-A,0,40,998.16,998.56,,silty,claystone,with nannofossils,silty claystone with nannofossils,,,gray,10YR 3/2 (very dark grayish brown),,clay,1,silt,2,,,,,,,,,,,,,,,,,bioturbated,bioturbated,horizontal,thinly bedded,,,,,slight,2,,,,,,,355,U1457,C,85,R,2,A,
355-U1457C-85R-2-A,40,85,998.56,999.01,,silty,claystone,,silty claystone,,Zoophycos,dark gray,10YR 3/1 (very dark gray),,clay,1,silt,2,,,,,,,,,,,,,,,,,bioturbated,bioturbated,horizontal,thinly bedded,,,,,slight,2,,,,,,,355,U1457,C,85,R,2,A,
355-U1457C-85R-2-A,85,112,999.01,999.28,,silty,claystone,,silty claystone,,Planolites,brown,10YR 3/2 (very dark grayish brown),,clay,1,silt,2,,,,,,,,,,,,,,,,,,,,thinly bedded,,,,,moderate,3,,,,,,,355,U1457,C,85,R,2,A,
355-U1457C-85R-3-A,0,27,999.28,999.55,,silty,claystone,with nannofossils,silty claystone with nannofossils,,burrows,dark gray,GLEY 1 4/5G (dark greenish gray),,clay,1,silt,2,,,,,,,,,,,,,,,,,gradational,gradational,horizontal,thinly bedded,,,,,moderate,3,pyrite,,,,,,355,U1457,C,85,R,3,A,
355-U1457C-85R-3-A,27,68,999.55,999.96,,silty,claystone,,silty claystone,,burrows,brown,10YR 3/2 (very dark grayish brown),80,clay,1,silt,2,,silty,claystone,with nannofossils,silty claystone,silty claystone with nannofossils,claystone with nannofossils,green,GLEY 1 4/5G (dark greenish gray),20,clay,1,silt,2,,100,,,,medium bedded,,,,,slight,2,,,,,,,355,U1457,C,85,R,3,A,
355-U1457C-86R-1-A,0,10,1006.1,1006.2,,silty,claystone,,silty claystone,,,brown,10YR 3/2 (very dark grayish brown),,clay,1,silt,2,,,,,,,,,,,,,,,,,irregular,,horizontal,thinly bedded,,,,,slight,2,,,,,,,355,U1457,C,86,R,1,A,
355-U1457C-86R-1-A,10,30,1006.2,1006.4,,silty,claystone,with nannofossils,silty claystone with nannofossils,,,gray,10YR 4/1 (dark gray),80,clay,1,silt,2,,,calcilutite,,calcilutite,calcilutite,calcilutite,light gray,2.5Y 6/1 (gray),20,silt,2,very fine sand,3,,100,irregular,,horizontal,thinly bedded,,,,,,,,,,,,,355,U1457,C,86,R,1,A,
355-U1457C-86R-1-A,30,150,1006.4,1007.6,,,calcilutite,,calcilutite,,lens or pod,light gray,2.5Y 6/1 (gray),,silt,2,very fine sand,3,,,,,,,,,,,,,,,,,,,,very thickly bedded,,,,,,,,,,,,,355,U1457,C,86,R,1,A,
355-U1457C-86R-2-A,0,140,1007.6,1009,,,calcilutite,,calcilutite,,lens or pod,light gray,2.5Y 6/1 (gray),,silt,2,very fine sand,3,,,,,,,,,,,,,,,,,,,,very thickly bedded,,,,,,,,,,,,,355,U1457,C,86,R,2,A,
355-U1457C-86R-CC-A,0,21,1009,1009.21,,,calcilutite,,calcilutite,,lens or pod,light gray,2.5Y 6/1 (gray),,silt,2,very fine sand,3,,,,,,,,,,,,,,,,,,,,medium bedded,,,,,,,,,,,,,355,U1457,C,86,R,CC,A,
355-U1457C-87R-1-A,0,21,1011.1,1011.31,,,calcilutite,,calcilutite,,lens or pod,light gray,2.5Y 6/1 (gray),,silt,2,very fine sand,3,,,,,,,,,,,,,,,,,,,,medium bedded,,,,,,,,,,,,,355,U1457,C,87,R,1,A,
355-U1457C-88R-1-A,0,145,1016.1,1017.55,,,calcarenite,,calcarenite,,lens or pod,light gray,GLEY 1 7/10Y (light greenish grey),,fine sand,4,coarse sand,6,,,,,,,,,,,,,,,,,,,,very thickly bedded,,,,,,,,,,,,,355,U1457,C,88,R,1,A,
355-U1457C-88R-2-A,0,147,1017.55,1019.02,,,calcarenite,,calcarenite,,lens or pod,light gray,GLEY 1 7/10Y (light greenish grey),,fine sand,4,coarse sand,6,,,,,,,,,,,,,,,,,,,,very thickly bedded,normally graded,,,,,,,,,,,,355,U1457,C,88,R,2,A,
355-U1457C-88R-3-A,0,150,1019.02,1020.52,,,calcarenite,,calcarenite,,lens or pod,light gray,GLEY 1 7/10Y (light greenish grey),,fine sand,4,granule,8,,,,,,,,,,,,,,,,,,,,very thickly bedded,normally graded,,,,,,,,,,,,355,U1457,C,88,R,3,A,
355-U1457C-88R-4-A,0,148,1020.52,1022,,,calcarenite,,calcarenite,,,light gray,GLEY 1 7/10Y (light greenish grey),,medium sand,5,granule,8,,,,,,,,,,,,,,,,,,,,very thickly bedded,normally graded,,,,,,,,,,,,355,U1457,C,88,R,4,A,
355-U1457C-88R-5-A,0,146,1022,1023.46,,,calcarenite,,calcarenite,,,light gray,GLEY 1 7/10Y (light greenish grey),,medium sand,5,pebble,9,,,,,,,,,,,,,,,,,,,,very thickly bedded,normally graded,,,,,,,,,,,,355,U1457,C,88,R,5,A,
355-U1457C-88R-6-A,0,121,1023.46,1024.67,,,calcarenite,,calcarenite,,,light gray,GLEY 1 7/10Y (light greenish grey),,coarse sand,6,pebble,9,,,,,,,,,,,,,,,,,,,,very thickly bedded,normally graded,,,,,,,,,,,,355,U1457,C,88,R,6,A,
355-U1457C-88R-7-A,0,65,1024.67,1025.32,,,calcarenite,,calcarenite,,,light gray,GLEY 1 7/10Y (light greenish grey),,coarse sand,6,pebble,9,,,,,,,,,,,,,,,,,planar,sharp,horizontal,thickly bedded,normally graded,,,,,,,,,,,,355,U1457,C,88,R,7,A,
355-U1457C-88R-7-A,65,92,1025.32,1025.59,,,limestone,,limestone,,lens or pod,light green,GLEY 1 8/5GY (light greenish gray),,clay,1,silt,2,,,,,,,,,,,,,,,,,planar,sharp,sub-horizontal,medium bedded,,,,,,,,,,,,,355,U1457,C,88,R,7,A,
355-U1457C-88R-7-A,92,118,1025.59,1025.85,,,calcarenite,,calcarenite,,,light gray,GLEY 1 7/10Y (light greenish grey),,coarse sand,6,pebble,9,,,,,,,,,,,,,,,,,,,,medium bedded,normally graded,,,,,,,,,,,,355,U1457,C,88,R,7,A,
355-U1457C-88R-CC-A,0,6,1025.85,1025.91,,,calcarenite,,calcarenite,,,light gray,GLEY 1 7/10Y (light greenish grey),,coarse sand,6,pebble,9,,,,,,,,,,,,,,,,,,,,thinly bedded,normally graded,,,,,,,,,,,,355,U1457,C,88,R,CC,A,
355-U1457C-89R-1-A,0,25,1025.4,1025.65,,,breccia,,breccia,,,light gray,GLEY 1 7/10Y (light greenish grey),,granule,8,pebble,9,,,,,,,,,,,,,,,,,erosive,sharp,sub-horizontal,medium bedded,,,,,,,,,,,,,355,U1457,C,89,R,1,A,
355-U1457C-89R-1-A,25,51,1025.65,1025.91,,,limestone,,limestone,,,light green,GLEY 1 7/10GY (light greenish grey),,clay,1,silt,2,,,,,,,,,,,,,,,,,erosive,sharp,sub-horizontal,medium bedded,,,,,,,,,,,,,355,U1457,C,89,R,1,A,
355-U1457C-89R-1-A,51,74,1025.91,1026.14,,,limestone,,limestone,,Chondrites,light green,GLEY 1 7/10GY (light greenish grey),,clay,1,silt,2,,,claystone,,claystone,claystone,claystone,black,GLEY 1 2.5/N (black),10,clay,1,silt,2,,10,erosive,sharp,horizontal,medium bedded,,,,,moderate,3,pyrite,,,,,,355,U1457,C,89,R,1,A,
355-U1457C-89R-1-A,74,98,1026.14,1026.38,,,breccia,,breccia,,,light gray,GLEY 1 7/10Y (light greenish grey),,granule,8,pebble,9,,,,,,,,,,,,,,,,,erosive,sharp,sub-horizontal,medium bedded,,,,,,,,,,,,,355,U1457,C,89,R,1,A,
355-U1457C-89R-1-A,98,132,1026.38,1026.72,,,breccia,,breccia,,,light gray,GLEY 1 7/10Y (light greenish grey),90,granule,8,pebble,9,,,limestone,,limestone,limestone,limestone,light green,GLEY 1 7/10GY (light greenish grey),10,granule,8,pebble,9,,100,,,,thickly bedded,,,,,,,,,,,,,355,U1457,C,89,R,1,A,
