Sample,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Lithology Prefix,Lithology Principal Name,Lithology Suffix,MAJ Lith. prefix+name+suffix [read only],Amount of ash in lithology,Amount of ash in lithology rank [read only],Sed. structures,MAJ Lith. color,Bioturbation intensity,Bioturbation intensity rank [read only],Clast abundance,Number of clasts (>2mm),Clast 1 igneous -  grain size,Clast 1 igneous -  roundness,Clast 2 sediment - grain size,Clast 2 sediment - roundness,Clast 3 metamorphic - grain size,Clast 3 metamorphic - roundness,Macrofossil,Diagenetic constituent,Diagenetic constituent composition,General interval comment,Bottom contact or boundary type,Bottom contact geometry,Ship File Links,Shore File Links,File Data,Exp,Site,Hole,Core,Type,Section,A/W,Extra Sample ID Data,Minor Lithology Prefix,Minor Lithology Name,Minor Lithology Suffix
341-U1418A-26H-3-A,0,100,177.8,178.8,,interbedded silt(stone) and mud(stone) [McKW53],,interbedded silt(stone) and mud(stone) ,,,,N 4 (dark gray),,,present [A79],2,,,,,,,,,,mud with thin (0.4 cm) silt layers; layers have sharp boundaries and discontinuous shape,,,,,,341,U1418,A,26,H,3,A,,,,
341-U1418A-26H-4-A,0,61,178.8,179.41,,interbedded silt(stone) and mud(stone) [McKW53],,interbedded silt(stone) and mud(stone) ,,,,N 4 (dark gray),,,present [A79],1,,,,,,,,,,mud with thin (0.4 cm) silt layers; layers have sharp boundaries and discontinuous shape,,,,,,341,U1418,A,26,H,4,A,,,,
341-U1418A-26H-CC-A,0,28,179.41,179.69,,interbedded silt(stone) and mud(stone) [McKW53],,interbedded silt(stone) and mud(stone) ,,,,N 4 (dark gray),,,,,,,,,,,,,,mud with thin (0.4 cm) silt layers; layers have sharp boundaries and discontinuous shape,,,,,,341,U1418,A,26,H,CC,A,,,,
341-U1418A-26H-CC-A,28,34,179.69,179.75,,,,,,,,,,,,,,,,,,,,,,PAL sample,,,,,,341,U1418,A,26,H,CC,A,,,,
341-U1418A-27H-1-A,0,142,179.5,180.92,,interbedded silt(stone) and mud(stone) [McKW53],,interbedded silt(stone) and mud(stone) ,trace amount,1,,N 4 (dark gray),slight [DB86],1,present [A79],13,,,,,,,,,,"- interbedded mud with silt
- mud SLIGHTLY colour banded between more greenish and more greyish
- few and small black mottles
- light ash(?) patches (<10 cm) around 3 cm and 45-53 and 95-97
- scattered lonestones


- silt laminae
- <2 mm thick
- continuous to discontinuous
- sharp (erosive) lower boundaries
- sharp upper boundaries
- rel. low number: ~ 3 pcs",sharp contact,,,,,341,U1418,A,27,H,1,A,,,,
341-U1418A-27H-1-A,142,144,180.92,180.94,,sand [Leg210],,sand ,,,normal grading,5Y 3/1 (very dark gray),,,,,,,,,,,,,,"- graded sand from fine sand with mud (5Y 3/1, lower cm) to muddy very fine sand (5Y 4/1, upper cm); relatively sharp transition between intervals
- erosive lower boundary",sharp contact,erosive,,,,341,U1418,A,27,H,1,A,,,,
341-U1418A-27H-1-A,144,151,180.94,181.01,,interbedded silt(stone) and mud(stone) [McKW53],,interbedded silt(stone) and mud(stone) ,,,,N 4 (dark gray),slight [DB86],1,,,,,,,,,,,,"- interbedded mud with silt
- mud SLIGHTLY colour banded between more greenish and more greyish
- few and small black mottles
",,,,,,341,U1418,A,27,H,1,A,,,,
341-U1418A-27H-2-A,0,150,181.01,182.51,,interbedded silt(stone) and mud(stone) [McKW53],,interbedded silt(stone) and mud(stone) ,,,,N 4 (dark gray),slight [DB86],1,present [A79],3,,,,,,,,,,"- interbedded mud with silt
- mud SLIGHTLY colour banded between more greenish and more greyish
- few and small black mottles
- scattered lonestones


- silt laminae
- <6 mm thick
- continuous to discontinuous
- sharp (erosive) lower boundaries
- sharp upper boundaries
- ~19 pcs.
- spacing: ~5 mm - ~30 cm",,,,,,341,U1418,A,27,H,2,A,,,,
341-U1418A-27H-3-A,0,43,182.51,182.94,,interbedded silt(stone) and mud(stone) [McKW53],,interbedded silt(stone) and mud(stone) ,,,,N 4 (dark gray),slight [DB86],1,present [A79],1,,,,,,,,,,"- interbedded mud with silt
- mud SLIGHTLY colour banded between more greenish and more greyish
- few and small black mottles


- silt laminae
- <2 mm thick
- continuous to discontinuous
- sharp (erosive) lower boundaries
- sharp upper boundaries
- <5 pcs.
- spacing: ~2 - 11 cm


- one lonestone of greywack(?) between c. 37-43 cm",,,,,,341,U1418,A,27,H,3,A,,,,
341-U1418A-27H-3-A,43,45,182.94,182.96,,sand [Leg210],,sand ,,,normal grading,5Y 3/1 (very dark gray),,,,,,,,,,,,,,"- graded sand from medium to muddy very fine sand
- erosive and deformed lower boundary -> most probably related to load from overlying clast",sharp contact,erosive,,,,341,U1418,A,27,H,3,A,,,,
341-U1418A-27H-3-A,45,100,182.96,183.51,,interbedded silt(stone) and mud(stone) [McKW53],,interbedded silt(stone) and mud(stone) ,,,,N 4 (dark gray),slight [DB86],1,present [A79],2,,,,,,,,,,"- interbedded mud with silt
- mud SLIGHTLY colour banded between more greenish and more greyish
- few and small black mottles
- scattered lonestones


- silt laminae
- <2 mm thick
- continuous to discontinuous
- sharp (erosive) lower boundaries
- sharp upper boundaries
- ~8 pcs.
- spacing: 3-20 cm
",,,,,,341,U1418,A,27,H,3,A,,,,
341-U1418A-27H-4-A,0,73,183.51,184.24,,interbedded silt(stone) and mud(stone) [McKW53],,interbedded silt(stone) and mud(stone) ,,,,N 4 (dark gray),slight [DB86],1,,,,,,,,,,,,"- interbedded mud with silt
- mud SLIGHTLY colour banded between more greenish and more greyish
- few and small black mottles
- one black lamina (70-70.5)


- silt laminae
- <5 mm thick
- continuous to discontinuous
- sharp (erosive) lower boundaries
- sharp upper boundaries
- ~15 pcs.
- spacing: ~1 - 16 cm
",,,,,,341,U1418,A,27,H,4,A,,,,
341-U1418A-27H-CC-A,0,19,184.24,184.43,,interbedded silt(stone) and mud(stone) [McKW53],,interbedded silt(stone) and mud(stone) ,,,,N 4 (dark gray),slight [DB86],1,,,,,,,,,,,,"- interbedded mud with silt
- mud SLIGHTLY colour banded between more greenish and more greyish
- few and small black mottles


- silt laminae
- <5 mm thick
- continuous to discontinuous
- sharp (erosive) lower boundaries
- sharp upper boundaries
- <5 pcs.
- spacing: ~2 - 7 cm
",,,,,,341,U1418,A,27,H,CC,A,,,,
341-U1418A-27H-CC-A,19,25,184.43,184.49,,,,,,,,,,,,,,,,,,,,,,Sample PAL,,,,,,341,U1418,A,27,H,CC,A,,,,
341-U1418A-28H-1-A,0,102,184.2,185.22,,interbedded silt(stone) and mud(stone) [McKW53],,interbedded silt(stone) and mud(stone) ,,,,N 4 (dark gray),slight [DB86],1,present [A79],2,,,,,,,,,,"mud with interbedded thin, often discontinuous silt layers (0.5 cm) or patches; slight color variations, very few black mottles",,,,,,341,U1418,A,28,H,1,A,,,,
341-U1418A-28H-1-A,102,140,185.22,185.6,,mud [Leg210],,mud ,,,,N 4 (dark gray),slight [DB86],1,,,,,,,,,,,,,,,,,,341,U1418,A,28,H,1,A,,,,
341-U1418A-28H-1-A,140,150,185.6,185.7,,,,,,,,,,,,,,,,,,,,,,IW sample,,,,,,341,U1418,A,28,H,1,A,,,,
341-U1418A-28H-2-A,0,57,185.7,186.27,,mud [Leg210],,mud ,,,,N 4 (dark gray),slight [DB86],1,present [A79],1,,,,,,,,,,slight color variations and very few small silt lenses,,,,,,341,U1418,A,28,H,2,A,,,,
341-U1418A-28H-2-A,57,98,186.27,186.68,diatom bearing,mud [Leg210],with volcanic ash [Leg339],diatom bearing mud  with volcanic ash ,trace amount,1,,10Y 4/1 (dark greenish gray),moderate [DB86],2,present [A79],1,,,,,,,,,,mud with dispersed mini lenses of reworked/bioturbated gray (2.5Y 6/1) volcanic glass; few sponge spicules; lithified worm burrow,,,,,,341,U1418,A,28,H,2,A,,,,
341-U1418A-28H-2-A,98,103,186.68,186.73,,mud [Leg210],with silt [Leg339],mud  with silt ,,,,N 4 (dark gray),slight [DB86],1,,,,,,,,,,,,massive mud with few small silt patches,,,,,,341,U1418,A,28,H,2,A,,,,
341-U1418A-28H-2-A,103,105,186.73,186.75,,sand [Leg210],,sand ,,,normal grading,5Y 3/1 (very dark gray),,,,,,,,,,,,,,"poorly sorted fine sand, normally graded with sharp boundaries",sharp contact,erosive,,,,341,U1418,A,28,H,2,A,,,,
341-U1418A-28H-2-A,105,151,186.75,187.21,,mud [Leg210],with silt [Leg339],mud  with silt ,,,,N 4 (dark gray),slight [DB86],1,,,,,,,,,,,,massive mud with few small silt patches,,,,,,341,U1418,A,28,H,2,A,,,,
341-U1418A-28H-3-A,0,100,187.21,188.21,,interbedded silt(stone) and mud(stone) [McKW53],,interbedded silt(stone) and mud(stone) ,,,,N 4 (dark gray),slight [DB86],1,present [A79],1,,,,,,,,,,"mud with few thin(1 cm), often discontinuous silt (sometimes very fine sand) layers; sharp irregular boundaries; bottom of this section is slightly greener (mix N4 to 10Y 4/1) but pretty massive",,,,,,341,U1418,A,28,H,3,A,,,,
341-U1418A-28H-4-A,0,74,188.21,188.95,,interbedded silt(stone) and mud(stone) [McKW53],,interbedded silt(stone) and mud(stone) ,,,,N 4 (dark gray),,,,,,,,,,,,,,massive mud with few thin silt layers (often discontinuous) with sharp irregular boundaries,,,,,,341,U1418,A,28,H,4,A,,,,
341-U1418A-28H-CC-A,0,22.5,188.95,189.175,,mud [Leg210],,mud ,,,,N 4 (dark gray),,,,,,,,,,,,,,,,,,,,341,U1418,A,28,H,CC,A,,,,
341-U1418A-28H-CC-A,22.5,28,189.175,189.23,,,,,,,,,,,,,,,,,,,,,,PAL sample,,,,,,341,U1418,A,28,H,CC,A,,,,
341-U1418A-29H-1-A,0,70.5,188.9,189.605,,mud [Leg210],,mud ,,,,10Y 4/1 (dark greenish gray),moderate [DB86],2,present [A79],3,,,,,,,,,,"- mud with multiple patches of light ash(?) smaller 5 mm, esp. below 22 cm",,,,,,341,U1418,A,29,H,1,A,,,,
341-U1418A-29H-1-A,70.5,73,189.605,189.63,,sand [Leg210],,sand ,,,,5Y 4/1 (dark gray),none [DB86],0,,,,,,,,,,,,"- medium to very fine sand
- graded
- erosive lower and gradational upper boundary",,,,,,341,U1418,A,29,H,1,A,,,,
341-U1418A-29H-1-A,73,107.5,189.63,189.975,,mud [Leg210],,mud ,trace amount,1,,N 4 (dark gray),slight [DB86],1,present [A79],3,,,,,,,,,,"- mud slightly colour banded to more greenish and greyish
- scattered patches of ash(?) smaller 1 cm
- scattered lonestones
",,,,,,341,U1418,A,29,H,1,A,,,,
341-U1418A-29H-1-A,107.5,109,189.975,189.99,,sand [Leg210],,sand ,,,,5Y 4/1 (dark gray),none [DB86],0,,,,,,,,,,,,"- medium to very fine sand
- graded
- erosive lower and gradational upper boundary",,,,,,341,U1418,A,29,H,1,A,,,,
341-U1418A-29H-1-A,109,145,189.99,190.35,,mud [Leg210],,mud ,trace amount,1,,N 4 (dark gray),slight [DB86],1,present [A79],4,,,,,,,,,,"- mud slightly colour banded to more greenish and greyish
- scattered lonestones of pebble and granule size, e.g. sedimentary rock at c. 7 cm
",,,,,,341,U1418,A,29,H,1,A,,,,
341-U1418A-29H-2-A,0,1,190.4,190.41,,mud [Leg210],,mud ,trace amount,1,,N 4 (dark gray),slight [DB86],1,,,,,,,,,,,,,,,,,,341,U1418,A,29,H,2,A,,,,
341-U1418A-29H-2-A,1,2.5,190.41,190.425,,sand [Leg210],,sand ,,,,5Y 4/1 (dark gray),none [DB86],0,,,,,,,,,,,,"- medium to very fine sand
- graded
- erosive lower and gradational upper boundary",,,,,,341,U1418,A,29,H,2,A,,,,
341-U1418A-29H-2-A,2.5,24,190.425,190.64,,mud [Leg210],,mud ,,,,N 4 (dark gray),slight [DB86],1,present [A79],2,,,,,,,,,,"- mud slightly colour banded to more greenish and greyish
- scattered lonestones of pebble and granule size, e.g. sedimentary rock at c. 7 cm
",,,,,,341,U1418,A,29,H,2,A,,,,
341-U1418A-29H-2-A,24,25.5,190.64,190.655,,sand [Leg210],,sand ,,,,5Y 4/1 (dark gray),none [DB86],0,,,,,,,,,,,,"- medium to very fine sand
- graded
- erosive lower and gradational upper boundary",,,,,,341,U1418,A,29,H,2,A,,,,
341-U1418A-29H-2-A,25.5,150,190.655,191.9,,mud [Leg210],,mud ,,,,N 4 (dark gray),slight [DB86],1,present [A79],8,,,,,,,,,,"- interbedded mud and silt/sand
- mud slightly colour banded to more greenish and greyish
- scattered lonestones

- silt laminae
- continuous to discontinuous
- sharp lower boundaries
- sharp to gradational upper boundaries
- ~15 pcs
- max. 6 mm
- spacing ~2 - 15 cm",,,,,,341,U1418,A,29,H,2,A,,,,
341-U1418A-29H-3-A,0,28.5,191.9,192.185,,mud [Leg210],,mud ,,,,N 4 (dark gray),slight [DB86],1,present [A79],1,,,,,,,,,,"- interbedded mud and silt/sand
- mud slightly colour banded to more greenish and greyish
- scattered lonestones

- silt laminae
- continuous to discontinuous
- sharp lower boundaries
- sharp to gradational upper boundaries
- >30 pcs
- max. 5 mm
- spacing ~5 mm - 8 cm",,,,,,341,U1418,A,29,H,3,A,,,,
341-U1418A-29H-3-A,28.5,29,192.185,192.19,volcaniclastic bearing,silt [Leg210],,volcaniclastic bearing silt ,volcaniclastic-bearing,2,,5Y 5/1 (gray),,,,,,,,,,,,,,,,,,,,341,U1418,A,29,H,3,A,,,,
341-U1418A-29H-3-A,29,100,192.19,192.9,,interbedded silt(stone) and mud(stone) [McKW53],,interbedded silt(stone) and mud(stone) ,,,,N 4 (dark gray),slight [DB86],1,present [A79],2,,,,,,,,,,"- continuation of 0-28.5

- interbedded mud and silt/sand
- mud slightly colour banded to more greenish and greyish
- scattered lonestones

- silt laminae
- continuous to discontinuous
- sharp lower boundaries
- sharp to gradational upper boundaries
- >30 pcs
- max. 5 mm
- spacing ~5 mm - 8 cm",,,,,,341,U1418,A,29,H,3,A,,,,
341-U1418A-29H-4-A,0,57,192.9,193.47,,interbedded silt(stone) and mud(stone) [McKW53],,interbedded silt(stone) and mud(stone) ,,,,N 4 (dark gray),slight [DB86],1,present [A79],1,,,,,,,,,,"- interbedded mud and silt/sand
- mud slightly colour banded to more greenish and greyish
- one lonestone (granule)

- silt laminae
- continuous to discontinuous
- sharp lower boundaries
- sharp to gradational upper boundaries
- >10 pcs
- max. 1 cm
- spacing ~1 cm - ~16 cm",,,,,,341,U1418,A,29,H,4,A,,,,
341-U1418A-29H-CC-A,0,25,193.47,193.72,,interbedded silt(stone) and mud(stone) [McKW53],,interbedded silt(stone) and mud(stone) ,,,,N 4 (dark gray),slight [DB86],1,present [A79],3,,,,,,,,,,"- interbedded mud and silt/sand
- mud slightly colour banded to more greenish and greyish
- scattered lonestones

- silt laminae
- continuous to discontinuous
- sharp lower boundaries
- sharp to gradational upper boundaries
- ~8 pcs
- max. 3 mm
- spacing ~5 mm - 10 cm",,,,,,341,U1418,A,29,H,CC,A,,,,
341-U1418A-29H-CC-A,25,30,193.72,193.77,,,,,,,,,,,,,,,,,,,,,,Sample PAL,,,,,,341,U1418,A,29,H,CC,A,,,,
341-U1418A-30H-1-A,0,150,193.6,195.1,,mud [Leg210],,mud ,,,color banding,N 4 (dark gray),,,present [A79],4,,,,,,,,,,massive mud with clear color banding; only few silty patches or thin layers (0.3 cm),,,,,,341,U1418,A,30,H,1,A,,,,
341-U1418A-30H-2-A,0,71,195.1,195.81,,mud [Leg210],,mud ,,,color banding,N 4 (dark gray),,,present [A79],1,,,,,,,,,,massive mud; only few silty patches or thin layers (0.3 cm),,,,,,341,U1418,A,30,H,2,A,,,,
341-U1418A-30H-2-A,71,74,195.81,195.84,,silt [Leg210],,silt ,,,,N 4 (dark gray),,,,,,,,,,,,,,,sharp contact,erosive,,,,341,U1418,A,30,H,2,A,,,,
341-U1418A-30H-2-A,74,150,195.84,196.6,volcaniclastic bearing,mud [Leg210],,volcaniclastic bearing mud ,trace amount,1,color banding,N 4 (dark gray),,,present [A79],2,,,,,,,,,,massive mud; only few silty patches or thin layers (0.3 cm); little (12 % glass) volcaniclastics in SS @ 77 cm,,,,,,341,U1418,A,30,H,2,A,,,,
341-U1418A-30H-3-A,0,93,196.6,197.53,,mud [Leg210],,mud ,,,color banding,N 4 (dark gray),,,,,,,,,,,,,,massive mud; only very few silty patches or thin layers (0.3 cm),,,,,,341,U1418,A,30,H,3,A,,,,
341-U1418A-30H-3-A,93,96,197.53,197.56,,sand [Leg210],,sand ,,,normal grading,5Y 4/1 (dark gray),,,,,,,,,,,,,,"very fine, poorly sorted sand",sharp contact,erosive,,,,341,U1418,A,30,H,3,A,,,,
341-U1418A-30H-3-A,96,116,197.56,197.76,,mud [Leg210],,mud ,,,color banding,N 4 (dark gray),,,,,,,,,,,,,,massive mud; only very few silty patches or thin layers (0.3 cm),,,,,,341,U1418,A,30,H,3,A,,,,
341-U1418A-30H-4-A,0,53,197.76,198.29,,mud [Leg210],,mud ,,,color banding,N 4 (dark gray),,,present [A79],3,,,,,,,,,,"massive mud, only slight color banding; very thin layer of s8ilt (0.3 cm) at top of this section",,,,,,341,U1418,A,30,H,4,A,,,,
341-U1418A-30H-CC-A,0,9,198.29,198.38,,mud [Leg210],,mud ,,,,N 4 (dark gray),,,,,,,,,,,,,,,,,,,,341,U1418,A,30,H,CC,A,,,,
341-U1418A-30H-CC-A,9,15,198.38,198.44,,,,,,,,,,,,,,,,,,,,,,PAL sample,,,,,,341,U1418,A,30,H,CC,A,,,,
341-U1418A-31H-1-A,0,55,198.3,198.85,,interbedded silt(stone) and mud(stone) [McKW53],,interbedded silt(stone) and mud(stone) ,,,,N 4 (dark gray),,,,,,,,,,,,,,"11 silt laminae, 10 cm or less",,,,,,341,U1418,A,31,H,1,A,,,,
341-U1418A-31H-1-A,55,115,198.85,199.45,,mud [Leg210],,mud ,,,,N 4 (dark gray),,,present [A79],2,,,,,granule [W22_2],subangular,,,,granules at 60 and 86 cm,,,,,,341,U1418,A,31,H,1,A,,,,
341-U1418A-31H-1-A,115,116,199.45,199.46,,sand [Leg210],,sand ,,,normal grading,N 4 (dark gray),,,,,,,,,,,,,,,sharp contact,planar,,,,341,U1418,A,31,H,1,A,,,,
341-U1418A-31H-1-A,116,135,199.46,199.65,,interbedded silt(stone) and mud(stone) [McKW53],,interbedded silt(stone) and mud(stone) ,,,,N 4 (dark gray),,,,,pebble [W22_2],subangular,pebble [W22_2],subrounded,,,,,,"1 clast metagabbro 2.5 cm long axis, subangular, at 126 cm; 1 clast 3 cm, siltstone, subrounded; 5 silt laminae, mud 3 cm or less",,,,,,341,U1418,A,31,H,1,A,,,,
341-U1418A-31H-1-A,135,150,199.65,199.8,,,,,,,,,,,,,,,,,,,,,,OJIM,,,,,,341,U1418,A,31,H,1,A,,,,
341-U1418A-31H-2-A,0,26,199.8,200.06,,interbedded silt(stone) and mud(stone) [McKW53],,interbedded silt(stone) and mud(stone) ,,,,N 4 (dark gray),,,,,,,,,,,,,,"7 silt laminae, mud 10 cm or less",,,,,,341,U1418,A,31,H,2,A,,,,
341-U1418A-31H-2-A,26,113,200.06,200.93,,mud [Leg210],,mud ,,,,N 4 (dark gray),,,present [A79],3,,,,,pebble [W22_2],subrounded,,,,"3 small argillite pebbles at 29, 49, and 105 cm",,,,,,341,U1418,A,31,H,2,A,,,,
341-U1418A-31H-2-A,113,117,200.93,200.97,,sand [Leg210],,sand ,,,normal grading,N 4 (dark gray),,,,,,,,,,,,,,,,,,,,341,U1418,A,31,H,2,A,,,,
341-U1418A-31H-2-A,117,135,200.97,201.15,,mud [Leg210],,mud ,,,,N 4 (dark gray),,,present [A79],1,,,,,pebble [W22_2],subangular,,,,1 argillite pebble 1.3 cm at 120 cm,,,,,,341,U1418,A,31,H,2,A,,,,
341-U1418A-31H-3-A,0,85,201.3,202.15,,mud [Leg210],,mud ,,,,N 4 (dark gray),,,present [A79],1,,,,,granule [W22_2],subangular,,,,"argillite granule at 16 cm; 3 silt lenses at 11, 49 and 58 cm",,,,,,341,U1418,A,31,H,3,A,,,,
341-U1418A-31H-3-A,85,117,202.15,202.47,,interbedded silt(stone) and mud(stone) [McKW53],,interbedded silt(stone) and mud(stone) ,,,,N 4 (dark gray),,,,,,,,,,,,,,"4 silt laminae, mud 10 cm or less",,,,,,341,U1418,A,31,H,3,A,,,,
341-U1418A-31H-4-A,0,14,202.47,202.61,,interbedded silt(stone) and mud(stone) [McKW53],,interbedded silt(stone) and mud(stone) ,,,,N 4 (dark gray),,,,,,,,,,,,,,"6 silt laminae, mud 3 cm or less",,,,,,341,U1418,A,31,H,4,A,,,,
341-U1418A-31H-4-A,14,44,202.61,202.91,,mud [Leg210],,mud ,,,,N 4 (dark gray),,,present [A79],2,,,,,granule [W22_2],subangular,,,,"2 granules, argillite?, at 28 and 40 cm",,,,,,341,U1418,A,31,H,4,A,,,,
341-U1418A-31H-4-A,44,60,202.91,203.07,,interbedded silt(stone) and mud(stone) [McKW53],,interbedded silt(stone) and mud(stone) ,,,,N 4 (dark gray),,,,,,,,,,,,,,"3 silt laminae, mud 6 cm or less",,,,,,341,U1418,A,31,H,4,A,,,,
341-U1418A-31H-CC-A,0,12,203.07,203.19,,interbedded silt(stone) and mud(stone) [McKW53],,interbedded silt(stone) and mud(stone) ,,,,N 4 (dark gray),,,,,,,,,,,,,,"1 silt lamina, mud 7 cm or less",,,,,,341,U1418,A,31,H,CC,A,,,,
341-U1418A-32H-1-A,0,14,203,203.14,,mud [Leg210],with silt [Leg339],mud  with silt ,,,,N 4 (dark gray),none [DB86],0,absent [A79],,,,,,,,,,,,gradational contact,,,,,341,U1418,A,32,H,1,A,,,,
341-U1418A-32H-1-A,14,16,203.14,203.16,,sand [Leg210],,sand ,,,normal grading,N 3 (very dark gray),none [DB86],0,absent [A79],,,,,,,,,,,,,irregular,,,,341,U1418,A,32,H,1,A,,,,
341-U1418A-32H-1-A,16,34,203.16,203.34,,interbedded silt(stone) and mud(stone) [McKW53],with clay [Leg339],interbedded silt(stone) and mud(stone)  with clay ,,,,N 4 (dark gray),none [DB86],0,absent [A79],,,,,,,,,,,"silts: thinly laminated, @~1-5cm intervals",,,,,,341,U1418,A,32,H,1,A,,,,
341-U1418A-32H-1-A,34,56,203.34,203.56,,mud [Leg210],with silt [Leg339],mud  with silt ,,,,N 4 (dark gray),none [DB86],0,present [A79],1,,,,,,,,,,,,,,,,341,U1418,A,32,H,1,A,,,,
341-U1418A-32H-1-A,56,66,203.56,203.66,,interbedded silt(stone) and mud(stone) [McKW53],with clay [Leg339],interbedded silt(stone) and mud(stone)  with clay ,,,,N 4 (dark gray),none [DB86],0,absent [A79],,,,,,,,,,,"silts: thinly laminated, @~0.5-1cm intervals",,,,,,341,U1418,A,32,H,1,A,,,,
341-U1418A-32H-1-A,66,102,203.66,204.02,,mud [Leg210],with silt [Leg339],mud  with silt ,,,color banding,N 4 (dark gray),none [DB86],0,absent [A79],,,,,,,,,,,faint green/gray color bands;,,,,,,341,U1418,A,32,H,1,A,,,,
341-U1418A-32H-1-A,102,115,204.02,204.15,,interbedded silt(stone) and mud(stone) [McKW53],with clay [Leg339],interbedded silt(stone) and mud(stone)  with clay ,,,color banding,N 4 (dark gray),none [DB86],0,present [A79],,,,,,,,,,,"silts: thinly laminated, @~<0.5-5cm intervals;
faint green/gray color bands",,,,,,341,U1418,A,32,H,1,A,,,,
341-U1418A-32H-1-A,115,130,204.15,204.3,,,,,,,,,,,,,,,,,,,,,,IW,,,,,,341,U1418,A,32,H,1,A,,,,
341-U1418A-32H-2-A,0,24,204.3,204.54,,mud [Leg210],with silt [Leg339],mud  with silt ,,,,N 4 (dark gray),none [DB86],0,absent [A79],,,,,,,,,,,,,,,,,341,U1418,A,32,H,2,A,,,,
341-U1418A-32H-2-A,24,40,204.54,204.7,,interbedded silt(stone) and mud(stone) [McKW53],with clay [Leg339],interbedded silt(stone) and mud(stone)  with clay ,,,,N 4 (dark gray),none [DB86],0,absent [A79],,,,,,,,,,,"silts: thinly laminated, @ ~5-10cm intervals",,,,,,341,U1418,A,32,H,2,A,,,,
341-U1418A-32H-2-A,40,127,204.7,205.57,,mud [Leg210],with silt [Leg339],mud  with silt ,,,,N 4 (dark gray),none [DB86],0,present [A79],2,,,,,,,,,,119-127cm: gray (~1cm thick) color bands),,,,,,341,U1418,A,32,H,2,A,,,,
341-U1418A-32H-2-A,127,133,205.57,205.63,,interbedded silt(stone) and mud(stone) [McKW53],with clay [Leg339],interbedded silt(stone) and mud(stone)  with clay ,,,color banding,N 4 (dark gray),none [DB86],0,absent [A79],,,,,,,,,,,"silts: thinly laminated, @2 cm intervals;
gray (~1cm thick) color bands)",,,,,,341,U1418,A,32,H,2,A,,,,
341-U1418A-32H-2-A,133,139,205.63,205.69,,mud [Leg210],with silt [Leg339],mud  with silt ,,,color banding,N 4 (dark gray),none [DB86],0,absent [A79],,,,,,,,,,,gray (~1cm thick) color bands),,,,,,341,U1418,A,32,H,2,A,,,,
341-U1418A-32H-CC-A,0,36,205.69,206.05,,mud [Leg210],with silt [Leg339],mud  with silt ,,,,N 4 (dark gray),none [DB86],0,present [A79],3,,,,,,,,,,several thinly laminated silt layers @15-22cm,,,,,,341,U1418,A,32,H,CC,A,,,,
341-U1418A-32H-CC-A,36,41,206.05,206.1,,,,,,,,,,,,,,,,,,,,,,PAL,,,,,,341,U1418,A,32,H,CC,A,,,,
341-U1418A-33H-1-A,0,29,206.1,206.39,,mud [Leg210],,mud ,,,,N 4 (dark gray),,,,,,,,,,,,,,,,,,,,341,U1418,A,33,H,1,A,,,,
341-U1418A-33H-1-A,29,150,206.39,207.6,,interbedded silt(stone) and mud(stone) [McKW53],,interbedded silt(stone) and mud(stone) ,,,color banding,N 4 (dark gray),,,present [A79],2,,,,,granule [W22_2],subrounded,,,,"2 argillite granules at 92 and 102 cm; 34 silt laminae, mud 12 cm or less; colour banding N 4 > N3",,,,,,341,U1418,A,33,H,1,A,,,,
341-U1418A-33H-2-A,0,108,207.6,208.68,,interbedded silt(stone) and mud(stone) [McKW53],,interbedded silt(stone) and mud(stone) ,,,color banding,N 4 (dark gray),,,present [A79],1,,,,,pebble [W22_2],subrounded,,,,"1 argillite pebble at 14 cm; 22 silt laminae, mud 11 cm or less; colour banding N 4 > N 3",,,,,,341,U1418,A,33,H,2,A,,,,
341-U1418A-33H-2-A,108,136,208.68,208.96,,mud [Leg210],,mud ,,,,N 4 (dark gray),,,,,,,,,,,,,,"4 silt laminae, mud 6 cm or less",,,,,,341,U1418,A,33,H,2,A,,,,
341-U1418A-33H-2-A,136,150,208.96,209.1,,interbedded silt(stone) and mud(stone) [McKW53],,interbedded silt(stone) and mud(stone) ,,,,N 4 (dark gray),,,,,,,,,,,,,,,,,,,,341,U1418,A,33,H,2,A,,,,
341-U1418A-33H-3-A,0,58,209.1,209.68,,mud [Leg210],with silt [Leg339],mud  with silt ,,,,N 4 (dark gray),none [DB86],0,present [A79],,,,,,,,,,,granules only,,,,,,341,U1418,A,33,H,3,A,,,,
341-U1418A-33H-CC-A,0,20,209.68,209.88,,mud [Leg210],with silt [Leg339],mud  with silt ,,,,N 4 (dark gray),none [DB86],0,present [A79],2,,,,,,,,,,,,,,,,341,U1418,A,33,H,CC,A,,,,
341-U1418A-33H-CC-A,20,25,209.88,209.93,,,,,,,,,,,,,,,,,,,,,,PAL,,,,,,341,U1418,A,33,H,CC,A,,,,
