Sample,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Lithologic unit (preliminary),Lithology prefix,Lithology principal name,Lithology suffix,Lithology prefix+name [read only],Lithology prefix+name+suffix [read only],Lithology name+suffix [read only],Lithology  abundance [%],Lithology color (simple),Lithology color (Munsell),Bottom contact or boundary geometry,Bottom contact or boundary definition,Bottom contact or boundary attitude,Layer or bedding thickness,Grading,TEPHRA type,Amount of ash in lithology,Amount of ash in lithology rank [read only],Sedimentary structure,Sedimentary structure comment,Diagenetic structure,Macrofossil,General interval comment,Ship File Links,Shore File Links,File Data,Exp,Site,Hole,Core,Type,Section,A/W,Extra Sample ID Data
353-U1443B-39X-7-A,0,57,315.45,316.02,,,marlstone,with glauconite,marlstone,marlstone with glauconite,marlstone with glauconite,,green,GLEY 1 8/10Y (light greenish gray),,,,,non-graded,,,,mottling,,,,Faint color variations from white (2.5Y 8/1) to more green (GLEY1 8/10Y). Sediment is definitively greenish (more glauconite) with horizontal burrows (Cruziana ?) filled by glauconite.. Some sell fragments at 22.5-26 and 52-57 cm.,,,,353,U1443,B,39,X,7,A,
353-U1443B-39X-CC-A,0,49,316.02,316.51,,,marlstone,with glauconite,marlstone,marlstone with glauconite,marlstone with glauconite,,green,GLEY 1 8/10Y (light greenish gray),,,,,non-graded,,,,mottling,,,,Faint color variations from white (2.5Y 8/1) to more green (GLEY1 8/10Y) with burrows. Some shell fragments at 88-97 cm.,,,,353,U1443,B,39,X,CC,A,
353-U1443B-40X-1-A,0,150,316.7,318.2,,,marlstone,with glauconite,marlstone,marlstone with glauconite,marlstone with glauconite,,green,GLEY 1 8/10Y (light greenish gray),,,,,non-graded,,,,mottling,,,,Faint color variations from white (2.5Y 8/1) to more green (GLEY1 8/10Y) with burrows. Some shell fragments all along the section. A piece of chert is observed in the first 5 cm.,,,,353,U1443,B,40,X,1,A,
353-U1443B-40X-2-A,0,150,318.2,319.7,,,marlstone,with glauconite,marlstone,marlstone with glauconite,marlstone with glauconite,,green,GLEY 1 8/10Y (light greenish gray),,,,,non-graded,,,,mottling,,,,Faint color variations from white (2.5Y 8/1) to more green (GLEY1 8/10Y) with burrows. Some shell fragments.,,,,353,U1443,B,40,X,2,A,
353-U1443B-40X-3-A,0,34,319.7,320.04,,,marlstone,with glauconite,marlstone,marlstone with glauconite,marlstone with glauconite,,dark green,GLEY 1 3/5G (very dark greenish green),bioturbated,bioturbated,,,non-graded,,,,mottling,,,,Gradational change from light greenish gray to very dark greenish gray.,,,,353,U1443,B,40,X,3,A,
353-U1443B-40X-3-A,34,150,320.04,321.2,,,marlstone,with glauconite,marlstone,marlstone with glauconite,marlstone with glauconite,,green,GLEY 1 8/10Y (light greenish gray),,,,,non-graded,,,,mottling,,,,Faint color variations from white (2.5Y 8/1) to more green (GLEY1 8/10Y) with burrows. Very few shell fragments.,,,,353,U1443,B,40,X,3,A,
353-U1443B-40X-4-A,0,150,321.2,322.7,,,marlstone,with glauconite,marlstone,marlstone with glauconite,marlstone with glauconite,,green,GLEY 1 8/10Y (light greenish gray),,,,,non-graded,,,,mottling,,,,Faint color variations from white (2.5Y 8/1) to more green (GLEY1 8/10Y) with burrows.,,,,353,U1443,B,40,X,4,A,
353-U1443B-40X-5-A,0,100,322.7,323.7,,bioclastic,marlstone,with glauconite,bioclastic marlstone,bioclastic marlstone with glauconite,marlstone with glauconite,,green,GLEY 1 8/10Y (light greenish gray),,,,,non-graded,,,,mottling,,,shell fragment,Faint color variations from white (2.5Y 8/1) to more green (GLEY1 8/10Y) with burrows. Many inoceramid shell fragments from 24 cm to bottom. Contains volcanic ash as well.,,,,353,U1443,B,40,X,5,A,
353-U1443B-40X-6-A,0,55,323.7,324.25,,,marlstone,with glauconite,marlstone,marlstone with glauconite,marlstone with glauconite,,green,GLEY 1 8/10Y (light greenish gray),,,,,non-graded,,,,mottling,,,,Faint color variations from white (2.5Y 8/1) to more green (GLEY1 8/10Y) with burrows. Some shell fragments.,,,,353,U1443,B,40,X,6,A,
353-U1443B-40X-CC-A,0,44,324.25,324.69,,,marlstone,with glauconite,marlstone,marlstone with glauconite,marlstone with glauconite,,green,GLEY 1 8/10Y (light greenish gray),,,,,non-graded,,,,mottling,,,,Faint color variations from white (2.5Y 8/1) to more green (GLEY1 8/10Y) with burrows. Some shell fragments.,,,,353,U1443,B,40,X,CC,A,
