Sample,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Lithologic unit (preliminary),Lithology Prefix,Lithology Principal Name,Lithology Suffix,Lithology prefix+name [read only],Lithology prefix+name+suffix [read only],Lithology name+suffix [read only],Lithology  abundance [%],Lithology color (simple),Lithology color (Munsell),Bottom contact or boundary geometry,Bottom contact or boundary definition,Bottom contact or boundary attitude,Layer or bedding thickness,Grading,TEPHRA type,Amount of ash in lithology,Amount of ash in lithology rank [read only],Sedimentary structure,Sedimentary structure comment,Diagenetic structure,Macrofossil,General interval comment,Ship File Links,Shore File Links,File Data,Exp,Site,Hole,Core,Type,Section,A/W,Minor Lithology Suffix,Minor Lithology Prefix,Minor Lithology Name,Extra Sample ID Data
353-U1444A-34X-2-A,58.0,73.0,294.68,294.83,,silty,clay,with nannofossils,silty clay,silty clay with nannofossils,clay with nannofossils,,gray,5Y 5/1 (gray),,,,,,,,,mottling,,,,Faint color variations along the section (from light grey to grey to dark grey). Some black and green bandings along the section.,,,,353,U1444,A,34,X,2,A,,,,
353-U1444A-34X-2-A,73.0,76.0,294.83,294.86,,sandy,silt,,sandy silt,sandy silt,silt,,light gray,GLEY 1 5/10Y (greenish gray),erosive,,,thin bed,normally graded,,,,,,,,,,,,353,U1444,A,34,X,2,A,,,,
353-U1444A-34X-2-A,76.0,82.0,294.86,294.92,,silty,clay,with nannofossils,silty clay,silty clay with nannofossils,clay with nannofossils,,gray,5Y 5/1 (gray),,,,,,,,,mottling,,,,Faint color variations along the section (from light grey to grey to dark grey). Some black and green bandings along the section.,,,,353,U1444,A,34,X,2,A,,,,
353-U1444A-34X-2-A,82.0,89.0,294.92,294.99,,sandy,silt,,sandy silt,sandy silt,silt,,light gray,GLEY 1 5/10Y (greenish gray),,,,medium bed,normally graded,,,,,,,,,,,,353,U1444,A,34,X,2,A,,,,
353-U1444A-34X-CC-A,0.0,16.0,294.99,295.15,,sandy,silt,,sandy silt,sandy silt,silt,,light gray,GLEY 1 5/10Y (greenish gray),erosive,,,medium bed,normally graded,,,,,,,,,,,,353,U1444,A,34,X,CC,A,,,,
353-U1444A-34X-CC-A,16.0,27.0,295.15,295.26,,silty,clay,with nannofossils,silty clay,silty clay with nannofossils,clay with nannofossils,,gray,5Y 5/1 (gray),,,,,,,,,mottling,,,,,,,,353,U1444,A,34,X,CC,A,,,,
353-U1444A-34X-CC-A,27.0,36.0,295.26,295.35,,sandy,silt,,sandy silt,sandy silt,silt,,light gray,GLEY 1 5/10Y (greenish gray),,,,medium bed,normally graded,,,,,,,,,,,,353,U1444,A,34,X,CC,A,,,,
353-U1444A-35X-1-A,0.0,119.5,301.5,302.695,,silty,clay,with nannofossils,silty clay,silty clay with nannofossils,clay with nannofossils,,gray,5Y 5/1 (gray),,,,,,,,,mottling,,,,Faint color variations along the section (from light grey to grey to dark grey). Some black and green bandings along the section.,,,,353,U1444,A,35,X,1,A,,,,
353-U1444A-35X-1-A,119.5,125.0,302.695,302.75,,sandy,silt,,sandy silt,sandy silt,silt,,light gray,GLEY 1 5/10Y (greenish gray),,,,thin bed,normally graded,,,,,,,,,,,,353,U1444,A,35,X,1,A,,,,
353-U1444A-35X-2-A,0.0,8.0,302.75,302.83,,silty,clay,with nannofossils,silty clay,silty clay with nannofossils,clay with nannofossils,,gray,5Y 5/1 (gray),,,,,,,,,mottling,,,,Faint color variations along the section (from light grey to grey to dark grey). Some black and green bandings along the section.,,,,353,U1444,A,35,X,2,A,,,,
353-U1444A-35X-2-A,8.0,12.0,302.83,302.87,,clayey,silt,,clayey silt,clayey silt,silt,,light gray,GLEY 1 5/10Y (greenish gray),,,,thin bed,normally graded,,,,,,,,,,,,353,U1444,A,35,X,2,A,,,,
353-U1444A-35X-2-A,12.0,17.0,302.87,302.92,,silty,clay,with nannofossils,silty clay,silty clay with nannofossils,clay with nannofossils,,gray,5Y 5/1 (gray),,,,,,,,,mottling,,,,Faint color variations along the section (from light grey to grey to dark grey). Some black and green bandings along the section.,,,,353,U1444,A,35,X,2,A,,,,
353-U1444A-35X-2-A,17.0,19.0,302.92,302.94,,clayey,silt,,clayey silt,clayey silt,silt,,light gray,GLEY 1 5/10Y (greenish gray),,,,very thin bed,normally graded,,,,,,,,,,,,353,U1444,A,35,X,2,A,,,,
353-U1444A-35X-2-A,19.0,34.5,302.94,303.095,,silty,clay,with nannofossils,silty clay,silty clay with nannofossils,clay with nannofossils,,gray,5Y 5/1 (gray),,,,,,,,,mottling,,,,Faint color variations along the section (from light grey to grey to dark grey). Some black and green bandings along the section.,,,,353,U1444,A,35,X,2,A,,,,
353-U1444A-35X-2-A,34.5,36.0,303.095,303.11,,clayey,silt,,clayey silt,clayey silt,silt,,light gray,GLEY 1 5/10Y (greenish gray),,,,very thin bed,normally graded,,,,,,,,,,,,353,U1444,A,35,X,2,A,,,,
353-U1444A-35X-2-A,36.0,41.0,303.11,303.16,,silty,clay,with nannofossils,silty clay,silty clay with nannofossils,clay with nannofossils,,gray,5Y 5/1 (gray),,,,,,,,,mottling,,,,Faint color variations along the section (from light grey to grey to dark grey). Some black and green bandings along the section.,,,,353,U1444,A,35,X,2,A,,,,
353-U1444A-35X-2-A,41.0,44.0,303.16,303.19,,clayey,silt,,clayey silt,clayey silt,silt,,light gray,GLEY 1 5/10Y (greenish gray),,,,thin bed,normally graded,,,,,,,,,,,,353,U1444,A,35,X,2,A,,,,
353-U1444A-35X-2-A,44.0,46.5,303.19,303.215,,silty,clay,with nannofossils,silty clay,silty clay with nannofossils,clay with nannofossils,,gray,5Y 5/1 (gray),,,,,,,,,mottling,,,,Faint color variations along the section (from light grey to grey to dark grey). Some black and green bandings along the section.,,,,353,U1444,A,35,X,2,A,,,,
353-U1444A-35X-2-A,46.5,49.5,303.215,303.245,,clayey,silt,,clayey silt,clayey silt,silt,,light gray,GLEY 1 5/10Y (greenish gray),,,,thin bed,normally graded,,,,,,,,,,,,353,U1444,A,35,X,2,A,,,,
353-U1444A-35X-2-A,49.5,52.5,303.245,303.275,,silty,clay,with nannofossils,silty clay,silty clay with nannofossils,clay with nannofossils,,gray,5Y 5/1 (gray),,,,,,,,,mottling,,,,Faint color variations along the section (from light grey to grey to dark grey). Some black and green bandings along the section.,,,,353,U1444,A,35,X,2,A,,,,
353-U1444A-35X-2-A,52.5,54.0,303.275,303.29,,clayey,silt,,clayey silt,clayey silt,silt,,light gray,GLEY 1 5/10Y (greenish gray),,,,very thin bed,normally graded,,,,,,,,,,,,353,U1444,A,35,X,2,A,,,,
353-U1444A-35X-2-A,54.0,150.0,303.29,304.25,,silty,clay,with nannofossils,silty clay,silty clay with nannofossils,clay with nannofossils,,gray,5Y 5/1 (gray),,,,,,,,,mottling,,,,Faint color variations along the section (from light grey to grey to dark grey). Some black and green bandings along the section.,,,,353,U1444,A,35,X,2,A,,,,
353-U1444A-35X-3-A,0.0,15.0,304.25,304.4,,clayey,nannofossil ooze,,clayey nannofossil ooze,clayey nannofossil ooze,nannofossil ooze,,gray,5Y 5/1 (gray),,,,,,,,,mottling,,,,Faint color variations along the section (from light grey to grey to dark grey). Some black and green bandings along the section.,,,,353,U1444,A,35,X,3,A,,,,
353-U1444A-35X-3-A,15.0,18.0,304.4,304.43,,clayey,silt,,clayey silt,clayey silt,silt,,light gray,GLEY 1 5/10Y (greenish gray),erosive,,,thin bed,normally graded,,,,,,,,,,,,353,U1444,A,35,X,3,A,,,,
353-U1444A-35X-3-A,18.0,64.0,304.43,304.89,,clayey,nannofossil ooze,,clayey nannofossil ooze,clayey nannofossil ooze,nannofossil ooze,,gray,5Y 5/1 (gray),,,,,,,,,mottling,,,,Faint color variations along the section (from light grey to grey to dark grey). Some black and green bandings along the section.,,,,353,U1444,A,35,X,3,A,,,,
353-U1444A-35X-3-A,64.0,70.0,304.89,304.95,,clayey,silt,,clayey silt,clayey silt,silt,,light gray,GLEY 1 5/10Y (greenish gray),erosive,,,thin bed,normally graded,,,,,,,,,,,,353,U1444,A,35,X,3,A,,,,
353-U1444A-35X-3-A,70.0,81.0,304.95,305.06,,clayey,nannofossil ooze,,clayey nannofossil ooze,clayey nannofossil ooze,nannofossil ooze,,gray,5Y 5/1 (gray),,,,,,,,,mottling,,,,Faint color variations along the section (from light grey to grey to dark grey). Some black and green bandings along the section.,,,,353,U1444,A,35,X,3,A,,,,
353-U1444A-35X-CC-A,0.0,11.0,305.06,305.17,,clayey,nannofossil ooze,,clayey nannofossil ooze,clayey nannofossil ooze,nannofossil ooze,,gray,5Y 5/1 (gray),,,,,,,,,mottling,,,,Faint color variations along the section (from light grey to grey to dark grey). Some black and green bandings along the section.,,,,353,U1444,A,35,X,CC,A,,,,
353-U1444A-35X-CC-A,11.0,18.0,305.17,305.24,,clayey,silt,with sand,clayey silt,clayey silt with sand,silt with sand,,light gray,GLEY 1 5/10Y (greenish gray),,,,thin bed,normally graded,,,,,,,,,,,,353,U1444,A,35,X,CC,A,,,,
353-U1444A-35X-CC-A,18.0,34.0,305.24,305.4,,clayey,nannofossil ooze,,clayey nannofossil ooze,clayey nannofossil ooze,nannofossil ooze,,gray,5Y 5/1 (gray),,,,,,,,,mottling,,,,Faint color variations along the section (from light grey to grey to dark grey). Some black and green bandings along the section.,,,,353,U1444,A,35,X,CC,A,,,,
353-U1444A-36X-1-A,0.0,152.0,311.2,312.72,,clayey,nannofossil ooze,,clayey nannofossil ooze,clayey nannofossil ooze,nannofossil ooze,,gray,5Y 5/1 (gray),,,,,,,,,mottling,,,,Very faint color variations along the section (from light grey to grey to dark grey).,,,,353,U1444,A,36,X,1,A,,,,
353-U1444A-36X-2-A,0.0,12.0,312.72,312.84,,nannofossil rich,clay,with silt,nannofossil rich clay,nannofossil rich clay with silt,clay with silt,,gray,5Y 5/1 (gray),,,,,,,,,mottling,,,,Very faint color variations along the section (from light grey to grey to dark grey).,,,,353,U1444,A,36,X,2,A,,,,
353-U1444A-36X-2-A,12.0,17.0,312.84,312.89,,clayey,silt,,clayey silt,clayey silt,silt,,light gray,GLEY 1 5/10Y (greenish gray),,,,thin bed,normally graded,,,,,,,,,,,,353,U1444,A,36,X,2,A,,,,
353-U1444A-36X-2-A,17.0,108.0,312.89,313.8,,nannofossil rich,clay,with silt,nannofossil rich clay,nannofossil rich clay with silt,clay with silt,,gray,5Y 5/1 (gray),,,,,,,,,mottling,,,,Very faint color variations along the section (from light grey to grey to dark grey).,,,,353,U1444,A,36,X,2,A,,,,
353-U1444A-36X-2-A,108.0,112.0,313.8,313.84,,clayey,silt,,clayey silt,clayey silt,silt,,light gray,GLEY 1 5/10Y (greenish gray),,,,thin bed,normally graded,,,,,,,,,,,,353,U1444,A,36,X,2,A,,,,
353-U1444A-36X-2-A,112.0,150.0,313.84,314.22,,nannofossil rich,clay,with silt,nannofossil rich clay,nannofossil rich clay with silt,clay with silt,,gray,5Y 5/1 (gray),,,,,,,,,mottling,,,,Very faint color variations along the section (from light grey to grey to dark grey).,,,,353,U1444,A,36,X,2,A,,,,
353-U1444A-36X-3-A,0.0,44.0,314.22,314.66,,nannofossil rich,clay,with silt,nannofossil rich clay,nannofossil rich clay with silt,clay with silt,,gray,5Y 5/1 (gray),,,,,,,,,mottling,,,,Very faint color variations along the section (from light grey to grey to dark grey).,,,,353,U1444,A,36,X,3,A,,,,
353-U1444A-36X-3-A,44.0,46.0,314.66,314.68,,clayey,silt,,clayey silt,clayey silt,silt,,gray,5Y 5/1 (gray),,,,very thin bed,normally graded,,,,,,,,,,,,353,U1444,A,36,X,3,A,,,,
353-U1444A-36X-3-A,46.0,57.0,314.68,314.79,,nannofossil rich,clay,with silt,nannofossil rich clay,nannofossil rich clay with silt,clay with silt,,gray,5Y 5/1 (gray),,,,,,,,,mottling,,,,Very faint color variations along the section (from light grey to grey to dark grey).,,,,353,U1444,A,36,X,3,A,,,,
353-U1444A-36X-3-A,57.0,61.0,314.79,314.83,,clayey,silt,,clayey silt,clayey silt,silt,,gray,5Y 5/1 (gray),,,,thin bed,normally graded,,,,,,,,,,,,353,U1444,A,36,X,3,A,,,,
353-U1444A-36X-3-A,61.0,101.0,314.83,315.23,,nannofossil rich,clay,with silt,nannofossil rich clay,nannofossil rich clay with silt,clay with silt,,gray,5Y 5/1 (gray),,,,,,,,,mottling,,,,Very faint color variations along the section (from light grey to grey to dark grey).,,,,353,U1444,A,36,X,3,A,,,,
353-U1444A-36X-3-A,101.0,103.5,315.23,315.255,,clayey,silt,,clayey silt,clayey silt,silt,,gray,5Y 5/1 (gray),,,,very thin bed,normally graded,,,,,,,,,,,,353,U1444,A,36,X,3,A,,,,
353-U1444A-36X-3-A,103.5,117.5,315.255,315.395,,nannofossil rich,clay,with silt,nannofossil rich clay,nannofossil rich clay with silt,clay with silt,,gray,5Y 5/1 (gray),,,,,,,,,mottling,,,,Very faint color variations along the section (from light grey to grey to dark grey).,,,,353,U1444,A,36,X,3,A,,,,
353-U1444A-36X-3-A,117.5,120.0,315.395,315.42,,clayey,silt,,clayey silt,clayey silt,silt,,gray,5Y 5/1 (gray),,,,very thin bed,normally graded,,,,,,,,,,,,353,U1444,A,36,X,3,A,,,,
353-U1444A-36X-3-A,120.0,124.0,315.42,315.46,,nannofossil rich,clay,with silt,nannofossil rich clay,nannofossil rich clay with silt,clay with silt,,gray,5Y 5/1 (gray),,,,,,,,,mottling,,,,Very faint color variations along the section (from light grey to grey to dark grey).,,,,353,U1444,A,36,X,3,A,,,,
353-U1444A-36X-3-A,124.0,127.0,315.46,315.49,,clayey,silt,,clayey silt,clayey silt,silt,,gray,5Y 5/1 (gray),,,,thin bed,normally graded,,,,,,,,,,,,353,U1444,A,36,X,3,A,,,,
353-U1444A-36X-3-A,127.0,150.0,315.49,315.72,,nannofossil rich,clay,with silt,nannofossil rich clay,nannofossil rich clay with silt,clay with silt,,gray,5Y 5/1 (gray),,,,,,,,,mottling,,,,Very faint color variations along the section (from light grey to grey to dark grey).,,,,353,U1444,A,36,X,3,A,,,,
353-U1444A-36X-4-A,0.0,35.0,315.72,316.07,,nannofossil rich,clay,with silt,nannofossil rich clay,nannofossil rich clay with silt,clay with silt,,gray,5Y 5/1 (gray),,,,,,,,,mottling,,,,Very faint color variations along the section (from light grey to grey to dark grey).,,,,353,U1444,A,36,X,4,A,,,,
353-U1444A-36X-4-A,35.0,42.0,316.07,316.14,,clayey,silt,,clayey silt,clayey silt,silt,,gray,5Y 5/1 (gray),,,,thin bed,normally graded,,,,,,,,,,,,353,U1444,A,36,X,4,A,,,,
353-U1444A-36X-4-A,42.0,79.0,316.14,316.51,,nannofossil rich,clay,with silt,nannofossil rich clay,nannofossil rich clay with silt,clay with silt,,gray,5Y 5/1 (gray),,,,,,,,,mottling,,,,Very faint color variations along the section (from light grey to grey to dark grey).,,,,353,U1444,A,36,X,4,A,,,,
353-U1444A-36X-4-A,79.0,82.5,316.51,316.545,,clayey,silt,,clayey silt,clayey silt,silt,,gray,5Y 5/1 (gray),,,,thin bed,normally graded,,,,,,,,,,,,353,U1444,A,36,X,4,A,,,,
353-U1444A-36X-4-A,82.5,87.5,316.545,316.595,,nannofossil rich,clay,with silt,nannofossil rich clay,nannofossil rich clay with silt,clay with silt,,gray,5Y 5/1 (gray),,,,,,,,,mottling,,,,Very faint color variations along the section (from light grey to grey to dark grey).,,,,353,U1444,A,36,X,4,A,,,,
353-U1444A-36X-4-A,87.5,93.0,316.595,316.65,,clayey,silt,,clayey silt,clayey silt,silt,,gray,5Y 5/1 (gray),,,,thin bed,normally graded,,,,,,,,,,,,353,U1444,A,36,X,4,A,,,,
353-U1444A-36X-4-A,93.0,100.0,316.65,316.72,,nannofossil rich,clay,with silt,nannofossil rich clay,nannofossil rich clay with silt,clay with silt,,gray,5Y 5/1 (gray),,,,,,,,,mottling,,,,Very faint color variations along the section (from light grey to grey to dark grey).,,,,353,U1444,A,36,X,4,A,,,,
353-U1444A-36X-4-A,100.0,102.0,316.72,316.74,,clayey,silt,,clayey silt,clayey silt,silt,,gray,5Y 5/1 (gray),,,,very thin bed,normally graded,,,,,,,,,,,,353,U1444,A,36,X,4,A,,,,
353-U1444A-36X-4-A,102.0,133.0,316.74,317.05,,nannofossil rich,clay,with silt,nannofossil rich clay,nannofossil rich clay with silt,clay with silt,,gray,5Y 5/1 (gray),,,,,,,,,mottling,,,,Very faint color variations along the section (from light grey to grey to dark grey).,,,,353,U1444,A,36,X,4,A,,,,
353-U1444A-36X-4-A,133.0,138.5,317.05,317.105,,clayey,silt,,clayey silt,clayey silt,silt,,gray,5Y 5/1 (gray),,,,thin bed,normally graded,,,,,,,,,,,,353,U1444,A,36,X,4,A,,,,
353-U1444A-36X-4-A,138.5,150.0,317.105,317.22,,nannofossil rich,clay,with silt,nannofossil rich clay,nannofossil rich clay with silt,clay with silt,,gray,5Y 5/1 (gray),,,,,,,,,mottling,,,,Very faint color variations along the section (from light grey to grey to dark grey).,,,,353,U1444,A,36,X,4,A,,,,
353-U1444A-36X-5-A,0.0,38.0,317.22,317.6,,nannofossil rich,clay,with silt,nannofossil rich clay,nannofossil rich clay with silt,clay with silt,,gray,5Y 5/1 (gray),,,,,,,,,mottling,,,,Very faint color variations along the section (from light grey to grey to dark grey).,,,,353,U1444,A,36,X,5,A,,,,
353-U1444A-36X-5-A,38.0,130.5,317.6,318.525,,clayey,silt,,clayey silt,clayey silt,silt,,gray,5Y 5/1 (gray),,,,thin bed,normally graded,,,,,,,,6 thin and 3 very thin silt to clay turbidites.,,,,353,U1444,A,36,X,5,A,,,,
353-U1444A-36X-5-A,130.5,150.0,318.525,318.72,,nannofossil rich,clay,with silt,nannofossil rich clay,nannofossil rich clay with silt,clay with silt,,gray,5Y 5/1 (gray),,,,,,,,,mottling,,,,Very faint color variations along the section (from light grey to grey to dark grey).,,,,353,U1444,A,36,X,5,A,,,,
353-U1444A-36X-6-A,0.0,132.0,318.72,320.04,,clayey,silt,with nannofossils,clayey silt,clayey silt with nannofossils,silt with nannofossils,,gray,5Y 5/1 (gray),,,,thin bed,normally graded,,,,,,,,"2 middle, 2 thin and 2 very thin silt to clay turbidites.",,,,353,U1444,A,36,X,6,A,,,,
353-U1444A-36X-7-A,0.0,6.0,320.04,320.1,,nannofossil rich,clay,,nannofossil rich clay,nannofossil rich clay,clay,,gray,5Y 5/1 (gray),,,,,,,,,mottling,,,,Very faint color variations along the section (from light grey to grey to dark grey).,,,,353,U1444,A,36,X,7,A,,,,
353-U1444A-36X-7-A,6.0,11.5,320.1,320.155,,clayey,silt,,clayey silt,clayey silt,silt,,gray,5Y 5/1 (gray),,,,thin bed,normally graded,,,,,,,,,,,,353,U1444,A,36,X,7,A,,,,
353-U1444A-36X-7-A,11.5,28.0,320.155,320.32,,nannofossil rich,clay,,nannofossil rich clay,nannofossil rich clay,clay,,gray,5Y 5/1 (gray),,,,,,,,,mottling,,,,Very faint color variations along the section (from light grey to grey to dark grey).,,,,353,U1444,A,36,X,7,A,,,,
353-U1444A-36X-7-A,28.0,30.0,320.32,320.34,,clayey,silt,,clayey silt,clayey silt,silt,,gray,5Y 5/1 (gray),,,,very thin bed,normally graded,,,,,,,,,,,,353,U1444,A,36,X,7,A,,,,
353-U1444A-36X-7-A,30.0,49.0,320.34,320.53,,nannofossil rich,clay,,nannofossil rich clay,nannofossil rich clay,clay,,gray,5Y 5/1 (gray),,,,,,,,,mottling,,,,Very faint color variations along the section (from light grey to grey to dark grey).,,,,353,U1444,A,36,X,7,A,,,,
353-U1444A-36X-7-A,49.0,50.0,320.53,320.54,,clayey,silt,,clayey silt,clayey silt,silt,,gray,5Y 5/1 (gray),,,,very thin bed,normally graded,,,,,,,,,,,,353,U1444,A,36,X,7,A,,,,
353-U1444A-36X-7-A,50.0,59.0,320.54,320.63,,nannofossil rich,clay,,nannofossil rich clay,nannofossil rich clay,clay,,gray,5Y 5/1 (gray),,,,,,,,,mottling,,,,Very faint color variations along the section (from light grey to grey to dark grey).,,,,353,U1444,A,36,X,7,A,,,,
353-U1444A-36X-CC-A,0.0,9.0,320.63,320.72,,nannofossil rich,clay,,nannofossil rich clay,nannofossil rich clay,clay,,gray,5Y 5/1 (gray),,,,,,,,,mottling,,,,Very faint color variations along the section (from light grey to grey to dark grey).,,,,353,U1444,A,36,X,CC,A,,,,
353-U1444A-36X-CC-A,9.0,11.0,320.72,320.74,,clayey,silt,,clayey silt,clayey silt,silt,,gray,5Y 5/1 (gray),,,,very thin bed,normally graded,,,,,,,,,,,,353,U1444,A,36,X,CC,A,,,,
353-U1444A-36X-CC-A,11.0,18.0,320.74,320.81,,nannofossil rich,clay,,nannofossil rich clay,nannofossil rich clay,clay,,gray,5Y 5/1 (gray),,,,,,,,,mottling,,,,Very faint color variations along the section (from light grey to grey to dark grey).,,,,353,U1444,A,36,X,CC,A,,,,
353-U1444A-36X-CC-A,18.0,20.0,320.81,320.83,,clayey,silt,,clayey silt,clayey silt,silt,,gray,5Y 5/1 (gray),,,,very thin bed,normally graded,,,,,,,,,,,,353,U1444,A,36,X,CC,A,,,,
353-U1444A-36X-CC-A,20.0,35.0,320.83,320.98,,nannofossil rich,clay,,nannofossil rich clay,nannofossil rich clay,clay,,gray,5Y 5/1 (gray),,,,,,,,,mottling,,,,Very faint color variations along the section (from light grey to grey to dark grey).,,,,353,U1444,A,36,X,CC,A,,,,
353-U1444A-37X-1-A,0.0,57.0,320.9,321.47,,nannofossil rich,clay,,nannofossil rich clay,nannofossil rich clay,clay,,gray,5Y 5/1 (gray),,,,,,,,,mottling,,,,Very faint color variations along the section (from light grey to grey to dark grey).,,,,353,U1444,A,37,X,1,A,,,,
353-U1444A-37X-1-A,57.0,61.0,321.47,321.51,,clayey,silt,,clayey silt,clayey silt,silt,,gray,5Y 5/1 (gray),,,,thin bed,normally graded,,,,,,,,,,,,353,U1444,A,37,X,1,A,,,,
353-U1444A-37X-1-A,61.0,74.0,321.51,321.64,,nannofossil rich,clay,,nannofossil rich clay,nannofossil rich clay,clay,,gray,5Y 5/1 (gray),,,,,,,,,mottling,,,,Very faint color variations along the section (from light grey to grey to dark grey).,,,,353,U1444,A,37,X,1,A,,,,
353-U1444A-37X-1-A,74.0,83.0,321.64,321.73,,clayey,silt,,clayey silt,clayey silt,silt,,gray,5Y 5/1 (gray),,,,thin bed,normally graded,,,,,,,,,,,,353,U1444,A,37,X,1,A,,,,
353-U1444A-37X-1-A,83.0,100.0,321.73,321.9,,nannofossil rich,clay,,nannofossil rich clay,nannofossil rich clay,clay,,gray,5Y 5/1 (gray),,,,,,,,,mottling,,,,Very faint color variations along the section (from light grey to grey to dark grey).,,,,353,U1444,A,37,X,1,A,,,,
353-U1444A-37X-1-A,100.0,106.0,321.9,321.96,,clayey,silt,,clayey silt,clayey silt,silt,,gray,5Y 5/1 (gray),,,,thin bed,normally graded,,,,,,,,,,,,353,U1444,A,37,X,1,A,,,,
353-U1444A-37X-1-A,106.0,111.0,321.96,322.01,,nannofossil rich,clay,,nannofossil rich clay,nannofossil rich clay,clay,,gray,5Y 5/1 (gray),,,,,,,,,mottling,,,,Very faint color variations along the section (from light grey to grey to dark grey).,,,,353,U1444,A,37,X,1,A,,,,
353-U1444A-37X-1-A,111.0,119.0,322.01,322.09,,clayey,silt,,clayey silt,clayey silt,silt,,gray,5Y 5/1 (gray),,,,thin bed,normally graded,,,,,,,,,,,,353,U1444,A,37,X,1,A,,,,
353-U1444A-37X-1-A,119.0,150.0,322.09,322.4,,nannofossil rich,clay,,nannofossil rich clay,nannofossil rich clay,clay,,gray,5Y 5/1 (gray),,,,,,,,,mottling,,,,Very faint color variations along the section (from light grey to grey to dark grey).,,,,353,U1444,A,37,X,1,A,,,,
353-U1444A-37X-2-A,0.0,5.0,322.4,322.45,,clayey,silt,,clayey silt,clayey silt,silt,,gray,5Y 5/1 (gray),,,,thin bed,normally graded,,,,,,,,,,,,353,U1444,A,37,X,2,A,,,,
353-U1444A-37X-2-A,5.0,34.0,322.45,322.74,,nannofossil rich,clay,,nannofossil rich clay,nannofossil rich clay,clay,,gray,5Y 5/1 (gray),,,,,,,,,mottling,,,,Very faint color variations along the section (from light grey to grey to dark grey).,,,,353,U1444,A,37,X,2,A,,,,
353-U1444A-37X-2-A,34.0,42.0,322.74,322.82,,clayey,silt,,clayey silt,clayey silt,silt,,gray,5Y 5/1 (gray),,,,thin bed,normally graded,,,,,,,,,,,,353,U1444,A,37,X,2,A,,,,
353-U1444A-37X-2-A,42.0,58.0,322.82,322.98,,nannofossil rich,clay,,nannofossil rich clay,nannofossil rich clay,clay,,gray,5Y 5/1 (gray),,,,,,,,,mottling,,,,Very faint color variations along the section (from light grey to grey to dark grey).,,,,353,U1444,A,37,X,2,A,,,,
353-U1444A-37X-2-A,58.0,68.0,322.98,323.08,,clayey,silt,,clayey silt,clayey silt,silt,,gray,5Y 5/1 (gray),,,,thin bed,normally graded,,,,,,,,,,,,353,U1444,A,37,X,2,A,,,,
353-U1444A-37X-2-A,68.0,78.0,323.08,323.18,,nannofossil rich,clay,,nannofossil rich clay,nannofossil rich clay,clay,,gray,5Y 5/1 (gray),,,,,,,,,mottling,,,,Very faint color variations along the section (from light grey to grey to dark grey).,,,,353,U1444,A,37,X,2,A,,,,
353-U1444A-37X-2-A,78.0,89.0,323.18,323.29,,clayey,silt,,clayey silt,clayey silt,silt,,gray,5Y 5/1 (gray),,,,medium bed,normally graded,,,,,,,,,,,,353,U1444,A,37,X,2,A,,,,
353-U1444A-37X-CC-A,0.0,15.0,323.29,323.44,,clayey,silt,,clayey silt,clayey silt,silt,,gray,5Y 5/1 (gray),,,,medium bed,normally graded,,,,,,,,,,,,353,U1444,A,37,X,CC,A,,,,
353-U1444A-37X-CC-A,15.0,20.0,323.44,323.49,,nannofossil rich,clay,,nannofossil rich clay,nannofossil rich clay,clay,,gray,5Y 5/1 (gray),,,,,,,,,mottling,,,,Very faint color variations along the section (from light grey to grey to dark grey).,,,,353,U1444,A,37,X,CC,A,,,,
353-U1444A-37X-CC-A,20.0,30.0,323.49,323.59,,clayey,silt,,clayey silt,clayey silt,silt,,gray,5Y 5/1 (gray),,,,medium bed,normally graded,,,,,,,,,,,,353,U1444,A,37,X,CC,A,,,,
