Sample,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Lithification,Lithology Prefix,Lithology Principal Name,Texture Rank,Lithology Suffix,MAJ Lith. prefix+name+suffix [read only],"FACIES (neritic, hemipelagic, pelagic)",MAJ lith color (simple),Fossil,Sedimentary structure,Diagenetic structure,Layer or bedding thickness,Bioturbation intensity,Bioturbation intensity rank [read only],Bottom contact or boundary definition,Bottom contact or boundary attitude,General interval comment,Ship File Links,Shore File Links,File Data,Exp,Site,Hole,Core,Type,Section,A/W,Minor Lithology Prefix,Minor Lithology Name,Minor Lithology Suffix
356-U1460B-59F-1-A,0.0,150.0,266.1,267.6,partially lithified,,wackestone [E&K72; D62],2.0,,wackestone,hemipelagic,light greenish gray,,,,,,,,,"Partially lithified light greenish gray, homogeneous wackestone. The partially cemented biscuits are mixed with softer mud during coring",,,,356,U1460,B,59,F,1,A,,,
356-U1460B-59F-2-A,0.0,123.0,267.6,268.83,partially lithified,,wackestone [E&K72; D62],2.0,,wackestone,hemipelagic,light greenish gray,,,,,,,,,"Partially lithified light greenish gray, homogeneous wackestone. The partially cemented biscuits are mixed with soft mud during coirng",,,,356,U1460,B,59,F,2,A,,,
356-U1460B-59F-3-A,0.0,101.0,268.83,269.84,partially lithified,,wackestone [E&K72; D62],2.0,,wackestone,hemipelagic,light greenish gray,,,,,,,,,"Partially lithified light greenish gray, homogeneous wackestone. The partially cemented biscuits are mixed with soft mud during coring",,,,356,U1460,B,59,F,3,A,,,
356-U1460B-59F-4-A,0.0,62.0,269.84,270.46,unlithified [Leg194],,wackestone [E&K72; D62],2.0,,wackestone,hemipelagic,light greenish gray,,,,,,,,,"Partially lithified light greenish gray, homogeneous wackestone. The partially cemented biscuits are mixed with softer mud due to coring",,,,356,U1460,B,59,F,4,A,,,
356-U1460B-60F-1-A,0.0,150.0,270.8,272.3,unlithified [Leg194],,packstone [E&K72; D62],3.0,,packstone,hemipelagic,light greenish gray,foraminifera (small benthic),,,,,,,,"Partially lithified light greenish gray, homogeneous wackestone. The partially cemented biscuits are mixed with softer mud during core recovery",,,,356,U1460,B,60,F,1,A,,,
356-U1460B-60F-2-A,0.0,150.0,272.3,273.8,unlithified [Leg194],,packstone [E&K72; D62],3.0,,packstone,hemipelagic,light greenish gray,foraminifera (small benthic),,,,,,,,"Partially lithified light greenish gray, homogeneous wackestone. The partially cemented biscuits are mixed with softer mud during coring. Few Cibicidoides spp",,,,356,U1460,B,60,F,2,A,,,
356-U1460B-60F-3-A,0.0,121.0,273.8,275.01,unlithified [Leg194],,wackestone [E&K72; D62],2.0,,wackestone,hemipelagic,light gray,,slump fold [BJ80],,,,,,,"Mixed wackestone noted by fluidized structures and intraclasts of several colors (green, creamy gray, light greenish gray) and sizes from mm to cm long.",,,,356,U1460,B,60,F,3,A,,,
356-U1460B-61F-1-A,0.0,150.0,275.5,277.0,unlithified [Leg194],,wackestone [E&K72; D62],2.0,,wackestone,hemipelagic,creamy gray,,slump fold [BJ80],,,,,,,"Mixed wackestone noted by fluidized structures and intraclasts of several colors (green, beige, light greenish gray).",,,,356,U1460,B,61,F,1,A,,,
356-U1460B-61F-2-A,0.0,57.0,277.0,277.57,unlithified [Leg194],,wackestone [E&K72; D62],2.0,,wackestone,hemipelagic,light gray,,slump fold [BJ80],,,,,,,"Mixed wackestone noted by fluidized structures and intraclasts of different colors (green, light gray, cream).",,,,356,U1460,B,61,F,2,A,,,
356-U1460B-61F-2-A,57.0,70.0,277.57,277.7,unlithified [Leg194],,wackestone [E&K72; D62],2.0,,wackestone,hemipelagic,creamy gray,,,,,,,,,soupy deformed by coring,,,,356,U1460,B,61,F,2,A,,,
356-U1460B-61F-2-A,70.0,109.0,277.7,278.09,,,,,,,,,,,,,,,,,void,,,,356,U1460,B,61,F,2,A,,,
356-U1460B-62F-1-A,0.0,150.0,278.1,279.6,partially lithified,,packstone [E&K72; D62],3.0,,packstone,hemipelagic,light greenish gray,foraminifera (large benthic),,,,,,,,"Partially lithified, light green homogeneous packstone. The Section is severely disturbed by drilling by which the more cemented biscuits are interlayered with unlithfied mud.",,,,356,U1460,B,62,F,1,A,,,
356-U1460B-62F-1-A,0.0,150.0,278.1,279.6,,,,,,,,,bivalve,,,,,,,,,,,,356,U1460,B,62,F,1,A,,,
356-U1460B-62F-1-A,0.0,150.0,278.1,279.6,,,,,,,,,scaphopod,,,,,,,,,,,,356,U1460,B,62,F,1,A,,,
356-U1460B-62F-2-A,0.0,150.0,279.6,281.1,unlithified [Leg194],,packstone [E&K72; D62],3.0,,packstone,hemipelagic,creamy gray,foraminifera (large benthic),,,,,,,,"Unlithified to partially lithified, creamy gray homogeneous packstone. Fractured during coring",,,,356,U1460,B,62,F,2,A,,,
356-U1460B-62F-3-A,0.0,100.0,281.1,282.1,partially lithified,,packstone [E&K72; D62],3.0,,packstone,hemipelagic,creamy gray,foraminifera (small benthic),,,,,,,,"Partially lithified and unlithified, creamy gray, homogeneous packstone with rare bentic foraminifers",,,,356,U1460,B,62,F,3,A,,,
356-U1460B-62F-4-A,0.0,62.0,282.1,282.72,partially lithified,,packstone [E&K72; D62],3.0,,packstone,hemipelagic,creamy gray,,,,,,,,,"Unlithified to partially lithified, creamy gray, homogeneous packstone",,,,356,U1460,B,62,F,4,A,,,
356-U1460B-62F-CC-A,0.0,6.0,282.72,282.78,partially lithified,,packstone [E&K72; D62],3.0,,packstone,hemipelagic,light greenish gray,,,,,,,,,"Partially lithified, light greenish gray packstone",,,,356,U1460,B,62,F,CC,A,,,
356-U1460B-63F-1-A,0.0,150.0,282.8,284.3,partially lithified,glauconite rich,packstone [E&K72; D62],3.0,,glauconite rich packstone,hemipelagic,dark greenish gray,,,,,,,,,"Partially to unlithified, dark greenish gray glauconite rich packstone. Possible bioturbation? Noted by white inclined and wavy bands.",,,,356,U1460,B,63,F,1,A,,,
356-U1460B-63F-2-A,0.0,135.0,284.3,285.65,partially lithified,glauconite rich,packstone [E&K72; D62],3.0,,glauconite rich packstone,hemipelagic,dark greenish gray,,slump fold [BJ80],,,,,scoured,sub-horizontal,"Partially lithified, light greenish gray, glauconite rich packstone.Dark gray, inclined bands, 2 cm thick at 64-65 and 96-97 cm. Scoured contact at 110 cm",,,,356,U1460,B,63,F,2,A,,,
356-U1460B-64F-1-A,0.0,39.0,285.7,286.09,unlithified [Leg194],glauconite rich,packstone [E&K72; D62],3.0,,glauconite rich packstone,hemipelagic,dark greenish gray,,slump fold [BJ80],,,,,sharp,sub-horizontal,Mixed packstone noted by color changes in fluidized structures and intraclasts.,,,,356,U1460,B,64,F,1,A,,,
356-U1460B-64F-1-A,39.0,46.0,286.09,286.16,unlithified [Leg194],glauconite rich,packstone [E&K72; D62],3.0,,glauconite rich packstone,hemipelagic,light greenish gray,,,,,,,,,"Homogeneous, light greenish gray packstone",,,,356,U1460,B,64,F,1,A,,,
356-U1460B-64F-1-A,46.0,99.0,286.16,286.69,unlithified [Leg194],glauconite rich,packstone [E&K72; D62],3.0,,glauconite rich packstone,hemipelagic,dark greenish gray,,slump fold [BJ80],,,,,sharp,inclined,"Mixed packstone with clasts of varied colors: dark gray, light greenish gray, creamy gray and fluidized structures. Sharp inclined contact above and below separate the unit from the homogeneous packstone",,,,356,U1460,B,64,F,1,A,,,
356-U1460B-64F-1-A,99.0,120.0,286.69,286.9,unlithified [Leg194],glauconite rich,packstone [E&K72; D62],3.0,,glauconite rich packstone,hemipelagic,light greenish gray,,,,,,,,,"Homogeneous, light greenish gray packstone",,,,356,U1460,B,64,F,1,A,,,
356-U1460B-64F-1-A,120.0,150.0,286.9,287.2,unlithified [Leg194],glauconite rich,packstone [E&K72; D62],3.0,,glauconite rich packstone,hemipelagic,dark greenish gray,,slump fold [BJ80],,,,,,,"Mixed packstone with clasts of varied colors: dark gray, light greenish gray, creamy gray and fluidized structures. Sharp inclined contact above and below separate the unit from the homogeneous packstone",,,,356,U1460,B,64,F,1,A,,,
356-U1460B-64F-2-A,0.0,16.0,287.2,287.36,partially lithified,glauconite rich,packstone [E&K72; D62],3.0,,glauconite rich packstone,hemipelagic,dark greenish gray,,slump fold [BJ80],,,,,,,This upper part is probably continuous with the unit above and appears part of this mixed interval. Partially lithified packstone with mm long clasts.,,,,356,U1460,B,64,F,2,A,,,
356-U1460B-64F-2-A,16.0,150.0,287.36,288.7,partially lithified,glauconite rich,packstone [E&K72; D62],3.0,,glauconite rich packstone,hemipelagic,light brown,,,,,,,,,"Partially lithified, light brown homogeneous packstone",,,,356,U1460,B,64,F,2,A,,,
356-U1460B-64F-3-A,0.0,96.0,288.7,289.66,partially lithified,glauconite rich,packstone [E&K72; D62],3.0,,glauconite rich packstone,hemipelagic,light brown,,,,,,,sharp,inclined,"Partially lithified, light brown glauconite rich, homogeneous packstone",,,,356,U1460,B,64,F,3,A,,,
356-U1460B-64F-3-A,96.0,146.0,289.66,290.16,partially lithified,glauconite rich,packstone [E&K72; D62],3.0,,glauconite rich packstone,hemipelagic,dark greenish gray,,,,,,,,,"Partially lithified, dark greenish gray, mixed packstone. Mixing is manifested by inclined fludized structures and clasts (mm long) of varied colors",,,,356,U1460,B,64,F,3,A,,,
356-U1460B-64F-CC-A,0.0,5.0,290.16,290.21,,,,,,,,,,,,,,,,,sample to paleo,,,,356,U1460,B,64,F,CC,A,,,
356-U1460B-64F-CC-A,5.0,14.0,290.21,290.3,unlithified [Leg194],,grainstone [E&K72; D62],4.0,,grainstone,hemipelagic,light grayish green,bivalve,slump fold [BJ80],,,,,,,"Unlithified, light grayish green, grainstone with bioclasts and lithic clasts (glauconite and carbonate rich)",,,,356,U1460,B,64,F,CC,A,,,
356-U1460B-64F-CC-A,5.0,14.0,290.21,290.3,,,,,,,,,bryozoa,,,,,,,,,,,,356,U1460,B,64,F,CC,A,,,
356-U1460B-64F-CC-A,5.0,14.0,290.21,290.3,,,,,,,,,scaphopod,,,,,,,,,,,,356,U1460,B,64,F,CC,A,,,
356-U1460B-65F-1-A,0.0,8.0,290.4,290.48,partially lithified,,packstone [E&K72; D62],3.0,,packstone,hemipelagic,beige,,slump fold [BJ80],,,absent [B06],0.0,,,Mixed partially lithified packstone with unlithified wackestone characterized by slump structures.,,,,356,U1460,B,65,F,1,A,,,
356-U1460B-65F-1-A,8.0,18.0,290.48,290.58,lithified [B84],,packstone [E&K72; D62],3.0,with non-skeletal carbonate,packstone with non-skeletal carbonate,hemipelagic,bluish gray,,intraclasts,,,absent [B06],0.0,,,Lithified bluish gray packstone with non-skeltal carbonate,,,,356,U1460,B,65,F,1,A,,,
356-U1460B-65F-1-A,18.0,150.0,290.58,291.9,partially lithified,,packstone [E&K72; D62],3.0,,packstone,hemipelagic,beige,,slump fold [BJ80],,,absent [B06],0.0,,,Mixed partially lithified packstone with unlithified wackestone characterized by slump structures.,,,,356,U1460,B,65,F,1,A,,,
356-U1460B-65F-2-A,0.0,150.0,291.9,293.4,partially lithified,,packstone [E&K72; D62],3.0,,packstone,hemipelagic,beige,,slump fold [BJ80],,,absent [B06],0.0,,,Mixed partially lithified packstone with unlithified wackestone characterized by slump structures.,,,,356,U1460,B,65,F,2,A,,,
356-U1460B-65F-3-A,0.0,48.0,293.4,293.88,partially lithified,,packstone [E&K72; D62],3.0,with non-skeletal carbonate,packstone with non-skeletal carbonate,hemipelagic,beige,,intraclasts,,,absent [B06],0.0,,,Partially lithified beige packstone with intracrasts.,,,,356,U1460,B,65,F,3,A,,,
356-U1460B-65F-3-A,48.0,103.0,293.88,294.43,partially lithified,,packstone [E&K72; D62],3.0,,packstone,hemipelagic,light gray,,slump fold [BJ80],,,absent [B06],0.0,sharp,horizontal,Mixed partially lithified packstone with unlithified wackestone characterized by slump structures.,,,,356,U1460,B,65,F,3,A,,,
356-U1460B-65F-3-A,103.0,105.0,294.43,294.45,unlithified [Leg194],,mudstone [E&K72; D62],1.0,,mudstone,hemipelagic,light gray,,,,,absent [B06],0.0,sharp,horizontal,,,,,356,U1460,B,65,F,3,A,,,
356-U1460B-65F-3-A,105.0,148.0,294.45,294.88,partially lithified,,packstone [E&K72; D62],3.0,,packstone,hemipelagic,light gray,,slump fold [BJ80],,,absent [B06],0.0,,,Mixed partially lithified packstone with unlithified wackestone characterized by slump structures.,,,,356,U1460,B,65,F,3,A,,,
356-U1460B-65F-CC-A,0.0,11.0,294.88,294.99,unlithified [Leg194],,packstone [E&K72; D62],3.0,,packstone,hemipelagic,light gray,,,,,absent [B06],0.0,,,Fragmented due to drilling disturbance,,,,356,U1460,B,65,F,CC,A,,,
356-U1460B-65F-CC-A,11.0,16.0,294.99,295.04,,,,,,,,,,,,,,,,,to plaeo,,,,356,U1460,B,65,F,CC,A,,,
356-U1460B-66F-1-A,0.0,29.0,295.1,295.39,partially lithified,,packstone [E&K72; D62],3.0,,packstone,hemipelagic,light gray,,,,,absent [B06],0.0,,,Fragmented due to drilling disturbance,,,,356,U1460,B,66,F,1,A,,,
356-U1460B-66F-1-A,29.0,150.0,295.39,296.6,partially lithified,,packstone [E&K72; D62],3.0,,packstone,hemipelagic,light gray,,,,,absent [B06],0.0,,,Mixed partially lithified packstone with unlithified wackestone,,,,356,U1460,B,66,F,1,A,,,
356-U1460B-66F-2-A,0.0,3.0,296.6,296.63,,,,,,,,,,,,,,,,,to paleo,,,,356,U1460,B,66,F,2,A,,,
356-U1460B-66F-2-A,3.0,9.0,296.63,296.69,partially lithified,,packstone [E&K72; D62],3.0,,packstone,hemipelagic,light gray,,,,,absent [B06],0.0,,,Mixed partially lithified packstone with unlithified wackestone,,,,356,U1460,B,66,F,2,A,,,
356-U1460B-66F-2-A,9.0,65.0,296.69,297.25,partially lithified,,packstone [E&K72; D62],3.0,,packstone,hemipelagic,light gray,,,,,,,,,fall-in,,,,356,U1460,B,66,F,2,A,,,
356-U1460B-66F-3-A,0.0,65.0,297.25,297.9,,,,,,,,,,,,,,,,,void,,,,356,U1460,B,66,F,3,A,,,
356-U1460B-66F-3-A,65.0,141.0,297.9,298.66,partially lithified,,packstone [E&K72; D62],3.0,,packstone,hemipelagic,light gray,,,,,absent [B06],0.0,,,fall-in,,,,356,U1460,B,66,F,3,A,,,
356-U1460B-66F-CC-A,0.0,26.0,298.66,298.92,partially lithified,,packstone [E&K72; D62],3.0,,packstone,hemipelagic,light gray,,,,,absent [B06],0.0,,,fall-in,,,,356,U1460,B,66,F,CC,A,,,
356-U1460B-67F-1-A,0.0,13.0,298.9,299.03,lithified [B84],,packstone [E&K72; D62],3.0,,packstone,hemipelagic,light gray,,,,,absent [B06],0.0,,,Mixed lithified light gray packstone with fall-in sediment.,,,,356,U1460,B,67,F,1,A,,,
356-U1460B-67F-1-A,13.0,30.0,299.03,299.2,unlithified [Leg194],,rudstone [E&K72; D62],6.0,,rudstone,neritic,gray,,,,,absent [B06],0.0,,,fall-in,,,,356,U1460,B,67,F,1,A,,,
356-U1460B-67F-1-A,30.0,150.0,299.2,300.4,partially lithified,,wackestone [E&K72; D62],2.0,,wackestone,hemipelagic,beige,,intraclasts,,,absent [B06],0.0,,,Mixed partially lithified wackestone with unlithified mudstone. Intracrasts sporadically contain.,,,,356,U1460,B,67,F,1,A,,,
356-U1460B-67F-1-A,30.0,150.0,299.2,300.4,,,,,,,,,,slump fold [BJ80],,,,,,,,,,,356,U1460,B,67,F,1,A,,,
356-U1460B-67F-2-A,0.0,40.0,300.4,300.8,partially lithified,,wackestone [E&K72; D62],2.0,,wackestone,hemipelagic,beige,,intraclasts,,,absent [B06],0.0,,,Mixed partially lithified wackestone with unlithified mudstone. Intracrasts sporadically contain.,,,,356,U1460,B,67,F,2,A,,,
356-U1460B-67F-2-A,0.0,40.0,300.4,300.8,,,,,,,,,,slump fold [BJ80],,,,,,,,,,,356,U1460,B,67,F,2,A,,,
356-U1460B-67F-3-A,0.0,22.0,300.8,301.02,,,,,,,,,,,,,,,,,void,,,,356,U1460,B,67,F,3,A,,,
356-U1460B-67F-3-A,22.0,36.0,301.02,301.16,unlithified [Leg194],,rudstone [E&K72; D62],6.0,,rudstone,neritic,beige,,,,,,,,,fall-in,,,,356,U1460,B,67,F,3,A,,,
356-U1460B-67F-4-A,0.0,62.0,301.16,301.78,unlithified [Leg194],,rudstone [E&K72; D62],6.0,,rudstone,neritic,beige,,,,,,,,,fall-in,,,,356,U1460,B,67,F,4,A,,,
356-U1460B-67F-CC-A,0.0,13.0,301.78,301.91,unlithified [Leg194],,rudstone [E&K72; D62],6.0,,rudstone,neritic,beige,,,,,,,,,fall-in,,,,356,U1460,B,67,F,CC,A,,,
356-U1460B-67F-CC-A,13.0,18.0,301.91,301.96,,,,,,,,,,,,,,,,,all to paleo,,,,356,U1460,B,67,F,CC,A,,,
356-U1460B-68F-1-A,0.0,150.0,301.9,303.4,partially lithified,,wackestone [E&K72; D62],2.0,with foraminifers [2014],wackestone with foraminifers,hemipelagic,beige,foraminifera (small benthic),intraclasts,,,absent [B06],0.0,,,"Mixed partially lithified wackestone with unlithified mudstone. Foraminifers, shell fragments, sporadically contain.",,,,356,U1460,B,68,F,1,A,,,
356-U1460B-68F-1-A,0.0,150.0,301.9,303.4,,,,,,,,,,slump fold [BJ80],,,,,,,,,,,356,U1460,B,68,F,1,A,,,
356-U1460B-68F-2-A,0.0,150.0,303.4,304.9,partially lithified,,wackestone [E&K72; D62],2.0,with foraminifers [2014],wackestone with foraminifers,hemipelagic,beige,foraminifera (small benthic),intraclasts,,,absent [B06],0.0,,,"Mixed partially lithified wackestone with unlithified mudstone. Foraminifers, shell fragments, sporadically contain.",,,,356,U1460,B,68,F,2,A,,,
356-U1460B-68F-2-A,0.0,150.0,303.4,304.9,,,,,,,,,,slump fold [BJ80],,,,,,,,,,,356,U1460,B,68,F,2,A,,,
356-U1460B-68F-3-A,0.0,101.0,304.9,305.91,partially lithified,,wackestone [E&K72; D62],2.0,with foraminifers [2014],wackestone with foraminifers,hemipelagic,beige,foraminifera (small benthic),intraclasts,,,absent [B06],0.0,,,"Mixed partially lithified wackestone with unlithified mudstone. Foraminifers, shell fragments, sporadically contain.",,,,356,U1460,B,68,F,3,A,,,
356-U1460B-68F-3-A,0.0,101.0,304.9,305.91,,,,,,,,,,slump fold [BJ80],,,,,,,,,,,356,U1460,B,68,F,3,A,,,
356-U1460B-68F-4-A,0.0,62.0,305.91,306.53,partially lithified,,wackestone [E&K72; D62],2.0,with foraminifers [2014],wackestone with foraminifers,hemipelagic,beige,foraminifera (small benthic),intraclasts,,,absent [B06],0.0,,,"Mixed partially lithified wackestone with unlithified mudstone. Foraminifers, shell fragments, sporadically contain.",,,,356,U1460,B,68,F,4,A,,,
356-U1460B-68F-4-A,0.0,62.0,305.91,306.53,,,,,,,,,,slump fold [BJ80],,,,,,,,,,,356,U1460,B,68,F,4,A,,,
356-U1460B-68F-CC-A,0.0,7.0,306.53,306.6,partially lithified,,wackestone [E&K72; D62],2.0,with foraminifers [2014],wackestone with foraminifers,hemipelagic,beige,foraminifera (small benthic),intraclasts,,,absent [B06],0.0,,,,,,,356,U1460,B,68,F,CC,A,,,
